,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액정상영업이익률,매출액순이익률,총자본순이익률,총자본정상영업이익률,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,자기자본구성비율,유동비율,당좌비율,현금비율,매출채권 대 매입채무비율,부채비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,재고자산대순운전자본비율,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,종업원1인당부가가치율_계산,노동장비율_계산,기계장비율_계산,자본집약도_계산,총자본회전률,자기자본회전률,타인자본회전률,유동자산회전률,당좌자산회전률,재고자산회전률,매출채권회전률,순운전자본회전률
77,(주)가비아,79940,201312,200510,,0,0,0,정보통신업,0,7.023066528,0.919075024,16.3795734,2.342114784,8.06,-7.696337593,9.95,13.45,10.77,7.97,11.03,15.65,-3.97,85.09,79.33,5299.733032,712.8028079,960.8388291,2611.264634,534.07,75.19374547,249.42,248.8,82.18,319.46,32.99,15.81,57.53,122.06,14.27,18.42,0.41768112,35.98,88.61,1037.87,46.45,51.85906385,73.94438596,99.70614035,0.0,228.7368421,0.8,1.10824105,2.89,2.04,2.05,413.22,11.61,1.42
78,(주)가비아,79940,201412,200510,,0,0,0,정보통신업,0,8.015646473,-28.96127834,10.07208766,13.80460418,8.33,19.18224544,10.42,8.4,7.12,8.83,11.63,8.18,-0.32,90.17,79.74,5942.222573,498.8840608,1198.581837,2818.328206,582.67,76.62531136,258.29,258.29,98.0,0.0,30.51,24.59,63.03,161.32,14.73,18.05,0.0,34.68,92.13,1216.31,42.5,55.4201535,78.66740891,90.33603239,0.0,226.6558704,0.85,1.116259616,3.52,2.03,2.03,1718.42,27.05,1.45
79,(주)가비아,79940,201512,200510,,0,0,0,정보통신업,0,6.634083479,26.32331157,11.37131491,13.94540537,6.07,35.38728866,12.38,9.31,8.38,11.15,14.22,11.99,-0.42,89.16,81.04,6770.889598,630.2068665,1422.749452,3137.63235,664.04,80.02939964,395.42,395.42,175.75,360.53,24.95,64.83,84.54,295.19,16.88,19.36,0.0,39.68,112.95,1815.71,45.5,54.92115711,85.64938931,84.77480916,0.0,220.0648855,0.9,1.148436877,4.16,1.95,1.95,0.0,25.06,1.48
80,(주)가비아,79940,201612,200510,,0,0,0,정보통신업,0,19.71343442,19.31242359,14.09778365,11.48992289,2.29,10.5749851,12.28,9.96,8.82,10.87,13.94,10.68,-0.36,89.16,82.65,7548.859592,751.9150861,1320.317762,3355.131518,699.68,76.27529165,295.5,288.81,124.81,255.14,31.1,83.64,62.2,197.5,14.76,18.17,3.421749183,36.1,105.07,2491.32,44.44,58.27443668,86.31679104,83.69402985,0.0,228.2126866,0.89,1.135019375,4.02,1.82,1.84,149.85,10.12,1.4
84,(주)가비아,79940,202012,200510,,0,0,0,정보통신업,0,30.06717252,12.55473432,28.33782898,13.98321998,7.58,20.25832179,16.89,14.05,10.33,12.41,18.53,14.99,-0.29,84.09,86.22,12488.83728,1754.749815,3700.06488,4311.566375,1231.0,66.61030919,244.16,238.12,102.41,368.35,50.13,58.63,50.12,86.36,16.74,25.74,4.18879128,35.27,87.57,4559.04,54.25,48.46402049,104.7991611,155.7080537,0.0,329.1375839,0.74,1.097114723,2.23,1.61,1.65,59.27,7.82,1.11
87,(주)강원랜드,35250,201312,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,6.721867694,-2.819014965,6.141140325,5.022050284,14.86,-4.156014781,28.51,21.86,9.91,12.92,15.87,12.17,-3.03,70.29,11.69,6362.921457,1391.023892,1983.762434,11797.49977,2416.09,81.16268829,189.47,189.21,29.28,274.76,23.21,1421.81,74.52,0.0,14.04,31.99,0.292699162,27.01,63.73,319.6,61.55,39.79571704,225.4613809,362.870659,71.55696336,849.1741865,0.45,0.55679492,2.43,1.21,1.21,1010.64,217.15,0.82
88,(주)강원랜드,35250,201412,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,8.803584759,20.75032897,7.453677967,9.935809491,-1.8,32.24675992,34.29,24.01,11.1,15.85,19.65,13.76,-3.0,65.36,12.46,6995.129211,1679.665926,2385.771469,12695.93649,2591.54,80.1557172,219.66,219.47,16.33,161.91,24.76,2073.72,69.79,0.0,13.85,31.23,0.161234238,26.79,68.77,381.02,60.41,32.30880889,250.6071039,357.7830688,65.00407909,941.3706488,0.46,0.573052259,2.39,1.22,1.22,1109.28,263.02,0.82
89,(주)강원랜드,35250,201512,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,9.352670699,22.89713674,10.80809917,9.166161006,0.81,16.02354386,36.44,27.03,12.5,16.85,20.88,15.49,-2.49,64.66,15.17,7636.314017,2064.26133,2687.577041,14010.6338,2864.9,81.22254906,263.38,263.14,15.91,134.49,23.12,2623.81,78.31,0.0,14.7,33.22,0.149347543,27.67,79.18,471.26,62.51,29.3702341,276.6015608,346.2986188,59.03991768,1018.801105,0.46,0.572921114,2.4,1.05,1.05,1155.97,322.39,0.74
90,(주)강원랜드,35250,201612,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,7.808507152,2.922035249,8.505439456,3.844954676,0.25,3.899205631,36.46,26.79,11.85,16.13,19.79,14.55,-2.29,65.73,13.99,7929.92683,2124.579773,2788.096929,15203.93754,3103.31,81.7476154,251.71,251.53,12.94,137.74,22.33,836.02,80.65,62312.15,14.72,34.53,0.120070479,26.22,82.57,544.04,61.49,29.9242168,286.0012565,345.5852852,52.26167539,1095.613117,0.44,0.542848481,2.39,0.95,0.95,1157.58,372.88,0.69
94,(주)강원랜드,35250,202012,200309,,0,1,1,"예술, 스포츠 및 여가관련 서비스업",0,-17.94650054,-182.437142,-12.66167297,-68.51621463,-27.86,-186.1181601,-90.18,-57.65,-6.83,-10.68,-12.39,-7.92,-5.28,173.05,0.0,2236.971803,-1289.513224,-3064.760211,15166.57201,3098.14,89.16410007,454.03,453.38,20.02,171.53,12.15,-230.09,-31.4,-192.86,-3.4,-25.89,0.184892364,0.81,2.23,16.13,6.14,1177.274476,1.955149475,360.4217614,49.04478212,979.2550498,0.12,0.137428128,0.86,0.28,0.28,165.13,96.23,0.22
98,(주)갤럭시아에스엠,11420,201312,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,-14.42142299,-546.4388995,-17.03827947,-15.64481368,25.0,-63.98137074,1.61,-3.74,-4.26,1.83,3.15,-7.07,0.31,103.29,-13.86,2366.542686,-88.50843301,230.7145641,1145.271349,119.07,57.10682009,147.37,146.43,23.83,127.16,75.11,1.9,22.7,82.85,9.74,7.89,1.975418083,12.06,146.82,168.88,9.78,33.98484783,78.5672,5.16,0.0,683.18,1.14,1.959365282,2.71,2.08,2.09,566.87,19.33,1.3
99,(주)갤럭시아에스엠,11420,201412,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,20.29248395,85.30185692,7.967235255,-5.494311212,26.0,-156.651855,-0.96,-0.58,-0.62,-1.02,-1.89,-1.14,0.7,100.3,-17.29,2236.517466,-13.00909612,-3.588241697,1192.615143,136.52,51.25561696,149.66,146.81,14.51,148.39,95.1,-0.88,10.1,50.53,4.92,5.08,5.732892269,12.1,179.31,194.48,12.48,59.33870974,53.96857143,2.698412698,0.0,643.3015873,1.06,1.963635737,2.3,1.88,1.91,138.2,15.81,1.13
100,(주)갤럭시아에스엠,11420,201512,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,51.71372899,113.6964105,114.3415348,42.35269766,47.62,120.1462037,3.36,2.98,3.27,3.69,5.76,5.11,0.24,95.97,-2.9,2267.642878,67.6514368,88.99084141,1839.043728,261.09,72.4140635,263.29,263.23,130.53,158.1,38.09,5.69,6.28,86.36,1.73,1.91,0.040939605,15.59,368.5,445.56,17.14,57.8137881,109.8562366,4.612903226,0.0,722.5483871,1.1,1.712883389,3.05,1.76,1.77,240.27,15.36,1.18
101,(주)갤럭시아에스엠,11420,201612,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,-14.91168226,-183.8417554,-9.835754376,-15.76114765,15.05,-276.7631379,-7.06,-2.97,-2.46,-5.84,-7.85,-3.3,-0.15,103.2,-9.03,1910.236336,-56.72015217,-43.39598726,1627.861326,225.57,76.73391108,304.3,304.3,155.01,147.38,30.32,-18.76,4.62,149.54,1.07,1.19,0.0,9.68,218.57,273.46,10.75,109.0787118,46.85299065,4.373831776,0.0,521.7383178,0.83,1.112773584,3.23,1.28,1.28,9330.64,9.63,0.94
105,(주)경농,2100,201312,197706,,0,0,0,제조업,1,-4.984212111,35.30349487,7.525104588,43.35862475,1.63,47.54082458,9.57,7.1,5.31,7.15,11.93,8.89,1.75,91.18,10.92,9052.241152,643.113119,855.7778418,7500.363041,1409.85,63.73720619,178.73,42.31,14.09,83.64,56.89,4.81,14.74,29.8,5.34,6.97,173.2739541,20.75,56.85,2080.31,27.05,46.99232713,136.6358199,177.1318328,6.0955209,691.2829582,0.75,1.247133253,1.87,1.44,5.56,1.95,14.5,0.88
106,(주)경농,2100,201412,197706,,0,0,0,제조업,1,11.18751832,-49.10983309,3.52934286,-4.010922303,9.32,-21.98556127,7.77,3.77,2.63,5.42,8.83,4.73,1.45,94.21,15.14,8689.162792,327.2813397,677.9807992,7790.934341,1449.95,59.34722865,154.43,45.72,17.54,83.66,68.5,4.53,14.38,26.66,5.84,8.83,199.7293579,16.63,43.44,1912.98,25.11,55.70309917,113.3140882,178.6588235,4.153861765,679.0323529,0.7,1.135189631,1.81,1.4,5.24,1.91,11.31,0.87
107,(주)경농,2100,201512,197706,,0,0,0,제조업,1,11.14413908,-1.674994947,3.405095672,4.210224164,1.76,-17.34904953,6.17,3.55,2.32,4.03,7.05,4.13,1.45,95.69,17.7,9054.996024,321.7993938,-454.2832644,7977.963972,1485.56,55.21484,140.92,39.99,13.08,91.61,81.11,3.96,1.71,2.8,0.77,1.24,246.6727401,14.83,39.45,1304.78,23.88,58.85428499,106.0123699,175.9046243,7.287621387,766.2109827,0.65,1.143353406,1.53,1.31,4.51,1.84,9.85,0.78
108,(주)경농,2100,201612,197706,,0,0,0,제조업,1,1.445682244,-8.804476883,5.32524718,3.852091789,-3.18,-24.29962062,4.49,3.12,2.0,2.88,5.11,3.86,1.2,96.36,19.71,9403.802782,293.4666405,737.4312354,8147.014418,1531.29,57.326409,138.91,35.77,8.46,82.11,74.44,3.5,2.24,3.99,0.96,1.51,265.0833003,15.03,39.56,1247.32,23.65,62.12534561,112.5188358,182.0477612,8.567659701,795.8865672,0.64,1.137557275,1.46,1.29,4.75,1.76,9.18,0.75
112,(주)경농,2100,202012,197706,,0,0,0,제조업,1,0.175683612,231.1593698,4.699184297,9.135641085,1.1,64.33551193,5.75,5.35,3.58,3.85,6.91,6.69,1.05,93.19,33.54,11446.54184,612.9028778,731.5289914,9094.056496,1729.2,56.89303809,143.61,40.76,9.95,90.38,75.77,5.1,4.64,9.01,2.0,2.99,235.8300381,17.84,48.71,622.91,26.69,53.74785432,132.1256831,172.9672131,4.278188525,817.2185792,0.67,1.201650404,1.51,1.32,4.69,1.83,9.59,0.78
115,(주)경동나비엔,9450,201312,199308,,0,0,0,제조업,1,18.36654987,21.37011428,6.485042473,9.277567312,-7.91,42.07705702,4.78,2.69,3.4,6.05,10.9,6.19,0.13,96.31,7.46,32511.26315,873.6283421,1641.557014,12676.70421,1360.07,52.78794132,89.68,41.69,11.26,71.91,89.44,14.4,14.5,50.12,6.84,5.86,-464.9739272,22.33,70.54,886.69,19.13,65.84129955,77.38862881,205.9612188,5.739272853,417.5567867,1.27,2.280987379,2.84,2.96,5.59,6.31,11.62,1.57
116,(주)경동나비엔,9450,201412,199308,,0,0,0,제조업,1,13.21357111,-15.71973361,1.46351855,3.575230616,5.68,-31.94244252,3.14,2.19,2.48,3.56,7.14,4.92,0.49,97.5,6.94,33673.61578,736.296294,-1041.339738,13186.06446,1380.39,47.30925993,85.84,41.02,10.51,71.67,111.38,4.93,1.81,3.63,0.95,0.89,-316.6499348,20.16,44.16,335.93,18.88,68.79652786,73.76486239,174.4180865,19.80281651,433.9305374,1.13,2.273957615,2.26,2.92,6.18,5.53,11.39,1.36
117,(주)경동나비엔,9450,201512,199308,,0,0,0,제조업,1,0.105913485,78.59172239,8.448884413,19.35864525,4.46,79.89887838,4.73,3.27,4.17,6.03,12.23,8.48,0.45,95.78,12.91,40192.37161,1314.964233,3431.809701,14538.07878,1505.49,51.25208175,89.35,40.12,10.2,59.76,95.11,6.98,7.77,22.06,3.79,2.97,-462.0144614,26.79,56.57,357.85,21.03,63.32989552,96.07010038,168.3387704,24.49923588,407.5897114,1.27,2.585372751,2.51,3.22,6.94,6.0,13.15,1.5
118,(주)경동나비엔,9450,201612,199308,,0,0,0,제조업,1,6.88172339,123.6743314,15.86088841,13.90965924,14.3,89.20849172,7.86,6.42,9.01,11.02,20.61,16.79,0.24,91.88,14.87,45782.99354,2941.237457,4814.408089,16499.30021,1758.06,55.55778422,98.83,48.13,12.57,58.93,79.99,25.05,27.5,157.65,12.22,9.01,-4350.153807,33.01,72.7,392.76,24.32,53.31704379,100.3787816,151.9187706,24.00229308,381.6070252,1.4,2.622311297,3.01,3.5,7.45,6.58,13.21,1.69
122,(주)경동나비엔,9450,202012,199308,,0,0,0,제조업,1,20.47863012,49.4944365,15.65267449,12.8011759,17.99,49.69175791,7.68,4.77,6.19,9.98,20.67,12.83,0.39,94.17,6.05,64198.92339,3060.50359,4235.668036,20687.7314,2463.92,47.38929944,106.64,53.98,11.02,98.73,111.02,16.97,17.62,47.81,9.27,7.8,793.1033246,31.41,79.85,395.79,26.42,61.92005083,97.66051561,138.0472041,17.56363762,388.8976035,1.3,2.690697211,2.51,2.75,5.48,5.53,9.41,1.41
125,(주)경동도시가스,267290,202012,201705,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-6.712179241,-22.81516196,5.02504206,-23.60830514,0.0,-35.35800761,1.67,1.75,2.62,2.5,5.21,5.46,-0.11,97.73,6.07,184352.1257,3225.74374,53.3259287,60193.98834,2319.58,50.97885065,126.07,125.6,24.61,82.96,96.16,18.35,5.0,75.45,2.45,1.58,1.829359591,12.82,28.16,30.29,8.25,45.24948034,287.8704676,1157.28777,0.0,2507.848921,1.5,3.12177697,2.89,3.0,3.01,843.75,5.76,1.67
128,(주)경방,50,201312,195603,,0,0,0,도매 및 소매업,1,-2.850161043,154.2744176,2.534919189,4.067118968,16.75,396.7193566,10.38,4.2,1.11,2.74,5.73,2.32,3.97,94.61,2.35,139304.9944,5847.773822,20524.82087,275075.0512,5007.39,49.0704613,76.48,46.74,8.11,165.35,103.79,2.58,5.22,9.43,2.66,9.93,-126.4505079,8.41,35.66,202.62,31.43,22.03456689,147.3551479,415.2011834,58.92511834,1865.764793,0.26,0.552347068,0.51,3.06,5.18,7.46,10.73,1.32
129,(주)경방,50,201412,195603,,0,0,0,도매 및 소매업,1,0.374115468,-21.17359932,1.764547247,-5.228710233,0.44,-15.02448161,9.31,3.49,0.88,2.36,4.77,1.79,3.74,95.76,2.36,120019.2531,4190.537244,8688.346312,237666.8185,4625.0,49.75020955,24.73,15.5,2.01,189.59,101.0,2.47,5.73,10.02,2.88,11.39,-12.25222939,8.07,35.79,223.0,31.92,23.4835635,143.6907511,396.8792342,49.18844183,1877.773196,0.25,0.512474316,0.5,3.22,5.2,8.44,9.56,0.88
130,(주)경방,50,201512,195603,,0,0,0,도매 및 소매업,1,1.29062828,45.29490478,2.359864126,8.689663442,-9.43,27.2496937,10.89,4.67,1.27,2.97,5.95,2.55,2.75,93.58,3.19,130448.5223,6088.637099,14561.43966,245035.3398,4736.5,50.27537864,58.13,29.7,3.66,214.45,98.9,3.9,4.86,8.53,2.42,8.91,-67.90128539,8.88,35.95,167.93,32.75,21.34659463,175.5282276,419.9609756,46.29214959,2047.986992,0.27,0.54573816,0.55,3.42,6.03,7.89,9.79,0.89
131,(주)경방,50,201612,195603,,0,0,0,도매 및 소매업,1,-1.268906599,76.57979975,2.547764787,5.541193338,-6.67,11.48584304,11.51,7.81,2.25,3.32,6.47,4.39,2.0,91.56,4.57,13767.69271,1075.13032,2479.679354,25177.42849,4859.75,52.21888592,68.2,38.72,4.84,199.41,91.5,5.54,8.67,16.51,4.14,14.29,-92.67088785,9.66,40.37,211.52,33.31,19.63959585,191.6241289,433.2944251,38.12113937,2155.094077,0.29,0.562177611,0.59,3.53,6.54,7.65,9.86,1.36
135,(주)경방,50,202012,195603,,0,0,0,도매 및 소매업,1,-7.721394842,-70.13934898,0.050786511,-4.26510078,-47.88,-31.75004599,6.64,3.96,0.99,1.66,2.95,1.76,1.75,93.22,3.51,12008.809,475.1258332,1226.894756,27702.44466,5422.29,58.65511938,41.08,31.77,13.84,198.14,70.49,3.24,9.61,22.98,3.97,15.26,-15.79143729,7.56,71.61,250.55,29.03,17.47681829,525.3051852,305.4814815,1.806422222,8980.696296,0.25,0.443853741,0.57,1.72,2.03,11.37,9.17,0.77
136,(주)경보제약,214390,201512,201506,,0,0,0,제조업,1,16.33824365,202.3362908,79.74156275,4.860010275,0.0,-7.359355815,14.4,14.67,14.36,14.1,26.82,27.32,0.49,85.9,55.66,7446.926614,1092.139369,177.3608914,5137.312052,927.46,62.82578158,162.85,86.12,6.82,261.37,59.17,29.2,13.95,25.94,5.19,5.7,-76.72853405,32.91,88.73,302.06,36.14,44.51134093,161.653794,188.1708543,53.51708543,491.1758794,0.98,1.449574677,2.07,1.76,3.24,3.84,4.01,1.01
137,(주)경보제약,214390,201612,201506,,0,0,0,제조업,1,4.218930942,-51.33621807,5.3617829,4.883114911,4.52,-39.16189454,8.35,6.8,6.37,7.81,12.37,10.08,0.5,91.8,57.69,7810.568598,531.476321,1059.478451,5412.756004,982.55,63.51472136,140.58,75.17,6.3,307.06,57.44,16.24,19.89,35.99,7.26,7.92,-65.41670065,30.44,74.11,235.01,33.22,54.51054168,149.1036779,201.8004808,63.44548798,489.75,0.94,1.480664078,2.54,1.8,3.39,3.85,4.07,1.08
141,(주)경보제약,214390,202012,201506,,0,0,0,제조업,1,6.485008108,77.93795134,4.621297982,12.29950171,1.82,39.83419311,4.02,4.37,3.83,3.53,5.68,6.16,0.57,93.66,64.07,9005.159816,393.3785533,869.8435094,6527.707947,1205.54,61.62426993,147.38,81.08,12.2,353.32,62.27,6.63,22.88,35.14,8.78,10.33,-66.30866297,28.77,89.02,431.04,33.84,59.41948691,144.8270179,176.0139165,33.59907356,503.4572565,0.88,1.410686618,2.32,1.64,3.12,3.46,4.27,0.98
144,(주)경인양행,12610,201312,199510,,0,0,0,제조업,1,10.25981675,387.9748707,8.432333211,19.30596812,17.44,206.1008468,4.27,3.92,3.38,3.69,6.11,6.41,0.65,95.05,64.63,6456.234367,252.8868625,25.91344543,4408.193658,799.06,59.86667596,162.42,78.7,9.64,347.9,67.04,5.73,8.59,14.9,3.45,4.19,134.1266283,19.13,47.76,231.2,23.25,57.82335205,111.4189327,167.7099768,16.50334339,637.0556845,0.86,1.430133279,2.18,1.62,3.24,3.24,4.53,0.99
145,(주)경인양행,12610,201412,199510,,0,0,0,제조업,1,-1.232287467,-0.660384839,4.47673652,6.277671655,2.09,26.44211441,5.08,3.66,3.22,4.47,7.26,5.48,0.6,95.45,65.31,6861.535561,251.216836,454.7187847,4615.118217,839.04,63.32712149,190.69,86.73,16.49,492.75,57.91,7.16,8.46,13.41,3.1,3.5,114.6370178,23.34,53.91,251.51,26.36,64.88466895,107.0889545,176.8431818,21.25841136,607.5704545,0.88,1.428831204,2.29,1.63,3.46,3.07,4.65,1.04
146,(주)경인양행,12610,201512,199510,,0,0,0,제조업,1,4.359938075,-63.82729943,1.456142257,-5.057133496,6.59,-52.33055511,2.55,1.39,1.15,2.1,3.36,1.01,0.57,97.88,65.1,6514.538548,90.87191385,134.7859145,4601.97347,844.47,61.56505614,161.62,74.26,14.2,413.22,62.43,4.19,9.48,14.88,3.64,4.52,141.7811492,20.7,49.95,229.84,25.7,71.74803441,75.99113006,162.3773987,17.2843113,583.7484009,0.82,1.317913964,2.19,1.54,3.37,2.84,4.5,0.98
147,(주)경인양행,12610,201612,199510,,0,0,0,제조업,1,5.390803565,86.26307753,3.563893681,4.449755427,3.62,57.44224512,3.85,2.49,2.04,3.15,5.17,2.7,0.57,96.37,64.91,6804.419581,169.2608233,470.6782157,4728.692792,866.28,60.49784908,160.17,76.98,16.78,250.99,65.3,6.44,8.99,16.83,3.55,4.45,138.2623671,21.96,57.68,274.71,27.51,68.22951778,82.88602881,160.399177,15.84902263,596.7798354,0.82,1.342752304,2.1,1.49,3.17,2.82,4.41,0.92
151,(주)경인양행,12610,202012,199510,,0,0,0,제조업,1,6.994805508,-146.3055553,-3.812182647,-8.21909473,-0.16,-85.69374175,1.02,-2.3,-1.55,0.69,1.45,-4.18,1.37,100.05,62.14,7978.223809,-183.6778263,1321.619721,4641.518215,913.38,45.21496405,121.69,71.09,36.2,425.0,121.17,0.71,11.08,13.86,6.07,9.31,233.2806973,17.17,42.07,150.64,26.34,77.55695476,67.32116883,220.737013,43.7365974,626.7824675,0.67,1.41391819,1.29,1.28,2.49,2.63,4.65,0.71
154,(주)고려시멘트,198440,202012,201408,,0,0,0,제조업,1,-9.208480525,30.87817729,4.428446221,-1.042091709,-2.06,110.7370771,6.1,6.33,3.67,3.53,4.74,4.92,-0.06,91.67,44.75,2194.584077,138.9996735,248.992838,2888.121186,2788.13,80.07986334,367.97,334.7,78.78,804.98,24.88,41.09,23.56,387.75,4.69,7.71,-33.26436553,15.88,36.48,422.93,26.1,43.45712631,192.8147368,533.2421053,53.1278,1214.084211,0.58,0.776325167,2.28,1.65,1.88,13.47,2.87,1.14
157,(주)고영테크놀러지,98460,201312,200806,,0,0,0,제조업,1,17.02885088,-8.46562442,17.88767162,3.765764338,10.89,-21.77766971,14.99,12.45,12.42,14.96,18.46,15.35,-0.54,86.02,72.49,12495.2325,1555.813246,1483.190693,11171.96169,2090.86,81.28837914,532.19,415.02,82.6,290.53,23.02,443.96,54.53,0.0,10.2,11.03,27.11114144,25.81,220.81,28279.87,27.9,43.85851178,128.1584375,65.58035714,0.0,541.6473214,1.0,1.231590309,5.26,1.3,1.67,5.79,3.78,1.09
158,(주)고영테크놀러지,98460,201412,200806,,0,0,0,제조업,1,17.17120326,58.69230923,17.81499253,27.64669126,26.79,67.85653007,19.71,15.48,16.84,21.44,26.29,20.68,-0.45,81.2,77.83,10630.79313,1645.603143,1905.506149,8808.055044,1670.0,81.73501265,530.61,442.26,96.89,418.96,22.35,1673.12,75.11,4754.0,13.72,13.61,20.51681456,32.95,233.98,65433.58,32.69,35.95612782,149.9883803,69.76408451,0.0,499.5528169,1.09,1.333989229,5.89,1.4,1.74,7.33,4.23,1.18
159,(주)고영테크놀러지,98460,201512,200806,,0,0,0,제조업,1,12.09222818,6.421386468,13.50228739,2.145265465,8.1,-16.71342931,16.07,16.13,15.66,15.6,18.96,18.99,-0.37,83.66,82.92,10698.41291,1725.398705,1214.926055,9794.066572,1988.27,82.76319462,579.96,487.87,126.58,432.27,20.83,2242.05,77.01,7805.62,13.27,14.45,19.18622915,29.3,236.1,116733.96,31.9,40.52086437,141.4647557,63.0,0.0,521.7296417,0.97,1.179927279,5.48,1.27,1.51,7.8,3.62,1.07
160,(주)고영테크놀러지,98460,201612,200806,,0,0,0,제조업,1,22.827745,26.31785954,19.61727026,17.74408757,2.61,41.51413204,19.32,17.3,16.79,18.75,22.99,20.61,-0.25,79.9,84.9,12568.18032,2174.543826,2138.779925,11527.80488,2360.09,80.59992812,563.7,492.5,168.56,390.54,24.07,2001.96,60.5,19835.58,11.74,13.33,15.35422771,31.86,260.7,542764.59,36.18,37.15316278,168.208,74.48571429,0.0,616.9301587,0.97,1.189941962,5.27,1.24,1.44,8.83,3.49,1.06
164,(주)고영테크놀러지,98460,202012,200806,,0,0,0,제조업,1,-0.951522762,-69.00833162,0.980666243,-19.14458643,-8.25,-52.46840868,8.82,5.1,3.01,5.21,6.47,3.74,-0.51,93.97,85.04,13075.9431,667.1816104,2752.644737,18400.9833,3692.09,81.3215042,620.36,503.7,141.35,513.68,22.97,61.47,59.24,247.08,11.07,18.65,22.41934073,17.3,152.03,20392.32,29.16,58.11648086,81.92753456,78.52534562,0.0,698.421659,0.59,0.733246357,3.03,0.86,1.04,4.94,2.55,0.73
167,(주)골드앤에스,35290,201312,199912,,1,0,1,정보통신업,0,-0.978046339,-160.3399461,-48.55612061,-9.889194095,-27.39,-178.5695164,-16.42,-42.57,-32.57,-12.56,-33.6,-86.53,4.03,135.93,-278.36,552.0541751,-235.0310229,-2.848322327,136.9777655,-66.39,25.51849876,52.99,42.48,0.6,420.91,291.87,-3.83,2.97,4.43,2.21,2.88,-22.36575235,2.67,5.83,496.25,3.48,556.5249309,-17.18298246,7.105263158,0.0,302.7105263,0.77,2.046765894,1.22,1.86,2.16,13.69,6.81,0.85
170,(주)골드퍼시픽,38530,201312,200006,,0,0,0,도매 및 소매업,1,12.8125743,-3785.523638,-29.38452928,-31.67668283,-20.0,-944.3490929,-85.63,-130.88,-27.85,-18.22,-37.91,-57.94,3.84,212.51,-38.58,278.8288153,-364.9348287,-90.7943606,665.8127593,28.67,48.06223197,155.04,95.34,0.83,0.0,108.06,-11.34,-13.34,-19.37,-6.93,-32.56,108.4703856,-12.74,-43.41,-108.13,-59.86,-85.58177441,-64.325,129.4464286,74.23430357,544.9642857,0.21,0.36645919,0.41,0.43,0.7,1.11,1.46,0.26
171,(주)골드퍼시픽,38530,201412,200006,,1,0,1,도매 및 소매업,1,24.52316837,21.22323933,2.327935416,130.0033957,-60.71,5.185560046,-35.3,-44.83,-17.62,-13.87,-35.12,-48.56,5.93,140.38,-42.67,469.5939924,-210.5057983,-139.7291517,481.4360021,-8.73,39.49553351,133.18,90.47,0.62,0.0,153.19,-4.33,-19.33,-28.02,-11.69,-29.76,128.7122102,3.71,15.69,61.02,9.43,338.9551152,-102.9109091,256.5,117.908,1451.636364,0.39,1.006520363,0.65,0.69,1.02,2.15,2.16,0.39
172,(주)골프존,215000,201612,201504,,0,0,0,정보통신업,0,5.491410362,0.008466282,10.83536375,7.642351296,0.0,-8.349679173,20.94,16.84,19.44,24.18,37.67,30.3,-0.16,79.98,35.88,34573.70421,5822.124593,5615.088564,18466.8265,3749.22,64.20409384,159.04,136.62,55.55,271.04,55.75,59.8,52.38,100.68,18.75,16.24,37.98217727,44.04,114.89,1655.09,38.14,38.25217543,249.7857857,248.1678571,15.38131429,634.4142857,1.15,1.798315896,3.23,2.42,2.81,17.14,17.57,1.48
176,(주)골프존,215000,202012,201504,,0,0,0,정보통신업,0,17.50115471,131.2669299,12.76117057,20.85109804,6.78,59.68085326,17.28,12.56,11.03,15.17,24.23,18.02,0.08,83.94,63.5,47570.41327,5975.279882,13927.74757,36424.20461,7062.46,61.41426119,145.96,133.04,29.01,405.31,62.83,34.09,44.77,93.26,17.28,21.26,28.10841893,38.92,126.85,357.35,47.89,42.68815257,273.0631294,262.4329412,32.91289882,818.9247059,0.88,1.402794015,2.35,2.99,3.35,27.99,17.96,1.75
