,회사명,거래소코드,회계년도,상장일,상장폐지일,1주당매출액,1주당순이익,1주당Cashflow,1주당순자산,노동소득분배율
9199,(주)제이웨이,58420,Dec-20,2002-01-10,,459.5324422,-698.7938737,-168.8183084,86.65501176,-42.13504599
9200,(주)제이콘텐트리,36420,Dec-11,2000-03-23,2019-10-18,2089.237574,270.7760193,200.2294642,1323.164599,33.05333868
9201,(주)제이콘텐트리,36420,Dec-12,2000-03-23,2019-10-18,6002.336931,371.6234086,1058.08436,1333.149133,26.44876934
9202,(주)제이콘텐트리,36420,Dec-13,2000-03-23,2019-10-18,6123.274593,56.79580492,334.4960227,1093.321829,32.13825228
9203,(주)제이콘텐트리,36420,Dec-14,2000-03-23,2019-10-18,5962.409502,219.6390281,826.6754298,1006.938996,31.03045438
9204,(주)제이콘텐트리,36420,Dec-15,2000-03-23,2019-10-18,3065.853292,172.0874479,205.6537245,2039.090697,28.39651784
9205,(주)제이콘텐트리,36420,Dec-16,2000-03-23,2019-10-18,2938.227738,196.4017177,161.0758129,2121.032342,25.69908689
9206,(주)제이콘텐트리,36420,Dec-17,2000-03-23,2019-10-18,3684.782415,95.42918512,-30.77137131,2128.071942,30.66476716
9207,(주)제이콘텐트리,36420,Dec-18,2000-03-23,2019-10-18,3548.849717,177.3782229,172.2194719,2777.176561,31.35891206
9208,(주)제이테크놀로지,35480,Dec-11,1999-11-18,2019-12-12,3314.646879,16.28999323,58.42120501,1752.591342,58.91924029
9209,(주)제이테크놀로지,35480,Dec-12,1999-11-18,2019-12-12,3163.095107,-703.3878733,300.7949978,1636.227223,-140.6440398
9210,(주)제이테크놀로지,35480,Dec-13,1999-11-18,2019-12-12,2457.261659,-1154.317512,-186.5748269,386.0884327,-2073.449978
9211,(주)제이테크놀로지,35480,Dec-14,1999-11-18,2019-12-12,1787.56214,64.97265282,669.0252631,1568.28389,80.07696564
9212,(주)제이테크놀로지,35480,Dec-15,1999-11-18,2019-12-12,1145.79651,-101.6810374,-336.3960558,1351.204895,60.71962574
9213,(주)제이테크놀로지,35480,Dec-16,1999-11-18,2019-12-12,538.2505638,-490.5125559,-157.2421252,1254.01505,420.2876806
9214,(주)제이테크놀로지,35480,Dec-17,1999-11-18,2019-12-12,178.2619983,-440.940744,-325.8522961,828.7013111,-206.3767814
9215,(주)제이테크놀로지,35480,Dec-18,1999-11-18,2019-12-12,346.5915952,-109.6401486,-86.72188999,710.5570134,85.62675313
9216,(주)제이티,89790,Dec-11,2006-10-27,,10604.02564,722.1071599,350.7442288,2828.679628,56.4318317
9217,(주)제이티,89790,Dec-12,2006-10-27,,11298.28268,209.1941323,788.4453424,3218.94202,54.02248503
9218,(주)제이티,89790,Dec-13,2006-10-27,,3452.455441,-328.223198,-1114.67242,3005.181014,117.6721848
9219,(주)제이티,89790,Dec-14,2006-10-27,,6358.883726,901.2482811,-1348.655517,3989.880264,48.78405829
9220,(주)제이티,89790,Dec-15,2006-10-27,,4658.879769,-474.2307182,-897.3940719,3028.869882,121.8325753
9221,(주)제이티,89790,Dec-16,2006-10-27,,2990.41556,-1314.037988,-153.1647562,1979.946534,-985.7190182
9222,(주)제이티,89790,Dec-17,2006-10-27,,4166.358717,-23.30308453,341.6556694,1967.408217,70.35446191
9223,(주)제이티,89790,Dec-18,2006-10-27,,3488.469355,244.4878514,104.9023598,2211.278639,60.60394426
9224,(주)제이티,89790,Dec-19,2006-10-27,,4109.172661,367.1567279,826.2417972,2588.140793,40.83384994
9225,(주)제이티,89790,Dec-20,2006-10-27,,4324.452599,504.5103428,363.7153092,3109.394559,48.65812647
9226,(주)제일기획,30000,Dec-11,1998-03-03,,15283.02931,832.1477801,1256.835313,5826.780791,61.70351544
9227,(주)제일기획,30000,Dec-12,1998-03-03,,20558.01484,862.0170465,793.1164415,5374.847147,63.78825781
9228,(주)제일기획,30000,Dec-13,1998-03-03,,23550.52666,888.9788769,-575.5543458,4886.335312,65.5741255
9229,(주)제일기획,30000,Dec-14,1998-03-03,,23176.52409,886.8326028,485.9977282,6327.02755,67.79723898
9230,(주)제일기획,30000,Dec-15,1998-03-03,,24397.45964,710.5362534,890.0566558,5107.534277,70.40599912
9231,(주)제일기획,30000,Dec-16,1998-03-03,,28099.43904,787.9621762,881.0036228,5288.434646,72.3414862
9232,(주)제일기획,30000,Dec-17,1998-03-03,,29337.19542,1115.885944,339.7929568,5799.129834,69.65460947
9233,(주)제일기획,30000,Dec-18,1998-03-03,,30231.60605,1146.275981,1947.249918,5809.300101,68.95084575
9234,(주)제일기획,30000,Dec-19,1998-03-03,,29743.01593,1212.202878,1738.638466,6032.585275,69.75930143
9235,(주)제일기획,30000,Dec-20,1998-03-03,,23886.41012,1375.856212,1907.792854,6347.767941,69.66655979
9236,(주)제일바이오,52670,Dec-11,2002-01-24,,2666.352917,62.8528125,-164.9019792,1594.270833,79.69235972
9237,(주)제일바이오,52670,Dec-12,2002-01-24,,3840.435729,106.9225,30.99104167,1689.270833,71.49356901
9238,(주)제일바이오,52670,Dec-13,2002-01-24,,3996.371146,37.3846875,121.6773958,1703.4375,83.31993037
9239,(주)제일바이오,52670,Dec-14,2002-01-24,,4118.107708,99.56427083,18.77604167,1793.125,69.88071848
9240,(주)제일바이오,52670,Dec-15,2002-01-24,,2331.972,56.78293333,-7.9886,2223.066667,72.16952095
9241,(주)제일바이오,52670,Dec-16,2002-01-24,,2388.2504,67.60093333,140.9340667,2282,74.67499819
9242,(주)제일바이오,52670,Dec-17,2002-01-24,,1865.769733,52.61393333,223.482,2027.4,76.49164245
9243,(주)제일바이오,52670,Dec-18,2002-01-24,,1853.969467,69.34633333,106.1965333,1978.866667,71.27360898
9244,(주)제일바이오,52670,Dec-19,2002-01-24,,1532.400333,136.1961333,334.5443333,2107.866667,53.54538361
9245,(주)제일바이오,52670,Dec-20,2002-01-24,,1266.6082,66.25573333,-215.316,2546.4,69.06214272
9246,(주)제일테크노스,38010,Dec-11,2000-01-11,,136030.6267,2530.85,6517.37,34954.44444,44.61583646
9247,(주)제일테크노스,38010,Dec-12,2000-01-11,,153108.5133,2269.583333,6269.201111,35956.66667,49.95703536
9248,(주)제일테크노스,38010,Dec-13,2000-01-11,,150900.1978,5096.923333,6294.07,40763.33333,44.91906925
9249,(주)제일테크노스,38010,Dec-14,2000-01-11,,162404.9278,5621.36,5897.232222,65826.66667,44.95191157
9250,(주)제일테크노스,38010,Dec-15,2000-01-11,,15957.14167,516.8726667,844.1347778,6831,47.47241704
9251,(주)제일테크노스,38010,Dec-16,2000-01-11,,16071.74744,247.821,143.4717778,6972.444444,50.12213971
9252,(주)제일테크노스,38010,Dec-17,2000-01-11,,17008.66856,395.4988889,-275.0314444,7531.333333,48.05988113
9253,(주)제일테크노스,38010,Dec-18,2000-01-11,,17862.70167,590.1054444,2240.423,7894.888889,47.42609222
9254,(주)제일테크노스,38010,Dec-19,2000-01-11,,18558.32433,477.7004444,1989.493667,8105.222222,53.70637983
9255,(주)제일테크노스,38010,Dec-20,2000-01-11,,15116.93967,-481.6295556,476.9824444,7671.666667,85.85057885
9256,(주)제주반도체,80220,Dec-11,2005-02-01,,3908.974529,621.3726226,841.2007998,2742.22913,26.16877041
9257,(주)제주반도체,80220,Dec-12,2005-02-01,,1223.934636,-434.9192284,176.6554518,2165.973607,-112.6560351
9258,(주)제주반도체,80220,Dec-13,2005-02-01,,596.7422896,-415.981194,-506.7116969,1795.189452,-215.2491325
9259,(주)제주반도체,80220,Dec-14,2005-02-01,,1419.315306,-4.5526165,-287.6107001,1691.769398,76.84715297
9260,(주)제주반도체,80220,Dec-15,2005-02-01,,2461.253525,-26.02911597,-913.5527008,1633.464903,68.60863394
9261,(주)제주반도체,80220,Dec-16,2005-02-01,,2417.13926,-34.63359615,148.0229078,1750.799499,68.41942158
9262,(주)제주반도체,80220,Dec-17,2005-02-01,,4562.511286,153.6400061,-343.5925164,2260.53607,56.93616276
9263,(주)제주반도체,80220,Dec-18,2005-02-01,,5207.448718,317.0267661,-1758.204625,2901.310893,47.0637799
9264,(주)제주반도체,80220,Dec-19,2005-02-01,,5661.830673,-170.0870556,931.7717613,2738.250647,79.40016862
9265,(주)제주반도체,80220,Dec-20,2005-02-01,,5582.253674,279.3135243,790.8714795,2902.149819,54.13864889
9266,(주)제주항공,89590,Dec-11,2015-11-06,,,,,,
9267,(주)제주항공,89590,Dec-12,2015-11-06,,,,,,
9268,(주)제주항공,89590,Dec-13,2015-11-06,,19727.87087,893.0506711,2155.868575,2228.17918,35.11706552
9269,(주)제주항공,89590,Dec-14,2015-11-06,,23203.61259,1454.417411,2741.623823,3639.382048,36.63157196
9270,(주)제주항공,89590,Dec-15,2015-11-06,,23471.04122,1820.265199,2784.113165,8948.167115,35.51771633
9271,(주)제주항공,89590,Dec-16,2015-11-06,,28432.57247,2014.693816,4190.237313,10350.62484,37.16263263
9272,(주)제주항공,89590,Dec-17,2015-11-06,,37802.72752,2951.679983,5485.515366,12558.22131,38.54084376
9273,(주)제주항공,89590,Dec-18,2015-11-06,,47782.64747,2689.19163,4608.50185,14481.3334,43.97697388
9274,(주)제주항공,89590,Dec-19,2015-11-06,,52509.35119,-1256.51258,3183.145552,12220.73671,60.52832698
9275,(주)제주항공,89590,Dec-20,2015-11-06,,9793.491727,-7960.489891,-7416.417151,5673.589203,-845.7423438
9276,(주)제테마,216080,Dec-17,2019-11-14,,3042.91006,-1862.795918,-827.7086366,1009.630956,
9277,(주)제테마,216080,Dec-18,2019-11-14,,3948.247704,-5549.012583,-2087.300228,-1777.273307,-54.46959356
9278,(주)제테마,216080,Dec-19,2019-11-14,,1582.503683,-1751.932532,-964.6136323,4038.003253,-43.69382921
9279,(주)제테마,216080,Dec-20,2019-11-14,,1176.083558,-530.9514624,89.13554596,2366.113547,249.1825911
9280,(주)젠큐릭스,229000,Dec-13,2020-06-25,,,,,,
9281,(주)젠큐릭스,229000,Dec-14,2020-06-25,,,,,,
9282,(주)젠큐릭스,229000,Dec-15,2020-06-25,,,,,,
9283,(주)젠큐릭스,229000,Dec-16,2020-06-25,,,,,,
9284,(주)젠큐릭스,229000,Dec-17,2020-06-25,,,,,,
9285,(주)젠큐릭스,229000,Dec-18,2020-06-25,,49.57047697,-1047.608019,-951.9415598,1705.816316,-142.996052
9286,(주)젠큐릭스,229000,Dec-19,2020-06-25,,25.33375514,-1699.002694,-968.3429123,28.74242081,-67.75840949
9287,(주)젠큐릭스,229000,Dec-20,2020-06-25,,245.6660122,5151.584515,-2123.422014,8341.122434,10.94249821
9288,(주)젬백스&카엘,82270,Dec-11,2005-06-24,,2242.184421,-450.9321872,319.3663172,3085.055952,607.7496476
9289,(주)젬백스&카엘,82270,Dec-12,2005-06-24,,2578.892601,-503.3757021,-110.1724253,3521.807634,231.807631
9290,(주)젬백스&카엘,82270,Dec-13,2005-06-24,,2575.848615,-129.646083,-450.420461,3813.760061,119.0804249
9291,(주)젬백스&카엘,82270,Dec-14,2005-06-24,,3747.975482,-1106.556332,394.4704659,1271.406654,-658.9705022
9292,(주)젬백스&카엘,82270,Dec-15,2005-06-24,,2579.110626,-326.2462786,-250.5186651,2869.345726,132.3829154
9293,(주)젬백스&카엘,82270,Dec-16,2005-06-24,,3567.48762,-1335.568208,-414.5576854,3175.371464,-177.1295133
9294,(주)젬백스&카엘,82270,Dec-17,2005-06-24,,1556.493286,-405.7771602,-2.03576684,2532.768736,-81.79309974
9295,(주)젬백스&카엘,82270,Dec-18,2005-06-24,,1339.762075,-388.6762992,-7.254899308,3257.238641,264.5102808
9296,(주)젬백스&카엘,82270,Dec-19,2005-06-24,,1108.631928,-2393.33755,-18.50439348,2787.670813,-18.75922408
9297,(주)젬백스&카엘,82270,Dec-20,2005-06-24,,1658.274892,41.29081616,352.4155331,3755.179898,78.89683639
9298,(주)젬백스링크,64800,Dec-11,2002-08-22,,6212.568793,328.1611041,236.9963385,4559.217012,71.55907394
9299,(주)젬백스링크,64800,Dec-12,2002-08-22,,5022.284185,-211.4954232,132.0760456,4424.16561,100.8759385
9300,(주)젬백스링크,64800,Dec-13,2002-08-22,,4001.45909,-405.4444444,629.439938,4084.776792,123.7417432
9301,(주)젬백스링크,64800,Dec-14,2002-08-22,,2900.046472,-458.5023236,286.2982678,3516.546965,119.2525091
9302,(주)젬백스링크,64800,Dec-15,2002-08-22,,2243.671877,164.4050134,15.78242501,3633.291086,85.10104834
9303,(주)젬백스링크,64800,Dec-16,2002-08-22,,888.9353809,-3.361791599,-42.2825568,1041.855483,104.1677389
9304,(주)젬백스링크,64800,Dec-17,2002-08-22,,3547.226789,102.0161873,400.5825422,1741.381257,42.03060424
9305,(주)젬백스링크,64800,Dec-18,2002-08-22,,858.4736379,-197.6707409,48.45673132,2065.338392,59.27275556
9306,(주)젬백스링크,64800,Dec-19,2002-08-22,,1318.351468,46.67648815,-68.95452667,2074.468674,49.8879407
9307,(주)젬백스링크,64800,Dec-20,2002-08-22,,1188.905917,123.5120591,-86.76800557,2024.825621,33.11777253
9308,(주)조비,1550,Dec-11,1976-12-28,,25765.19118,-7977.012969,-1118.35005,7031.492354,-262.0691931
9309,(주)조비,1550,Dec-12,1976-12-28,,18967.4401,-2499.119786,-1862.488731,5704.865328,119.7035258
9310,(주)조비,1550,Dec-13,1976-12-28,,15630.06172,301.2717273,495.6509759,7824.779938,53.74599062
9311,(주)조비,1550,Dec-14,1976-12-28,,13967.70028,-574.3536184,119.9866654,7243.110374,72.98270051
9312,(주)조비,1550,Dec-15,1976-12-28,,14981.77113,376.0562498,-48.93944626,7976.564116,56.54314792
9313,(주)조비,1550,Dec-16,1976-12-28,,13447.96394,198.9041899,1841.374868,8561.955371,61.74958696
9314,(주)조비,1550,Dec-17,1976-12-28,,11883.89615,208.5693935,1285.950217,9201.614213,59.20542663
9315,(주)조비,1550,Dec-18,1976-12-28,,11654.54094,63.21357703,750.3541343,9293.293317,64.63402356
9316,(주)조비,1550,Dec-19,1976-12-28,,13654.48836,-24.61751087,-476.2230706,9237.248131,68.47350336
9317,(주)조비,1550,Dec-20,1976-12-28,,14185.514,578.6950485,1576.931262,9861.448982,56.8119483
9318,(주)조이시티,67000,Dec-11,2008-05-30,,3824.71672,577.3118356,678.6799991,5793.925085,68.37506558
9319,(주)조이시티,67000,Dec-12,2008-05-30,,5458.415487,672.1540126,1054.841336,6208.070457,63.81865807
9320,(주)조이시티,67000,Dec-13,2008-05-30,,3189.403467,-794.3400122,-323.1513214,5414.073783,102.1280651
9321,(주)조이시티,67000,Dec-14,2008-05-30,,3955.045988,291.1601782,748.2725315,5060.088283,68.5960267
9322,(주)조이시티,67000,Dec-15,2008-05-30,,4891.521685,91.29821075,45.47448179,6071.272779,68.68926575
9323,(주)조이시티,67000,Dec-16,2008-05-30,,6154.364086,-452.3008013,511.5895716,4043.571483,87.57170301
9324,(주)조이시티,67000,Dec-17,2008-05-30,,7823.177531,-974.8185476,538.5106754,2867.679476,88.36782983
9325,(주)조이시티,67000,Dec-18,2008-05-30,,7402.141403,-673.9972648,-856.8215697,2275.490213,97.77816906
9326,(주)조이시티,67000,Dec-19,2008-05-30,,8752.641747,-160.839724,236.0902779,2185.448252,78.72550675
9327,(주)조이시티,67000,Dec-20,2008-05-30,,10752.16548,760.9328021,363.2652493,5079.238025,54.54095835
9328,(주)조흥,2600,Dec-11,1976-12-23,,165016.8,13669.46833,8103.558333,146591.6667,35.00571698
9329,(주)조흥,2600,Dec-12,1976-12-23,,160344.9617,13115.52333,10764.80333,157286.6667,37.15579191
9330,(주)조흥,2600,Dec-13,1976-12-23,,166061.7233,7657.371667,25837.70167,162440,43.60364472
9331,(주)조흥,2600,Dec-14,1976-12-23,,187880.6067,8792.075,-1451.576667,169430,45.50218892
9332,(주)조흥,2600,Dec-15,1976-12-23,,188590.67,11062.765,5956.008333,177946.6667,43.12472498
9333,(주)조흥,2600,Dec-16,1976-12-23,,216154.36,13533.015,11891.99167,188611.6667,48.94748769
9334,(주)조흥,2600,Dec-17,1976-12-23,,270212.1233,18830.43333,15071.14667,200651.6667,43.11119941
9335,(주)조흥,2600,Dec-18,1976-12-23,,280118.7483,13392.74333,22002.965,209195,52.90596092
9336,(주)조흥,2600,Dec-19,1976-12-23,,325104.355,13075.67833,5179.108333,215770,55.19518057
9337,(주)조흥,2600,Dec-20,1976-12-23,,371007.16,12527.54,-9036.845,222051.6667,54.5921399
9338,(주)종근당,185750,Dec-13,2013-12-06,,9173.949761,469.4388913,1058.524399,31684.81409,
9339,(주)종근당,185750,Dec-14,2013-12-06,,57830.46737,3736.162631,6864.739054,35226.51065,60.50609864
9340,(주)종근당,185750,Dec-15,2013-12-06,,62970.59469,-719.8113518,772.871969,33431.74922,74.70110753
9341,(주)종근당,185750,Dec-16,2013-12-06,,88423.96735,4351.77866,6141.546809,37649.92215,60.23088587
9342,(주)종근당,185750,Dec-17,2013-12-06,,93990.65878,5710.274045,8680.242426,42677.63483,58.78043398
9343,(주)종근당,185750,Dec-18,2013-12-06,,96790.77299,4221.420057,4314.884471,43396.57439,62.19631461
9344,(주)종근당,185750,Dec-19,2013-12-06,,104079.7955,5108.370643,7453.079615,45661.21102,64.09605183
9345,(주)종근당,185750,Dec-20,2013-12-06,,119698.9922,8304.933406,9583.569339,50385.34552,49.61972645
9346,(주)종근당바이오,63160,Dec-11,2001-12-11,,21135.47251,2088.272105,2478.917347,22756.33432,41.79800629
9347,(주)종근당바이오,63160,Dec-12,2001-12-11,,21753.47878,1357.931913,4379.024605,23739.79561,45.21239261
9348,(주)종근당바이오,63160,Dec-13,2001-12-11,,19193.23226,316.9428218,2088.940239,23687.59166,54.97174488
9349,(주)종근당바이오,63160,Dec-14,2001-12-11,,20344.19443,-211.3112773,2146.090947,23299.59964,65.76075292
9350,(주)종근당바이오,63160,Dec-15,2001-12-11,,20401.73677,1272.233865,2741.939413,24357.25556,50.98067361
9351,(주)종근당바이오,63160,Dec-16,2001-12-11,,21610.79257,1804.117955,2963.960915,25846.5024,49.81690639
9352,(주)종근당바이오,63160,Dec-17,2001-12-11,,22600.11867,1532.902928,3909.660198,27162.50096,53.71797291
9353,(주)종근당바이오,63160,Dec-18,2001-12-11,,23809.21329,1521.408115,2970.755651,28236.41086,56.53743519
9354,(주)종근당바이오,63160,Dec-19,2001-12-11,,26232.80955,2345.33049,3248.936368,30374.09582,53.1053359
9355,(주)종근당바이오,63160,Dec-20,2001-12-11,,22712.50858,1131.505833,879.3389382,31194.16431,62.97218073
9356,(주)종근당홀딩스,1630,Dec-11,1976-06-30,,43614.07418,4332.554866,4043.239004,26379.54023,49.96260067
9357,(주)종근당홀딩스,1630,Dec-12,1976-06-30,,45627.09862,2863.542605,4435.769195,27446.36015,48.13792985
9358,(주)종근당홀딩스,1630,Dec-13,1976-06-30,,153975.6352,116354.8777,13950.23854,36208.6818,17.97687085
9359,(주)종근당홀딩스,1630,Dec-14,1976-06-30,,49820.91075,3653.167992,994.5747676,37086.47468,33.72327428
9360,(주)종근당홀딩스,1630,Dec-15,1976-06-30,,49540.78172,6824.291846,1837.598928,57019.72814,40.52930961
9361,(주)종근당홀딩스,1630,Dec-16,1976-06-30,,67002.96795,8554.281247,3873.084303,62445.04588,41.29931165
9362,(주)종근당홀딩스,1630,Dec-17,1976-06-30,,89969.58558,13457.11947,11530.78958,65937.15874,38.16712146
9363,(주)종근당홀딩스,1630,Dec-18,1976-06-30,,106013.8136,10541.43259,7571.286309,68612.88167,42.94583238
9364,(주)종근당홀딩스,1630,Dec-19,1976-06-30,,143845.1173,15834.72935,22212.07415,69338.65031,39.89333072
9365,(주)종근당홀딩스,1630,Dec-20,1976-06-30,,171285.9461,22679.60389,13284.44322,70704.15726,36.31967013
9366,(주)좋은사람들,33340,Dec-11,1997-11-03,,7165.790205,-17.02983189,-408.3300837,3995.186923,71.88027616
9367,(주)좋은사람들,33340,Dec-12,1997-11-03,,5608.634532,66.11833452,-17.5377837,3415.355078,66.24623976
9368,(주)좋은사람들,33340,Dec-13,1997-11-03,,5709.818255,32.56066395,71.45762287,3229.696582,67.96656998
9369,(주)좋은사람들,33340,Dec-14,1997-11-03,,5262.232093,61.02535507,340.1044058,3265.444935,67.11342874
9370,(주)좋은사람들,33340,Dec-15,1997-11-03,,4693.565018,38.20670609,311.7448094,3202.683756,71.5563295
9371,(주)좋은사람들,33340,Dec-16,1997-11-03,,4794.801946,-158.0030785,202.8857433,3033.63524,88.67009669
9372,(주)좋은사람들,33340,Dec-17,1997-11-03,,4516.011904,-375.1742354,158.3994812,2711.061142,87.72391246
9373,(주)좋은사람들,33340,Dec-18,1997-11-03,,4292.279475,120.9436575,-72.51567328,2892.849806,66.37676895
9374,(주)좋은사람들,33340,Dec-19,1997-11-03,,4236.140133,-346.9489195,-396.4646981,2573.038105,111.6423159
9375,(주)좋은사람들,33340,Dec-20,1997-11-03,,2244.700773,-496.5917641,8.423381285,1747.72799,462.7979219
9376,(주)주노콜렉션,221670,Dec-14,2017-06-27,2019-07-16,,,,,
9377,(주)주노콜렉션,221670,Dec-15,2017-06-27,2019-07-16,,,,,
9378,(주)주노콜렉션,221670,Dec-16,2017-06-27,2019-07-16,,,,,
9379,(주)주노콜렉션,221670,Dec-17,2017-06-27,2019-07-16,,,,,
9380,(주)주노콜렉션,221670,Dec-18,2017-06-27,2019-07-16,,,,,
9381,(주)주연테크,44380,Dec-11,2006-11-15,,1507.90655,-215.784662,-107.0886946,690.3729604,-75.47948331
9382,(주)주연테크,44380,Dec-12,2006-11-15,,1742.086084,-45.62277389,5.976386946,643.4265734,234.8412243
9383,(주)주연테크,44380,Dec-13,2006-11-15,,1403.219883,-30.0437296,-44.84682984,613.1701632,169.1546267
