회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액순이익률,금융비용부담률,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,당좌비율,현금비율,매출채권 대 매입채무비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,재고자산대순운전자본비율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,종업원1인당부가가치율_계산,노동장비율_계산,기계장비율_계산,자본집약도_계산,재고자산회전률,매출채권회전률
(주)피엘에이,82390,201212,200507,42577.0,0,0,0,제조업,1,78.45578966,767.8950912,95.66329653,-34.73126377,-1.84,-163.6847126,24.25,2.89,-80.37,646.7631768,481.3553469,-86.19723477,776.4160999,78.02,33.23,4.97,350.22,-7.17,-12.26,-14.99,-1.046324848,193.6,2904.67,64.5,29.92418494,135.5525,72.34375,3.172525,207.14375,97.15,8.21
(주)피제이메탈,128660,201212,201012,,0,0,0,제조업,1,12.8343389,4.135611534,9.883794762,-13.74902649,0.0,-3.940838035,3.69,0.77,41.23,5445.676123,201.0751631,416.9643052,1086.653392,128.99,36.26,2.98,317.24,5.8,19.39,24.27,-74.3999453,63.62,321.4,11.38,34.13106242,164.2262195,269.2804878,51.09646341,652.4878049,6.78,13.93
(주)피제이메탈,128660,201812,201012,,0,0,0,제조업,1,-8.48141073,-39.77030745,1.218865188,11.14917673,0.0,-21.68855192,2.15,0.61,46.9,6049.987645,129.9646028,397.8325283,1648.888907,229.78,99.67,1.54,2096.89,5.12,13.82,15.82,-107.4017441,55.16,163.69,8.65,40.6860973,168.4893506,306.2337662,102.9336104,878.3896104,5.81,10.1
(주)피제이메탈,128660,201912,201012,,0,0,0,제조업,1,-4.765105063,-34.46934445,-0.902417682,-5.278801805,5.19,-6.726700213,1.49,0.53,45.8,5730.620788,85.16665619,227.0814501,1634.011896,226.8,80.14,4.79,2096.89,5.56,32.45,36.0,-143.1409152,52.79,174.71,8.13,48.72554087,142.5975309,270.1481481,81.62119753,795.2345679,6.26,10.02
(주)피제이전자,6140,201212,199312,,0,0,0,제조업,1,3.808506784,16.02976898,12.31189328,8.826035687,5.26,5.819351891,8.58,0.1,83.87,11129.6785,954.7274,463.406,7466.9,1393.39,148.87,6.11,211.93,34.7,28.76,102.96,-133.1880355,121.35,308.31,21.62,41.50342876,63.32647368,52.78684211,19.41142105,253.0368421,5.35,5.32
(주)피제이전자,6140,201812,199312,,0,0,0,제조업,1,7.423223054,19.91252114,4.367274665,2.649944525,-1.19,-17.99192066,7.01,-0.21,87.97,6744.596333,472.5284,783.2901333,6994.933333,1298.99,137.05,4.74,249.99,113.19,34.82,143.25,-88.68843024,104.85,261.48,22.42,48.12274655,91.08682731,114.4337349,32.44615663,515.5502008,4.4,5.43
(주)피제이전자,6140,201912,199312,,0,0,0,제조업,1,7.880239274,-31.07752536,2.013412482,-1.819345848,-3.21,-3.561223103,4.92,-0.07,87.94,6621.8888,325.6782667,399.5952667,7135.733333,1327.15,151.63,1.71,229.11,42.6,28.21,69.48,-103.0954029,74.53,226.6,20.85,55.44048405,85.94896266,115.3817427,35.75193361,574.6390041,4.77,5.03
(주)피피아이,62970,201912,201912,,0,1,1,제조업,1,13.48766206,10.40927187,71.30988417,27.57620716,0.0,-5.921026527,5.79,0.66,50.26,5224.605656,302.2940563,287.6128912,2409.169994,381.83,155.77,118.16,87.14,8.2,32.42,59.65,-91.94247563,157.7,235.75,25.82,62.62599632,63.0901005,40.00502513,24.33137186,195.6331658,5.26,8.7
(주)필옵틱스,161580,201812,201706,,0,0,0,제조업,1,20.74849399,-257.3748119,-27.0911252,-35.1056083,11.66,-221.2284275,-33.34,1.85,16.93,3214.097023,-1590.212141,-1855.01,3839.015289,735.06,33.23,17.09,37.64,-17.38,-11.82,-21.04,514.6875447,-3.37,-25.72,-3.9,-64.05574513,-5.784933333,146.5133333,19.11831333,419.6288889,1.49,13.49
(주)필옵틱스,161580,201912,201706,,1,0,1,제조업,1,1.063361321,41.74309567,-11.76007712,77.87372983,-8.22,46.3610537,-11.4,0.98,-7.89,7649.642504,-871.8536529,-456.2253163,3197.537125,599.4,33.23,6.5,22.82,-8.61,-19.99,-35.54,-166.1226454,17.52,213.5,8.18,161.5413776,29.34532688,200.0968523,13.221954,463.2760291,2.22,36.3
(주)하나투어,39130,201212,201111,,0,0,0,임대업,1,18.92081841,74.30572248,36.67969783,14.95127955,8.89,63.85463402,12.15,-1.65,40.76,26502.18363,3219.31555,3372.485373,13158.10656,2892.42,165.71,54.86,103.09,164.15,21.39,270.07,0.339748577,546.29,98570.99,50.66,63.60174855,60.21203117,13.54809242,0.0,178.5390728,711.59,7.35
(주)하나투어,39130,201812,201111,,0,0,0,임대업,1,18.42013523,-16.73253393,-0.656844552,21.39310151,4.15,-39.09159657,1.28,-0.29,62.4,71303.44016,911.3833845,1740.329118,15661.5963,3926.26,107.51,38.13,97.31,19.77,9.08,35.31,63.09302976,263.88,4128.41,34.89,65.07178144,55.04443348,3.293128655,0.0,178.5390728,24.5,8.73
(주)하나투어,39130,201912,201111,,0,0,0,임대업,1,40.69616746,-212.8939269,-9.171560408,-7.857182257,-8.63,-76.12966297,-1.57,0.98,48.95,65700.99891,-1028.896492,2465.636265,11534.94026,3597.43,91.87,27.2,132.15,0.56,3.09,4.78,514.6875447,60.24,3606.95,37.11,67.34471032,38.761244,14.2572,0.0,183.6316,17.56,8.24
(주)하림,136480,201212,201105,,1,0,1,제조업,1,-1.06917559,-64.43926876,1.585724435,4.635043554,0.0,-143.924576,0.64,0.81,7.41,13857.9843,88.52025152,-529.8955224,3578.397321,615.77,60.79,10.34,247.61,-1.23,-8.22,-10.58,-38.99358934,48.94,107.63,14.43,72.50692101,54.60738866,119.7722672,31.89312196,273.6361336,6.71,12.12
(주)하림지주,3380,201812,201706,,0,0,0,"전문, 과학 및 기술 서비스업",0,15.34758326,-41.76675161,9.354952592,6.096385959,46.15,-23.60071748,2.64,1.34,18.98,78614.43999,2076.60913,1785.973226,11899.06014,8431.84,61.78,19.14,206.13,2.83,6.62,8.33,-90.64792031,23.11,235.63,11.56,39.53286744,449.5469767,27.90697674,20.96497674,14485.91667,14.0,14.44
(주)하림지주,3380,201912,201706,,0,0,0,"전문, 과학 및 기술 서비스업",0,6.191008613,-51.33068863,4.632073615,-0.09256391,39.53,-13.64653016,1.29,1.56,18.54,78541.67139,1010.671364,4638.613091,11820.62809,8431.84,59.58,17.15,188.32,2.05,5.82,7.12,-73.32260185,25.98,211.81,15.23,48.06121801,400.5853333,23.88333333,15.55,14485.91667,12.62,12.63
(주)하림홀딩스,24660,201212,199708,43297.0,0,0,0,"전문, 과학 및 기술 서비스업",0,78.45578966,-234.4688727,95.66329653,2.259792391,-20.0,-117.1247708,-20.44,1.42,65.02,2274.29347,-464.8232296,-301.0984083,2448.204121,467.69,96.97,57.55,187.24,-0.76,-1.76,-2.84,130.9055054,-8.88,-51.97,-5.79,-64.03507565,-77.36723404,161.5,95.26075,14485.91667,7.59,8.44
(주)하이로닉,149980,201812,201412,,0,0,0,제조업,1,-14.02795975,-81.54123955,-4.38278142,12.10865382,-6.38,-101.6219092,0.69,-0.27,46.38,1442.219494,9.986913562,-103.5710827,2893.064046,3499.06,457.41,74.18,211.03,-0.28,-0.16,-0.44,38.40956399,64.48,11563.73,33.0,84.88301204,65.52829545,132.3863636,0.0,481.8181818,2.89,24.03
(주)하이로닉,149980,201912,201412,,0,0,0,제조업,1,8.9606149,767.8950912,8.095023916,-0.980105192,-6.82,101.08523,15.15,-1.02,50.17,1427.552492,216.2030554,304.450108,3122.199689,3708.32,487.12,51.03,82.45,38.33,26.55,88.64,34.97522668,75.24,9059.68,46.52,59.14638053,86.48658537,140.2317073,0.0,566.1463415,2.34,26.63
(주)하이비젼시스템,126700,201812,201009,,0,0,0,제조업,1,7.17642647,-0.7228081,23.70400733,8.409776943,18.4,-28.4994327,11.08,-0.22,87.32,12253.49629,1358.233093,1251.097168,7619.137107,1633.94,170.67,107.64,240.58,280.87,48.77,165.13,45.9527365,96.91,8919.61,23.55,40.67616152,137.3854054,147.5810811,0.237172297,530.8986486,5.75,9.61
(주)하이비젼시스템,126700,201912,201009,,0,0,0,제조업,1,-0.992984469,-67.91002022,3.891001984,-26.68838327,-0.34,-81.83219916,4.85,-0.27,87.58,8983.236239,435.8567249,-966.3386943,8159.556025,1725.14,181.7,46.78,249.31,27.18,5.23,29.58,49.41126455,60.2,6026.53,19.92,70.29819862,80.59288136,151.7118644,0.554616949,527.3254237,4.49,4.91
(주)하이소닉,106080,201212,201002,,0,0,0,제조업,1,13.05883798,325.1776701,15.63342776,-2.678148823,21.43,643.2236429,7.94,-0.3,32.23,6807.622311,540.776929,1500.495612,5202.02346,888.43,196.12,76.26,233.37,24.55,39.78,89.89,23.57714363,370.12,472.66,40.49,62.15539078,125.9012941,46.31764706,39.61088235,542.1294118,15.66,5.6
(주)하이스틸,71090,201212,200302,,0,0,0,제조업,1,-2.458108325,11.76982203,11.37096614,29.6605728,8.16,-24.59232252,0.8,1.98,56.72,130683.4431,1040.306629,7579.592729,67759.39726,1255.34,58.13,8.17,227.27,1.09,-2.19,-3.38,-48.9586773,12.01,39.56,7.39,41.95809192,91.11584906,761.0141509,230.3340236,1186.014151,6.05,7.27
(주)하이텍팜,106190,201212,201007,,0,0,0,제조업,1,3.102932715,-26.63614233,9.520743333,-22.22553396,-10.61,-11.68278948,14.28,-1.48,61.38,7599.807837,1085.051706,3191.109277,10871.2611,2074.26,709.13,292.43,277.93,137.5171429,117.39,0.0,-67.46441252,89.53,658.85,23.85,23.40419405,217.7744068,406.0169492,31.98922034,1438.016949,6.86,2.68
(주)하이텍팜,106190,201812,201007,,0,0,0,제조업,1,11.6710555,24.22798789,1.128265496,0.512505576,11.34,-36.32539839,3.93,-0.04,71.42,9365.265711,367.9651878,954.2694358,14578.95023,2815.78,90.9,15.85,128.06,53.36,20.6,84.41,-43.69764249,62.79,1979.75,12.0,53.22622408,73.79333333,863.2592593,3.622074074,1231.462963,6.95,3.58
(주)하이텍팜,106190,201912,201007,,0,0,0,제조업,1,-0.956798638,-261.6981128,-4.608291867,-5.001781413,-11.11,-317.2402138,-6.69,0.05,70.0,8896.835592,-594.9927646,350.3982772,13907.04355,2681.41,114.03,12.16,102.46,-15.59,13.95,42.77,-38.68022564,8.85,25.52,12.55,82.40782385,82.45072917,936.6458333,322.7057604,1372.135417,6.06,3.57
(주)하츠,66130,201212,200302,,0,0,0,제조업,1,0.832226943,-235.352875,1.474041259,7.071850027,-24.75,-201.396704,-4.29,-0.81,2.32,5581.749063,-239.37875,294.5716406,5431.015625,993.43,503.26,143.64,389.86,-17.38,24.76,1169.95,-65.8739046,32.57,1348.07,10.4,161.5413776,48.89440789,150.3815789,3.626986842,531.5723684,16.97,3.68
(주)하츠,66130,201812,200302,,0,0,0,제조업,1,-1.717202056,-66.60894029,-1.353766622,1.587925789,-1.44,-76.16949748,1.46,-0.56,3.56,8088.388984,118.1125781,208.8494531,6303.90625,1201.32,519.2,151.27,303.31,395.95,19.24,0.0,-89.55092679,56.35,802.58,12.67,77.11934257,63.66631068,114.2912621,7.932694175,458.5825243,12.01,4.79
(주)하츠,66130,201912,200302,,0,0,0,제조업,1,3.158461167,56.99329493,2.653372292,8.474309031,0.0,99.74771282,2.11,-0.56,3.37,8773.824063,185.4288281,624.8960938,6471.171875,1234.37,506.39,163.2,265.63,148.76,36.5,1449.66,-84.49556891,69.59,920.92,13.83,67.56302867,75.38567961,108.6699029,8.185868932,473.0679612,12.13,5.7
(주)한국가구,4590,201212,199306,,0,0,0,도매 및 소매업,1,5.610879242,81.64396288,11.44490485,0.22358905,11.76,10.6584169,8.67,1.05,64.41,26049.84667,2257.680667,1386.540667,39729.33333,4255.19,149.07,36.69,0.0,5.67,8.67,21.33,67.27149575,28.52,98570.99,25.52,40.18223586,119.8384211,724.0263158,0.024394737,1964.842105,3.15,4.82
(주)한국가구,4590,201812,199306,,0,0,0,도매 및 소매업,1,21.36940012,34.97516311,6.795092471,10.00249241,2.17,21.19560615,12.29,-0.19,62.05,20081.417,2467.155667,2157.033,23653.66667,6524.66,213.43,40.31,0.0,44.98,14.78,26.21,58.38723973,38.58,98570.99,27.65,36.94872003,119.8557447,715.5106383,0.002170213,1750.765957,3.81,5.18
(주)한국가구,4590,201912,199306,,0,0,0,도매 및 소매업,1,2.939182218,-18.0086191,4.44259139,8.977683198,-10.64,2.047067955,9.24,0.59,62.63,4376.8526,404.571,240.7011333,4790.266667,6818.97,171.59,45.1,376.43,15.46,14.54,24.29,61.42573557,32.49,98570.99,24.05,41.41681105,72.92166667,795.7857143,4.76e-05,1988.119048,4.14,4.97
(주)한국경제티브이,39340,201212,200407,,0,0,0,정보통신업,0,1.157803532,-26.72658921,5.576866266,-2.463696521,-5.09,-13.07742566,6.66,-0.62,61.47,2873.935043,191.5297826,410.8155217,2852.173913,483.61,360.19,45.48,0.0,133.42,83.86,707.64,0.0,110.25,0.0,8.44,0.0,31.22131707,24.2195122,0.0,369.1365854,0.0,5.63
(주)한국경제티브이,39340,201812,200407,,0,0,0,정보통신업,0,7.767360981,17.68972508,15.21560649,30.31669557,2.04,71.13687293,17.05,-3.03,73.29,3674.082,626.5965217,726.8351739,4776.217391,859.55,231.6,111.39,0.0,78.98,69.31,0.0,0.0,1874.95,0.0,41.59,47.47031322,163.6297,9.015,0.0,644.72,0.0,10.41
(주)한국경제티브이,39340,201912,200407,,0,0,0,정보통신업,0,13.96588879,4.182880322,11.89123011,-7.967392174,-4.5,-11.92967741,19.31,-3.03,75.15,3381.353478,652.8063043,571.408087,5215.956522,972.2,323.91,70.4,0.0,50.99,60.83,257.57,0.0,217.41,0.0,20.66,0.0,70.6678534,40.28795812,0.0,753.2670157,0.0,10.68
(주)한국종합기술,23350,201212,201104,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.225136997,-84.01044904,1.505047925,1.544001101,-0.75,-44.88714682,0.73,-0.98,21.72,16508.10174,120.529863,217.3489498,10880.73059,2076.15,155.46,42.43,125.83,112.5,10.1,0.0,0.0,440.28,0.0,55.92,85.60566541,85.30137553,33.98565401,0.0,178.5390728,0.0,12.32
(주)한국종합기술,23350,201812,201104,,1,0,1,"전문, 과학 및 기술 서비스업",0,-1.252420881,15.08288987,-11.14501852,-4.339833109,1.06,13.95098257,-3.48,0.72,17.94,17437.62904,-606.0996347,353.6770776,9281.73516,1756.35,98.62,17.97,124.76,-3.58,-2.86,-7.51,0.0,152.09,0.0,50.58,100.8186846,77.81591459,51.16599517,0.0,183.6486704,0.0,9.17
(주)한국카본,17960,201212,199507,,0,0,0,제조업,1,5.06147836,-6.030295866,20.80738897,24.44722407,3.45,113.4482626,3.46,-0.39,70.49,4343.599801,150.3532203,-314.2929579,6050.330514,1168.8,294.44,61.96,288.27,4.94,-18.13,-45.72,43.37491145,52.71,168.02,20.36,55.48586777,79.30751111,141.1355556,44.77147111,632.7711111,3.05,3.43
(주)한국카본,17960,201812,199507,,0,0,0,제조업,1,-1.726963405,-500.2843574,-2.133437543,-5.171282266,-7.86,26.63832779,-1.31,-1.24,67.84,5156.759471,-67.75706797,973.0643856,7182.428637,1365.48,281.6,59.8,97.31,23.07,24.24,103.15,39.5378124,42.22,217.98,16.6,76.31036267,67.35889401,222.3087558,39.73199309,825.0,3.68,8.48
(주)한국카본,17960,201912,199507,,0,0,0,제조업,1,10.40683808,116.8269452,2.968995674,20.60364926,7.6,309.5883686,6.47,-0.85,68.98,6219.240105,402.670045,-9.590826655,7477.191532,1406.5,201.03,60.97,101.75,62.74,24.95,101.94,56.40897295,53.01,246.76,21.43,53.02835499,129.4566809,248.7537473,49.40583298,853.4796574,3.81,11.28
(주)한국코퍼레이션,50540,201212,200512,,0,0,0,임대업,1,2.103304515,-17.00840406,5.850373007,12.59100055,3.73,60.44047594,2.3,0.19,12.37,6911.526248,158.6559514,114.358024,2594.036983,463.85,80.95,5.71,561.97,6.08,14.96,63.95,-0.437587616,1382.53,98570.99,64.5,88.95673261,25.29072706,2.87434555,0.009935529,178.5390728,711.59,10.01
(주)한국큐빅,21650,201212,200301,,0,0,0,제조업,1,4.437642421,31.99952929,5.639973151,-3.891386112,-0.61,-5.301403807,2.07,0.02,54.63,10421.88301,215.4942366,292.09727,4447.320526,613.45,54.63,7.1,69.74,4.09,8.0,20.75,-158.4139674,49.63,269.74,18.85,68.11955444,55.3692638,73.66871166,7.915331288,285.1104294,8.16,5.29
(주)한국큐빅,21650,201812,200301,,0,0,0,제조업,1,-2.175716567,29.80665187,10.01172028,6.874465763,0.0,-20.84094758,0.49,0.71,49.93,10050.59428,49.67088901,170.3217192,4199.060301,569.35,74.34,22.26,78.38,2.28,6.14,12.48,514.6875447,39.99,192.42,15.29,64.02841858,68.78445205,66.43150685,5.312109589,532.1575342,7.45,5.81
(주)한국큐빅,21650,201912,200301,,0,0,0,제조업,1,-6.876281022,312.2274662,4.838383731,-4.583162073,1.37,88.22432608,2.14,0.72,52.91,9589.959257,204.7570472,502.5556612,4431.957481,601.65,83.08,24.89,101.78,4.37,7.44,15.21,186.0636739,55.99,256.03,19.56,57.28781788,92.51155405,32.62162162,11.17758108,516.2702703,7.28,5.51
(주)한국테크놀로지,53590,201212,200108,,1,0,1,도매 및 소매업,1,26.48413154,21.67380379,-8.479318188,10.07620781,9.21,-37.31978315,-33.34,-2.29,-28.07,646.7631768,-343.1645338,343.796768,1200.495149,140.24,209.08,81.93,582.25,-17.38,11.85,3402.53,-12.15274615,-17.08,-70.14,-5.79,-64.05574513,-57.04722892,16.6626506,6.02e-05,573.8554217,3.59,2.0
(주)한국특강,7280,201212,198911,,0,0,0,제조업,1,-4.750045819,-2.841981893,2.478580267,-6.812387895,1.93,-58.73637758,0.54,2.41,2.57,382737.7201,3465.131,-1855.01,120088.0,2301.76,34.64,1.14,77.5,0.54,1.68,2.27,-33.68886385,22.38,57.85,10.81,41.86967944,165.834218,741.563981,286.6814479,1312.367299,5.67,8.8
(주)한국팩키지,37230,201212,199912,,0,0,0,제조업,1,-11.81619444,-83.70852006,-1.057061666,-13.911752,6.36,-99.35665377,1.19,-1.11,1.75,2056.98788,24.57472,-32.1514,1580.36,216.07,290.89,51.43,160.86,0.8,27.32,181.29,-78.24438103,69.68,247.96,18.5,72.62810092,81.30153846,117.017094,32.78882051,423.7521368,6.58,4.39
(주)한국화장품제조,3350,201212,197802,,0,0,0,제조업,1,-13.45678963,-1.551379677,-18.52377134,20.14529928,5.38,79.05283336,-20.08,0.02,0.0,6899.863416,-1385.481024,-356.6568844,6104.368932,1185.37,140.31,1.23,282.05,-3.77,-19.99,-45.72,-42.62733587,-17.0,-70.14,-5.79,-64.05574513,-21.2977551,125.255102,9.358357143,385.1326531,7.82,3.37
(주)한국화장품제조,3350,201812,197802,,0,0,0,제조업,1,2.746042595,-25.09673104,5.86817384,31.34735501,1.65,64.28755902,3.76,0.15,48.87,19468.93358,732.1855693,384.2151368,11095.54281,2183.62,170.63,9.02,274.42,17.34,2.55,6.57,-39.2089864,89.34,386.58,16.51,64.60120185,78.73448649,89.55135135,20.36681622,387.9675676,11.5,4.57
(주)한국화장품제조,3350,201912,197802,,0,0,0,제조업,1,17.28836083,-144.8487387,-4.490433256,-13.30704096,4.32,-72.59982124,-1.95,0.46,46.48,16878.19462,-328.3759929,1179.169241,10597.30803,2083.97,163.36,11.72,277.28,2.09,9.8,14.33,-25.2402813,47.32,282.58,14.05,91.29315117,55.69196891,118.1243523,19.70843005,436.1813472,10.48,3.77
(주)한글과컴퓨터,30520,201212,199609,,0,0,0,정보통신업,0,12.68580937,-7.373575089,14.03728705,15.14274623,22.73,10.65183317,19.01,-2.73,39.97,2842.437624,540.3838913,905.6183569,5584.257071,976.99,923.66,144.07,849.93,3087.84,117.39,0.0,0.107556075,1209.08,0.0,60.05,56.03551065,113.8525,9.808641975,0.0,435.9938272,693.44,4.75
(주)한글과컴퓨터,30520,201812,199609,,0,0,0,정보통신업,0,21.63230933,-46.99693388,34.86001901,60.88187748,15.7,31.57691377,5.0,5.12,60.2,9347.490585,467.4002417,2621.465465,8559.362013,1654.54,194.71,69.4,327.17,3.61,15.52,30.16,28.39757227,107.81,643.91,42.36,61.57438125,108.9559081,9.465553236,0.0,594.8058455,8.44,5.62
(주)한글과컴퓨터,30520,201912,199609,,0,0,0,정보통신업,0,0.751073312,105.0819145,10.01947071,47.96736895,-13.36,-21.83145046,6.93,3.27,57.12,13062.65704,905.2881429,1657.392606,9403.518833,1846.41,211.3,85.82,303.66,2.61,15.88,33.87,25.50812294,168.05,1212.87,43.34,58.30301962,161.8423373,8.122891566,0.0,695.0361446,8.6,5.92
(주)한네트,52600,201212,200107,,0,0,0,정보통신업,0,-7.250749406,-74.42580795,-3.502223774,-12.56151706,-1.35,-30.38462253,1.91,2.03,61.71,2346.153394,44.91131731,486.1838339,2793.3101,458.67,206.12,167.46,125.68,3.29,32.26,49.8,-0.594887205,77.57,108.69,39.73,29.91246585,147.6526027,190.3561644,135.9009178,633.0958904,350.4,12.03
(주)한네트,52600,201812,200107,,0,0,0,정보통신업,0,-13.14323607,-21.06378827,-3.256394749,-1.576756045,10.61,-16.80178943,4.05,3.3,64.81,2349.595458,95.15855652,407.2085924,3097.537985,519.51,166.35,157.54,113.83,2.07,16.15,18.77,-0.007571125,90.2,151.62,44.21,30.25242686,164.539589,182.4246575,108.5219863,921.2054795,711.59,14.21
(주)한네트,52600,201912,200107,,0,0,0,정보통신업,0,-5.184897713,2.913434843,-2.072010584,-4.497218386,12.33,-8.355231903,4.36,2.92,65.78,2243.929019,97.93093906,495.5579097,3033.371672,506.67,193.22,162.63,136.58,2.19,18.2,21.52,-0.031543854,93.49,168.85,43.38,34.06183127,137.2853659,147.6219512,81.30537805,777.5731707,711.59,12.45
(주)한농화성,11500,201212,200301,,0,0,0,제조업,1,7.289782032,-3.153640677,9.658743199,2.30081723,-4.8,-19.30078605,4.13,0.75,81.46,13506.39552,558.3369924,659.1820883,4730.945917,854.75,115.47,8.93,324.67,5.66,11.98,18.77,-42.41277505,56.99,198.46,12.12,31.35114019,215.1154622,384.3529412,108.393042,1083.084034,11.65,4.91
(주)한농화성,11500,201812,200301,,0,0,0,제조업,1,-1.683531265,-32.56909229,3.671063331,-5.536169407,1.23,-28.67253627,2.63,0.31,87.38,14274.70227,375.4935876,618.1841809,7189.403213,1346.44,156.26,5.15,321.95,7.14,12.57,21.69,-75.29732628,38.64,140.14,11.71,45.93842015,159.3727439,412.5792683,113.7237988,990.8231707,10.02,4.69
(주)한농화성,11500,201912,200301,,0,0,0,제조업,1,0.530337955,69.94178257,6.984781782,-8.296722485,1.83,110.8941246,4.87,0.3,88.04,13090.36984,638.1204962,1206.653854,7691.60817,1446.87,179.0,11.73,414.81,16.59,33.12,61.73,-75.73244425,50.78,222.69,16.29,37.1797344,199.6682635,405.6886228,89.66238323,978.1796407,8.64,4.86
(주)한독,2390,201212,197606,,0,0,0,제조업,1,6.903300247,-65.19659927,3.203157795,-5.560169413,-2.09,-59.46551834,1.83,0.14,59.83,27124.7994,497.264569,1058.208707,24763.10345,4852.62,129.3,1.14,228.59,19.28,20.24,71.86,65.9591016,55.67,457.2,23.45,70.44471622,98.35149333,178.316,21.51865333,581.8533333,6.09,2.54
(주)한독,2390,201812,197606,,0,0,0,제조업,1,2.075560923,104.5322516,7.796221435,6.881122099,0.0,108.4715554,1.58,1.18,59.95,32457.58491,513.1454983,2140.132188,26675.70892,4403.99,80.32,12.62,154.16,3.76,5.34,11.44,292.5529565,66.72,381.25,24.22,68.13074046,131.5609759,179.3519737,30.71287171,755.9309211,6.15,3.28
(주)한독,2390,201912,197606,,0,0,0,제조업,1,14.71785557,380.3510983,9.770680695,5.880285136,4.5,24.39211295,7.17,1.27,59.12,34366.18345,2464.900037,639.2447346,26962.40856,4851.41,80.22,6.72,170.34,4.15,4.73,8.88,227.0134878,96.91,665.17,32.76,50.89382905,123.9598321,175.5068206,24.44167576,793.0398741,5.51,3.22
(주)한독크린텍,256150,201912,201909,,0,0,0,제조업,1,65.27493206,15.29933875,95.47740896,22.03510985,0.0,23.61013289,9.93,0.11,66.01,12026.62472,1194.412833,1313.753295,7753.2952,1556.65,184.91,48.28,185.76,53.8,39.08,111.7,-64.68380645,92.31,335.53,34.51,57.00352921,88.3031746,99.08465608,25.64911111,219.3862434,9.84,10.24
