회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본순이익률,총자본정상영업이익률,자기자본정상영업이익률,금융비용부담률,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,유동비율,당좌비율,현금비율,매출채권 대 매입채무비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 매출액비율,재고자산대순운전자본비율,설비투자효율,기계투자효율,노동소득분배율,종업원1인당부가가치율_계산,노동장비율_계산,기계장비율_계산,자본집약도_계산,재고자산회전률,매출채권회전률
(주)SNT에너지,100840,201212,200802,,0,0,0,제조업,1,5.89131805,145.7294739,14.14136286,18.11849479,5.98,143.5955237,3.19,5.32,8.8,-0.27,72.32,32564.60114,1282.740819,3759.590081,25873.82344,5074.77,182.56,162.88,51.29,140.21,77.44,4.27,96.23,2.03,-19.68152128,-3.2,-69.11,-80.17830516,-20.0574359,627.1282051,29.02157949,1501.548718,14.06,3.95
(주)SNT에너지,100840,201712,200802,,0,1,1,제조업,1,-13.72696557,176.0535674,1.748375357,-27.54850128,-10.55,692.7769383,1.41,5.92,8.28,-0.1,78.47,25984.76035,646.7223611,-787.5415054,33003.50111,6500.71,351.97,347.24,116.39,300.69,389.0242857,22.15,0.0,8.0,-4.731239242,19.42,993.38,63.94620718,116.3751282,599.1025641,11.71508718,1539.830769,40.44,3.71
(주)SNT홀딩스,36530,201112,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,6.886024318,-7.791063142,7.591926828,11.02629503,0.0,0.091018683,4.19,5.79,9.31,-0.01,70.91,111492.2538,5842.934158,5828.544162,25988.60865,6053.63,174.28,128.31,39.04,103.95,16.87,9.54,91.32,4.66,61.8918597,32.51,253.03,48.60095359,-88.28790698,16.77777778,0.0,13123.19673,6.44,4.67
(주)SNT홀딩스,36530,201212,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,-2.349571484,-27.45826677,0.535114109,0.294729128,0.0,-28.88774228,3.01,4.08,6.52,-0.11,71.43,111820.854,4238.56571,3840.31559,26040.40641,6539.94,184.89,132.96,35.94,121.68,20.28,9.53,105.76,4.32,61.17236327,29.63,224.92,57.84897304,671.8788142,11.11111111,0.0,13123.19673,6.01,4.31
(주)SNT홀딩스,36530,201712,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,-2.895851587,154.8947191,-0.757692402,-1.921580134,-12.5,-16.11155647,1.19,2.78,3.98,-0.3,72.48,95271.13888,1633.789921,6582.950903,26856.17057,7297.38,264.63,216.54,92.09,126.47,178.66,19.79,1902.41,8.22,29.21484461,25.21,214.2,66.72353576,629.3057143,2.885057471,0.0,13123.19673,6.66,4.77
(주)SNT홀딩스,36530,201812,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,-1.506883918,185.0873017,-1.054283563,-7.084474287,42.86,19.81125792,3.46,3.41,4.81,-0.48,73.84,85949.29344,4522.376874,7908.720902,25918.54482,7735.43,306.08,248.36,70.44,121.27,59.79,19.09,1804.58,8.32,28.00784661,33.17,309.23,50.58828112,671.8788142,2.885057471,0.0,13123.19673,6.43,4.81
(주)SNT홀딩스,36530,201912,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,5.811450601,68.86666535,8.159352782,7.907406791,0.0,73.81535328,5.72,5.81,8.07,-0.61,75.51,92745.6537,7636.787021,5470.220474,25573.04437,7735.43,312.26,255.6,92.67,159.09,184.05,17.86,3039.33,7.21,26.69340713,37.79,346.3,43.94839327,671.8788142,6.0,0.0,13123.19673,6.72,5.13
(주)STX,11810,201112,199009,,0,0,0,도매 및 소매업,1,-25.32298956,766.1629906,-36.05506906,-39.06662204,-31.65,-45.16695439,3.93,4.14,13.26,2.05,39.81,99556.19535,3709.57162,930.9004014,19429.24483,1050.65,70.06,54.61,11.42,152.08,1.66,-0.52,-0.67,-0.29,-51.57022036,66.29,164.13,26.9641995,604.1530612,185.7168367,0.0,8424.102041,16.02,14.36
(주)STX,11810,201212,199009,,0,0,0,도매 및 소매업,1,-3.19335903,-320.7777373,-21.36301621,3.21981614,-4.34,-275.105282,-9.53,-7.98,-24.01,1.78,37.31,101994.1332,-2208.852168,4150.003908,18603.35503,655.36,62.81,55.08,12.95,172.8,-3.12,4.3,5.44,2.49,-20.77521038,-16.56,-43.1,-80.17830516,245.7466667,185.5946667,0.0,8605.008,24.74,10.95
(주)TCC스틸,2710,201112,198412,,0,0,0,제조업,1,42.93297362,-57.66349604,41.81268227,16.27230507,-2.78,-27.43072417,1.05,2.63,5.07,1.36,45.48,32151.50269,284.86675,-640.3749375,12851.0625,1343.62,110.8,62.71,3.21,220.36,1.41,-6.46,-10.31,-2.87,445.0932198,60.97,221.99,62.27496014,150.4366667,238.9936508,58.92433651,1294.425397,6.96,6.88
(주)TCC스틸,2710,201212,198412,,0,0,0,제조업,1,20.40027424,-97.26668258,0.246987287,-2.543926198,1.27,-48.04523837,0.02,1.19,2.63,1.78,43.11,29490.43971,7.328294118,-271.1984118,12338.58824,1254.33,113.94,61.44,8.23,171.22,0.57,-2.31,-3.27,-1.48,376.6029093,39.33,130.33,62.90922628,138.7078683,224.3103448,60.1292069,1375.056426,5.56,6.66
(주)가비아,79940,201112,200510,,0,0,0,정보통신업,0,27.48236786,32.61866942,36.62566069,29.67804843,23.23,23.63744105,11.9,13.88,19.05,-0.44,77.31,4148.883091,550.8066155,757.7789304,1907.946208,351.5,207.38,207.27,86.37,1075.13,22.28,61.1,263.28,18.83,0.096774716,116.43,1336.55,48.11902948,78.62586387,37.5026178,0.0,195.2670157,745.95,12.66
(주)가비아,79940,201212,200510,,0,0,0,정보통신업,0,31.23739501,34.27340864,21.12267188,30.69573941,10.47,-6.856484807,12.54,10.15,14.16,-3.09,0.0,5178.44784,706.3112773,991.6991134,2336.962993,447.19,215.35,213.68,87.48,246.86,15.43,43.49,86.47,16.56,1.449658755,82.09,823.51,52.29388203,82.08246445,112.5545024,0.0,245.478673,525.34,12.67
(주)가비아,79940,201712,200510,,0,0,0,정보통신업,0,6.030227139,-4.992019305,4.111102986,13.73958056,2.61,1.298068675,7.46,9.81,12.98,-0.28,83.08,8586.041237,714.3793398,1510.443358,3521.284924,745.49,224.87,219.17,101.89,236.35,53.72,57.21,199.56,16.48,4.563735757,108.49,1454.76,59.9664236,82.95625455,81.31636364,0.0,236.3127273,76.48,7.68
(주)가비아,79940,201812,200510,,0,0,0,정보통신업,0,13.53843992,58.64799346,14.30577361,10.7646865,1.82,43.07917217,10.77,12.77,16.99,-0.28,84.14,9510.301659,1133.348488,1615.753589,3681.601905,853.3,262.0,255.35,101.66,476.52,62.3,56.79,178.4,16.44,4.107065129,137.57,2088.21,57.61979066,88.59203571,87.23214286,0.0,247.5571429,70.39,7.13
(주)가비아,79940,201912,200510,,0,0,0,정보통신업,0,32.00968327,37.55867011,18.19082721,15.20910244,-1.07,30.50368396,12.01,13.51,19.05,0.03,85.34,10956.73318,1559.019108,2729.863301,3995.660655,1007.26,201.58,195.45,66.71,503.42,34.25,45.28,83.67,19.83,6.038122983,209.21,5613.2,61.72431114,106.8301805,143.4115523,0.0,299.5126354,64.12,7.19
(주)강원랜드,35250,201112,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,3.866238169,-9.485238253,7.469802391,-3.683470629,2.14,-13.66902279,14.33,18.36,22.43,-3.09,17.36,5916.067435,1781.688427,1953.009173,10648.76449,2166.21,263.97,263.46,12.14,254.04,1142.61,99.17,0.0,27.93,0.310686891,64.84,320.29,32.49743563,249.0287059,414.0124006,76.96262925,868.1348172,600.07,35.18
(주)강원랜드,35250,201212,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,7.201202725,-19.66190423,5.079568924,2.410138672,1.24,-17.1272683,10.9,14.41,17.49,-3.09,12.44,6058.652864,1431.374555,2087.214618,11139.36351,2280.19,224.82,224.59,17.1,288.54,565.68,80.84,0.0,27.93,0.185547941,53.88,260.6,39.58936737,217.9085835,419.0053392,85.67783825,915.6363065,745.95,35.18
(주)강원랜드,35250,201712,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,5.194032632,-3.738590457,7.640002955,-5.426507031,1.76,-14.17986492,10.72,13.0,15.72,-2.33,12.83,7499.608793,2045.150437,2164.386827,16363.38141,3335.69,317.65,317.46,15.49,138.43,2241.82,77.4,3039.33,27.93,0.087636797,82.84,592.77,32.17510842,273.9177633,339.3999458,45.37395018,1132.555375,745.95,35.18
(주)강원랜드,35250,201812,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,1.089049143,-32.06643128,2.443170287,-10.37169597,40.64,-18.87320515,7.06,10.23,12.15,-3.05,7.99,6721.77217,1389.343677,1701.027585,16763.78713,3415.74,276.57,276.38,7.68,274.97,1834.66,64.16,0.0,27.93,0.102297441,64.76,420.96,39.7815375,162.9483288,250.1074317,38.03242761,814.3301887,745.95,35.18
(주)강원랜드,35250,201912,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,4.889296892,12.58828005,3.651801708,5.703599988,-0.9,16.35782737,7.72,11.56,13.72,-2.74,8.46,7105.155167,1564.23815,1906.459385,17380.68762,3538.18,288.36,287.8,9.31,203.32,255.56,53.57,567.28,25.39,0.296412217,68.09,483.42,32.12003965,176.1451739,263.0137944,36.4712143,861.9510394,635.31,35.18
(주)강원에너지,114190,201212,200911,,0,1,1,제조업,1,66.15740553,55.95123303,47.36466589,85.69002802,0.0,76.19348869,10.05,13.01,32.16,-0.73,54.5,8405.516425,708.508114,-248.294482,2850.595721,581.28,151.93,144.74,10.65,236.27,58.37,-5.92,-25.99,-2.95,-7.189204055,445.26,1901.76,39.28224006,185.7486139,43.72277228,9.76719802,883.7425743,27.95,2.56
(주)갤럭시아에스엠,11420,201112,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,28.7682389,559.5868548,15.7754875,10.83353815,12.12,37.16385178,6.45,11.45,20.44,0.97,-7.82,2412.109075,148.2724051,303.2955561,1250.610016,143.1,157.4,157.27,55.23,430.89,6.31,30.0,313.23,12.57,0.224731996,1880.24,4968.22,26.76776547,403.7189189,7.135135135,0.0,1100.324324,745.95,7.62
(주)갤럭시아에스엠,11420,201212,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,-2.507814392,-86.6290492,2.505478255,16.30693493,8.11,-59.83667642,0.88,4.72,8.01,0.56,-6.74,2805.450132,19.82543033,142.7687527,1281.849786,149.31,184.17,183.89,58.88,142.92,3.79,15.5,81.2,5.09,0.33138655,333.76,380.87,38.24126393,243.02775,6.1,0.0,1004.25,745.95,19.66
(주)갤럭시아에스엠,11420,201712,198911,,1,1,1,"예술, 스포츠 및 여가관련 서비스업",0,-14.73788188,-277.5542358,-9.705247407,-29.15850432,17.76,4.526226848,-10.9,-6.55,-8.31,-0.03,-24.57,1353.239991,-214.1493371,-268.2155167,1469.855654,193.97,328.78,328.78,112.85,247.51,-21.15,-22.84,0.0,-11.51,0.0,-38.63,0.0,171.3236808,-2.18984127,2.885057471,0.0,388.5555556,0.0,5.44
(주)경농,2100,201112,197706,,0,0,0,제조업,1,-13.26769375,-94.5194626,-6.054754713,-15.23268875,-4.94,-45.34691591,0.29,4.42,5.37,0.81,1.98,5589.848906,23.49575299,652.9193357,6731.453202,1278.16,379.4,97.18,46.64,27.39,4.52,46.0,3039.33,11.68,101.0102664,53.46,1092.88,67.52361481,93.53707792,153.038961,9.230769481,573.8376623,1.73,27.42
(주)경농,2100,201212,197706,,0,0,0,제조업,1,55.03623894,767.8950912,6.12141086,12.96196018,-0.65,65.83909445,3.83,4.73,8.39,1.33,5.24,6314.402895,475.3115355,405.5431212,6984.222112,1319.33,138.53,38.82,19.56,63.35,5.6,7.48,12.52,6.42,258.7955288,42.13,1352.39,47.92215548,106.6718627,168.1699346,8.119245098,664.9281046,1.34,11.0
(주)경농,2100,201712,197706,,0,0,0,제조업,1,4.661277896,58.33727235,4.448493022,1.249819233,0.9,-7.860416182,3.07,2.57,4.49,1.4,23.34,9521.333318,464.6670739,729.0943331,8434.496986,1583.5,135.0,36.12,10.61,76.99,2.8,11.07,20.0,7.7,282.5157018,41.06,459.44,56.15636961,133.9497041,180.6952663,7.719153846,795.760355,1.75,8.98
(주)경농,2100,201812,197706,,0,0,0,제조업,1,6.367462053,-51.60023739,4.840364542,2.963300803,3.55,74.83590704,1.41,4.26,7.5,1.28,30.49,9803.479065,224.8977607,488.9992278,8623.877742,1639.37,132.49,38.2,9.58,102.56,5.16,8.48,15.62,6.21,290.2241701,40.68,423.76,59.39254041,134.8708857,193.7714286,7.702197143,814.3771429,1.77,8.96
(주)경농,2100,201912,197706,,0,0,0,제조업,1,3.810538371,-17.70575181,0.214133864,6.986128122,3.43,-41.15866756,1.1,2.39,4.31,1.61,31.24,10488.36267,185.0779213,-47.03036869,8800.258163,1648.84,150.9,41.85,9.67,91.84,2.2,2.84,5.07,2.11,214.2448559,40.26,472.57,62.26365006,121.0581215,177.1519337,5.142461326,820.9861878,1.79,9.02
(주)경동나비엔,9450,201112,199308,,0,0,0,제조업,1,12.51894039,23.11564402,9.344704821,10.83480968,6.88,-3.313199158,3.77,4.95,7.56,0.07,5.57,26786.50254,743.1230087,1216.196227,11245.95844,1216.19,158.59,84.15,40.2,75.63,12.0,19.97,120.97,5.56,127.0440724,63.67,607.45,65.76482666,71.81128755,102.2360515,7.633532189,320.9914163,6.36,11.2
(주)경동나비엔,9450,201212,199308,,0,0,0,제조업,1,13.87435129,-3.13781851,4.616387393,11.06745296,12.16,12.10645428,3.26,4.95,8.1,0.03,6.49,29751.08611,719.8051573,2170.31126,11947.1628,1270.59,145.1,85.68,40.75,62.1,11.7,17.42,86.71,5.69,131.7507741,67.24,687.71,69.32541967,69.76091837,109.6989796,6.405258929,324.7793367,6.3,11.47
(주)경동나비엔,9450,201712,199308,,0,0,0,제조업,1,17.20574729,-27.89116946,7.431791022,17.38663508,7.03,4.200339602,5.79,10.23,19.29,0.17,8.09,53743.11555,2120.891934,1578.677908,17428.29983,1918.58,105.03,54.82,13.08,84.13,30.33,16.47,67.56,5.95,512.3323064,71.53,408.62,63.29418355,90.60926154,147.4061538,20.85574359,401.4358974,6.83,10.8
(주)경동나비엔,9450,201812,199308,,0,0,0,제조업,1,15.86242814,-8.403625521,9.199423514,6.146203681,10.05,-14.56291653,4.55,7.51,15.21,0.43,10.14,57046.2769,1942.660118,-1121.400352,18866.97369,2101.97,104.32,49.78,9.54,121.72,11.32,0.96,2.44,0.4,512.3323064,74.02,372.05,65.7810101,96.42705499,146.8555452,21.34433178,410.5442684,5.58,8.47
(주)경동나비엔,9450,201912,199308,,0,0,0,제조업,1,4.491554633,12.54034481,7.475450799,6.542777793,8.76,9.859214268,4.67,7.51,15.43,0.46,7.08,60778.68803,2186.276395,6166.239361,19981.93023,2266.35,101.49,50.38,7.85,102.91,11.06,10.41,32.91,4.15,512.3323064,72.44,357.2,59.71714055,102.5306941,142.0428449,18.0314353,395.5501285,5.37,8.18
(주)경동도시가스,267290,201812,201705,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,9.5721968,91.9526393,8.887311773,84.33079343,0.0,96.89878415,4.59,5.73,13.88,-0.14,10.52,340578.8447,7242.81147,24923.709,67576.15915,2615.41,118.17,117.83,31.25,75.7,98.82,15.3,508.84,4.36,1.902276506,33.24,35.84,37.79270455,352.2170758,1156.227437,0.0,2801.01444,745.95,6.27
(주)경동도시가스,267290,201912,201705,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-3.632435028,-27.88381772,5.966477764,-11.4422898,0.36,-34.23110873,3.22,3.67,8.5,-0.17,7.92,241324.8273,4179.245331,5762.686404,57282.22959,2202.7,123.03,122.62,30.73,73.64,29.28,18.85,293.7,5.44,1.802541829,30.15,32.48,42.53536278,311.4332734,1171.107914,0.0,2688.683453,745.95,6.32
(주)경방,50,201112,195603,,0,0,0,도매 및 소매업,1,-5.543875393,-106.0198596,-13.91583703,4.310769767,10.63,-42.15448855,-0.08,1.66,3.51,5.43,88.34,167373.2543,-543.8350962,-2422.444591,165456.4904,5964.21,50.4,33.38,3.14,158.45,1.15,-0.29,-0.51,-0.6,-27.23618094,27.71,180.18,27.05641634,133.6539292,518.8903879,79.49823103,2246.089376,6.11,10.88
(주)경방,50,201212,195603,,0,0,0,도매 및 소매업,1,-1.27812549,-599.2864954,-1.429271596,-4.169505485,-2.36,-67.30722888,-0.59,0.54,1.16,5.93,0.15,160394.6173,-2208.852168,8552.433173,165456.4904,5878.49,74.98,42.91,6.86,149.63,0.36,0.22,0.38,0.47,-128.2184154,25.84,142.75,29.51595354,130.4741105,521.1986183,78.67348532,2248.221071,5.3,10.74
(주)경방,50,201712,195603,,0,0,0,도매 및 소매업,1,-2.140601305,-14.11239591,2.837517291,-4.412897886,-12.37,-2.595363828,1.97,3.28,6.14,1.78,3.69,13160.13849,923.4036725,2110.739781,25933.1752,5000.46,50.4,33.38,2.97,181.29,6.35,10.95,22.01,17.44,-13.92593366,45.05,274.47,19.03816581,217.4026441,456.1332008,33.55454274,2383.82505,9.28,9.93
(주)경방,50,201812,195603,,0,0,0,도매 및 소매업,1,2.178154161,-20.24904958,1.378172567,-2.591495439,-8.15,-3.14229528,1.57,3.18,5.82,2.26,4.12,12819.0941,736.423205,441.1372202,26597.8048,5111.54,73.99,37.34,3.81,217.15,5.13,5.9,11.36,9.95,-140.8867154,35.35,234.72,23.07595968,191.7747835,463.9242424,12.35004978,2654.859307,7.66,9.35
(주)경방,50,201912,195603,,0,0,0,도매 및 소매업,1,5.296514762,116.063749,4.625461321,-2.147411809,-31.65,-21.86255597,3.26,2.4,4.42,2.52,2.87,12543.81536,1591.143585,2439.344387,27018.95695,5391.92,137.68,121.4,6.76,195.05,3.59,6.28,12.59,11.48,43.19498993,94.48,308.43,15.2796103,311.5045174,250.4285714,1.645262548,5004.88417,7.55,8.79
(주)경보제약,214390,201712,201506,,0,0,0,제조업,1,0.556317544,41.37737261,9.356288302,2.643016777,-1.44,57.66507054,8.79,12.03,18.15,0.51,61.63,8017.003237,751.3872587,1079.403401,5919.221512,1083.84,183.24,103.8,10.61,342.3,24.47,40.35,88.69,13.34,-79.43839451,89.7,297.93,46.03023624,171.4966341,191.4560976,57.56357317,499.6804878,4.01,3.79
(주)경보제약,214390,201812,201506,,0,0,0,제조업,1,8.177694708,-26.98423063,5.301809356,5.051733585,9.76,-29.77255664,6.15,8.1,11.89,0.44,62.82,8422.000882,548.6311879,-47.60805058,6233.022655,1146.61,186.01,108.83,7.19,423.11,19.43,16.99,28.97,6.13,-77.17248072,90.88,323.2,54.37515295,153.0973778,169.9933333,47.36883778,492.4955556,3.97,3.46
(주)경보제약,214390,201912,201506,,0,0,0,제조업,1,7.30689031,-59.7040313,0.101561507,-4.786547569,9.78,-64.1267999,2.3,2.7,4.15,0.67,62.57,8018.877803,221.0762518,990.0133685,6239.380663,1147.87,148.16,73.81,8.08,328.3,4.77,12.71,19.97,5.88,-74.34532564,74.62,330.57,64.77021797,128.4420243,178.3724696,38.85492105,481.4109312,3.31,3.37
(주)경인양행,12610,201112,199510,,0,0,0,제조업,1,5.67178615,-70.44212694,2.040767234,-17.08158922,29.9,-45.54721588,0.9,1.98,3.61,1.4,65.41,6215.867973,76.9696,262.39128,4236.853333,768.54,155.11,66.12,6.85,240.66,1.77,0.33,0.53,0.21,161.485245,41.33,182.45,65.88695901,67.81293651,183.6825397,18.54014286,650.3333333,2.53,4.11
(주)경인양행,12610,201212,199510,,0,0,0,제조업,1,-10.05775418,-27.46951177,-0.739578233,-6.21651728,-2.91,-42.68561246,0.69,1.2,2.07,1.24,64.89,5829.457467,55.82642667,554.7155467,4323.013333,772.58,155.43,80.65,11.88,374.92,1.26,13.62,22.48,7.01,134.9081999,40.74,193.11,68.01136024,81.5773297,183.2697548,16.69931608,656.8010899,2.64,4.08
(주)경인양행,12610,201712,199510,,0,0,0,제조업,1,3.965441152,-30.10261612,1.268278105,9.136523905,6.38,-30.37088994,1.36,2.1,3.51,0.75,64.84,7426.107002,118.3088874,131.7805699,4724.286455,873.84,155.35,77.25,16.65,432.56,3.12,8.28,12.72,4.06,141.0969146,52.14,191.35,72.9102165,76.2383559,167.3617021,24.59205996,574.2920696,3.05,4.51
(주)경인양행,12610,201812,199510,,0,0,0,제조업,1,15.37781616,188.7876735,6.079813247,10.37185158,19.73,167.3687679,3.58,5.11,9.06,0.97,65.04,8196.331799,341.6614837,46.37575683,4907.297971,927.88,149.64,70.7,14.14,358.04,5.68,1.9,2.83,1.09,159.0304083,65.87,246.56,63.81009885,91.90100162,146.4911147,20.69646527,557.2019386,3.0,4.73
(주)경인양행,12610,201912,199510,,0,0,0,제조업,1,14.30627167,18.62787988,6.110920497,8.366114998,-0.32,19.6224429,3.7,5.32,10.21,1.36,65.4,8797.116046,401.4302329,165.941976,4930.226069,972.94,130.79,57.44,13.08,441.99,4.66,1.84,2.49,1.2,238.237236,67.05,225.4,63.64953216,95.34367909,193.7115073,25.52520583,617.6077796,2.71,4.97
(주)고려시멘트,198440,201812,201408,,0,0,0,제조업,1,10.05786164,362.8461357,11.77977786,-2.149836946,1.82,27.17180189,3.82,3.15,4.68,-0.49,41.21,2682.171053,145.2743843,54.0575723,2705.162858,2605.16,168.76,154.43,3.23,711.21,9.2,5.96,17.36,2.85,-14.33365528,39.49,361.16,45.41420933,170.0990179,435.5089286,55.11234821,1138.723214,22.65,2.81
(주)고려시멘트,198440,201912,201408,,0,0,0,제조업,1,-0.393031557,-26.89324645,2.236035706,-17.31718659,-13.39,-111.9770542,2.67,-0.36,-0.53,-0.22,42.34,2217.694487,106.2053861,89.50101876,2765.638231,2665.65,166.4,141.61,15.86,734.49,-1.08,5.95,19.01,3.24,-24.79437636,32.34,309.92,51.04598305,167.0939175,527.2061856,62.88927835,1309.649485,12.68,2.53
(주)고영테크놀러지,98460,201112,200806,,0,0,0,제조업,1,26.06068668,-1.343698538,26.16660991,20.9571866,22.73,0.012960672,18.05,20.79,30.17,-0.49,67.98,9985.152833,1812.501855,1611.861643,8159.391821,1508.46,424.78,329.07,42.81,285.42,3543.84,67.32,0.0,13.59,29.47070651,206.39,89271.83,29.76741975,171.1048765,91.79012346,0.0,537.1481481,7.34,3.74
(주)고영테크놀러지,98460,201212,200806,,0,0,0,제조업,1,18.78689543,-2.638489468,19.79004528,25.20684062,24.69,13.93332957,15.99,20.79,28.03,-0.55,71.76,12043.78514,1699.988519,1272.912936,9391.30462,1804.37,498.93,385.1,49.28,400.28,1627.45,63.41,0.0,11.73,28.53395531,209.86,1754.14,36.28099004,141.3369307,75.92574257,0.0,510.0,6.73,4.19
(주)고영테크놀러지,98460,201712,200806,,0,0,0,제조업,1,5.169167615,-10.05805025,2.574968725,18.37946274,7.94,31.83540756,13.36,20.79,27.46,-0.17,90.73,14859.66346,1953.397685,1457.063598,12044.17581,2670.04,499.8,430.73,142.52,418.16,3543.84,56.02,0.0,12.09,17.277506,259.28,89271.83,44.70512108,171.7920588,71.05588235,0.0,604.9882353,9.72,3.33
(주)고영테크놀러지,98460,201812,200806,,0,0,0,제조업,1,35.98898305,58.26103773,40.01400942,17.13157024,20.0,5.107352973,17.47,18.99,23.75,-0.47,82.56,17402.81398,3091.015741,1590.107314,16749.84079,3360.11,562.28,484.7,57.35,524.41,3543.84,39.2,0.0,8.75,16.78231395,265.42,89271.83,35.10949992,186.2376471,79.35784314,0.0,686.2377451,8.87,3.17
(주)고영테크놀러지,98460,201912,200806,,0,0,0,제조업,1,9.468143553,-30.13493463,7.881592908,-6.780532706,15.93,-27.51433585,10.11,11.4,14.2,-0.57,85.1,16187.33257,2154.817436,2126.295829,18371.62124,3660.85,587.8,493.22,70.8,596.53,112.96,41.2,197.34,11.47,19.38888176,225.13,79746.09,41.24052502,155.317759,74.8794926,0.0,651.205074,6.56,2.73
(주)골드앤에스,35290,201112,199912,,0,0,0,정보통신업,0,3.678874897,767.8950912,-1.559648915,-5.871718808,-9.04,294.9893732,2.19,2.82,5.88,1.03,-21.34,919.9488622,19.40232814,167.0377638,526.5915493,10.42,108.02,94.83,0.98,702.13,1.13,36.32,57.14,18.53,164.4959026,1514.88,0.0,38.13859542,91.04881988,6.180124224,0.0,287.8695652,16.01,6.78
(주)골드앤에스,35290,201212,199912,,0,0,0,정보통신업,0,11.29773444,-745.2737589,13.7318335,-7.646234414,-2.48,-279.9431809,-13.11,-4.73,-9.72,1.68,-41.42,612.6392607,-90.27850945,34.60374104,526.5915493,10.42,128.81,116.04,15.05,1092.8,-1.91,21.01,34.25,12.65,44.33353657,772.83,89271.83,84.17800675,50.27993631,5.420382166,0.0,325.2420382,15.93,6.26
(주)골드퍼시픽,38530,201112,200006,,0,0,0,도매 및 소매업,1,19.32716441,143.0308176,3.881209027,4.840897721,48.62,122.9968956,3.92,6.82,8.05,-2.56,6.96,596.9211617,44.30074401,78.27249393,976.5223538,98.41,609.29,446.04,0.98,0.0,14.16,14.46,28.07,7.26,-163.2414225,44.04,68.03,46.90381428,75.16355932,170.6779661,120.8972373,465.6610169,3.44,8.87
(주)골드퍼시픽,38530,201212,200006,,0,0,0,도매 및 소매업,1,8.692078773,-74.29700627,5.032944988,-6.637732298,18.64,-57.88844654,0.89,2.54,3.25,0.33,8.08,596.9211617,10.98102778,-196.0175106,989.1061143,100.82,531.28,354.65,1.7,1216.83,2.66,-20.15,-45.55,-13.32,-176.6297975,56.71,96.39,50.0367351,70.83057143,124.9,80.35682857,426.6,2.02,3.56
(주)골프존,215000,201712,201504,,0,0,0,정보통신업,0,34.99372794,117.2965434,56.9697785,-7.770410955,-12.86,-17.57143081,18.05,16.96,24.16,-0.43,59.03,31887.18531,12651.27549,12808.21858,28905.65803,5937.62,309.32,284.03,212.93,381.81,52.52,89.92,177.87,27.93,12.08207329,123.58,2380.56,36.1528672,293.9283607,273.7745902,9.878709016,979.557377,15.52,13.6
(주)골프존,215000,201812,201504,,0,0,0,정보통신업,0,0.151923887,-74.28021971,2.924081211,-0.699695037,48.62,-24.82090873,8.04,11.09,14.66,-0.61,57.56,31664.07226,3253.880261,5240.127705,31461.98299,6117.72,267.33,248.01,108.81,424.53,37.61,95.76,295.46,27.93,11.54618769,79.48,623.02,50.40191852,129.059383,173.9446809,11.46612979,541.6574468,16.82,11.28
(주)골프존,215000,201912,201504,,0,0,0,정보통신업,0,23.0378572,-20.59585937,2.62842681,24.31386117,-15.32,14.69172202,5.72,11.4,16.35,-0.37,59.23,39362.83082,2583.715659,6294.659875,32751.61882,6281.0,133.84,116.02,26.2,545.64,32.18,32.16,63.58,14.65,52.65195578,88.99,240.69,50.95102538,219.7963819,277.0527638,37.97764573,765.9824121,23.11,14.18
(주)골프존뉴딘홀딩스,121440,201112,201105,,0,0,0,도매 및 소매업,1,80.33282474,-30.7276652,102.2831019,17.0831733,0.0,-12.60339332,16.42,19.23,21.28,-3.09,55.49,17568.45501,3784.65977,3755.4545,28340.25468,6014.29,1016.66,933.26,197.26,179.51,1101.46,114.34,3039.33,27.66,2.382537971,132.09,854.36,32.01643483,148.8878182,111.9090909,3.478970455,848.2863636,49.61,29.65
(주)골프존뉴딘홀딩스,121440,201212,201105,,0,0,0,도매 및 소매업,1,43.08073923,57.7957162,17.95811652,34.215835,27.95,26.74517366,15.96,15.02,18.14,-1.91,62.01,23579.64859,5972.030989,4988.183935,33460.81824,7035.94,208.99,194.96,53.59,166.36,31.08,41.54,60.75,18.54,12.872969,62.6,715.13,29.9297183,192.5151332,242.1971581,5.482477798,910.5062167,24.26,28.11
