회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,자기자본정상영업이익률,자기자본순이익률,금융비용부담률,수지비율,사내유보 대 자기자본비율,1주당매출액,1주당순이익,1주당 CASH FLOW,1주당순자산,유보율,자기자본구성비율,부채비율,이자보상배율,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,종업원1인당부가가치율_계산,자본집약도_계산,총자본회전률,타인자본회전률,유동자산회전률,재고자산회전률,순운전자본회전률,유동비율,당좌비율,현금비율,총자본투자효율,당좌자산회전률
(주)티비씨,33830,201412,201011,,0,0,0,정보통신업,0,2.13,3.37,-2.91,88.91,48.17,3523.2833,331.8219,766.1978,9942.4,102.64,92.00529945,8.48,519.56,121.58,0.0,7.02,20.76,115.63,0.0,65.0,72.13417962,172.6121898,762.3430657,0.34,7.41,0.51,0.0,0.45,1062.09,940.6,5.89,22.68,0.56
(주)티비씨,33830,201512,201011,,0,0,0,정보통신업,0,2.0,3.63,-2.91,90.06,49.9,4112.5286,363.1552,433.9639,10097.6,107.53,92.00529945,8.48,187.7,80.19,0.0,5.55,14.59,136.77,0.0,61.92,73.63068217,184.1518116,785.5797101,0.39,6.58,0.55,643.87,0.51,1062.09,940.6,10.55,23.53,0.56
(주)티비씨,33830,201612,201011,,0,0,0,정보통신업,0,1.8,2.62,-2.91,91.53,51.14,3882.7003,265.026,243.0791,10227.6,111.42,92.00529945,8.48,152.74,39.4,0.0,3.06,8.72,104.12,0.0,56.89,76.44577593,168.5522137,845.9694656,0.36,4.83,0.51,643.87,0.47,989.01,940.6,30.27,19.99,0.56
(주)티비씨,33830,201712,201011,,0,0,0,정보통신업,0,2.6,2.97,-2.91,91.34,52.19,694.7452343,30.67238,74.85013,1047.04,116.26,91.21325851,9.63,571.69,49.34,0.0,4.34,11.75,103.91,0.0,52.58,72.0646955,175.47648,917.656,0.38,4.53,0.52,643.87,0.47,907.39,907.36,8.9,19.41,0.56
(주)티비씨,33830,201812,201011,,0,0,0,정보통신업,0,2.44,3.21,-2.91,90.66,53.15,694.7452343,33.82632,6.33088,1069.41,120.77,91.26096898,9.58,228.0,39.78,0.0,3.48,10.0,113.65,0.0,56.79,69.70548049,173.2740152,887.1363636,0.35,4.01,0.51,643.87,0.43,919.65,919.62,35.47,19.75,0.56
(주)티비씨,33830,201912,201011,,0,0,0,정보통신업,0,4.83,5.13,-2.91,86.64,54.72,694.7452343,55.67951,17.54646,1109.4,128.96,90.9173404,9.99,521.2,10.8,0.0,0.98,2.42,127.85,0.0,52.14,66.63493552,206.7749593,991.5365854,0.41,4.64,0.56,643.87,0.51,919.06,919.04,15.27,21.11,0.56
(주)티비씨,33830,202012,201011,,0,0,0,정보통신업,0,2.6,3.36,-2.91,87.51,55.39,694.7452343,37.67802,63.53478,1133.14,134.27,92.00529945,8.48,284.79,64.24,0.0,3.39,11.49,136.26,0.0,63.06,70.22896133,177.838374,971.9593496,0.29,4.06,0.51,643.87,0.39,1062.09,940.6,91.91,18.61,0.56
(주)티비에이치글로벌,84870,201112,200512,,0,0,0,제조업,1,18.39,10.0,1.27,94.31,47.47,22612.98024,895.5699812,-602.3215717,7907.294013,1709.2,44.3426802,125.52,4.36,2.78,4.64,1.55,1.44,123.73,8730.12,32.12,42.66350815,118.0323607,911.8163934,1.21,2.27,2.01,3.41,1.16,133.59,56.77,8.22,34.65,4.91
(주)티비에이치글로벌,84870,201212,200512,,0,0,0,제조업,1,14.23,7.73,1.51,96.08,48.51,24982.72109,787.0744335,2239.37821,6933.799445,1675.2,46.45039672,115.28,2.99,7.42,22.08,3.97,3.28,160.63,23673.84,33.65,44.58073413,114.0747138,879.7474747,1.2,2.2,1.87,3.5,1.16,207.07,105.33,25.84,40.82,4.0
(주)티비에이치글로벌,84870,201312,200512,,0,0,0,제조업,1,23.97,16.3,1.01,91.41,45.92,26619.93178,1755.278406,3014.964171,6942.765337,2002.19,53.26884858,87.73,7.0,26.31,110.21,12.3,9.87,201.9,53762.58,37.08,42.57810083,115.6099425,734.3735632,1.27,2.53,1.91,4.13,1.35,283.53,159.65,53.06,46.2,3.56
(주)티비에이치글로벌,84870,201412,200512,,0,0,0,제조업,1,11.0,8.81,-0.16,94.22,40.91,26362.78471,1161.723655,407.5873219,6396.325346,2293.38,51.88997215,92.72,16.53,14.16,101.99,6.81,6.49,171.05,63140.86,36.41,51.77591816,34.35839726,376.7780822,1.13,2.39,1.71,3.82,1.26,275.83,149.97,27.34,38.22,3.09
(주)티비에이치글로벌,84870,201512,200512,,0,0,0,제조업,1,-1.98,-5.34,-0.07,100.33,23.99,30307.11678,-468.4366298,-970.7588679,4691.175581,2047.48,44.95075234,122.47,-4.09,-1.82,-8.56,-1.0,-0.93,196.26,91612.42,36.88,58.96972439,24.53045886,399.7436709,1.14,2.2,1.7,3.57,1.23,255.29,129.97,20.46,39.7,3.23
(주)티비에이치글로벌,84870,201612,200512,,0,0,0,제조업,1,4.83,-1.35,0.15,98.06,3.03,34628.95209,12.75918442,1342.87918,3525.753376,1888.45,44.38098123,125.32,6.08,1.24,6.69,0.69,0.54,256.47,91612.42,35.93,53.24222417,58.12806011,657.568306,1.26,2.27,1.82,3.65,1.3,253.87,125.33,28.24,46.26,3.62
(주)티비에이치글로벌,84870,201712,200512,,0,0,0,제조업,1,8.53,-0.56,0.01,97.33,-13.46,33297.24015,47.62792447,2456.126987,2924.463218,1316.4,41.32786872,141.97,13.04,12.19,67.87,7.15,5.7,195.32,6371.41,33.28,52.82542319,91.20440233,673.5393586,1.25,2.18,1.76,3.49,1.12,135.38,67.78,20.3,41.73,3.53
(주)티비에이치글로벌,84870,201812,200512,,0,0,0,제조업,1,-0.96,-42.5,1.13,101.14,51.0,10011.46325,-2238.020276,-712.8914529,8795.492735,1659.1,68.90093145,45.14,-0.47,-7.09,-9.95,-2.21,-2.81,53.31,81513.63,15.16,39.18138085,92.29102041,776.2274052,0.84,1.65,2.3,3.28,1.07,145.32,42.92,3.39,11.89,7.52
(주)티비에이치글로벌,84870,201912,200512,,0,0,0,제조업,1,3.04,-42.5,1.08,71.93,15.17,10105.98141,-2238.020276,478.8135717,5162.867837,932.57,61.34454579,63.01,1.76,-3.6,-5.42,-1.39,-1.16,-17.67,-62.13,-5.86,-46.83482771,-75.62221774,541.7716049,0.95,2.8,2.4,3.47,1.47,174.04,56.29,1.06,-3.59,7.52
(주)티비에이치글로벌,84870,202012,200512,,0,0,0,제조업,1,-7.46,-33.15,1.15,93.23,-17.46,8301.347775,-1476.451083,827.0807739,3744.386908,648.88,56.01132267,78.54,-3.24,22.2,33.9,9.77,7.87,5.9,2221.95,1.07,170.9206997,6.02197411,451.2265372,1.1,2.68,2.21,3.22,1.38,156.13,47.15,1.01,1.33,7.03
(주)티사이언티픽,57680,201112,200206,,1,0,1,정보통신업,0,-9.69,-11.61,2.46,114.0,-8.93,780.4521353,-127.6057791,-82.11163851,1166.116906,147.76,74.86261568,33.58,-3.97,-10.9,-19.47,-2.74,-5.47,115.48,6929.02,24.04,158.08791,31.42902439,260.902439,0.5,1.73,1.26,0.0,0.79,236.33,236.33,38.07,12.05,1.26
(주)티씨엠생명과학,228180,201712,201510,44050.0,1,0,1,"전문, 과학 및 기술 서비스업",0,0.0,0.0,5.3,128.63,0.0,1037.428597,-2238.020276,-793.9476986,594.1197573,18.83,19.72428395,8.48,-1.7,-5.16,-10.63,-5.41,-13.66,-17.67,-62.13,-5.86,-49.52426252,-55.60613636,627.6818182,0.26,0.58,0.51,7.29,0.34,51.15,41.3,17.05,-3.59,0.56
(주)티씨케이,64760,201112,200308,,0,0,0,제조업,1,22.87,17.94,-0.16,74.07,78.72,5091.43349,1037.224925,1222.657816,6249.079229,1149.81,82.80933918,20.76,610.95,74.58,0.0,12.82,19.0,57.6,131.09,47.54,31.74537395,165.2445029,515.2222222,0.7,3.3,1.61,4.91,1.14,282.24,161.53,57.03,32.07,2.39
(주)티씨케이,64760,201212,200308,,0,0,0,제조업,1,10.62,9.05,-0.44,83.37,77.35,4180.816959,583.1855246,179.5777302,6632.291221,1226.45,89.68524528,11.5,3609.853333,91.92,0.0,9.48,16.77,44.16,104.61,42.95,40.49018883,131.8449686,543.0,0.56,4.06,1.47,2.86,1.15,519.12,203.92,80.49,24.28,3.03
(주)티씨케이,64760,201312,200308,,0,0,0,제조업,1,4.48,2.46,-0.72,92.13,77.32,3002.632291,163.8485653,918.8817131,6676.14561,1235.22,92.00529945,8.48,3609.853333,104.27,0.0,7.63,18.29,32.38,76.98,43.17,50.79947642,105.1044444,583.9791667,0.41,4.66,1.05,2.12,0.92,903.33,548.88,84.68,18.0,2.09
(주)티씨케이,64760,201412,200308,,0,0,0,제조업,1,8.8,5.93,-1.15,87.1,78.46,3873.361028,406.7808137,1015.856617,7047.880086,1309.58,90.35745404,10.67,3609.853333,121.58,0.0,12.4,24.97,50.47,104.96,41.53,44.32814937,121.1594194,587.516129,0.52,6.06,1.08,3.65,0.95,698.4,538.69,96.17,20.62,1.53
(주)티씨케이,64760,201512,200308,,0,0,0,제조업,1,18.25,14.93,-1.01,75.83,81.01,5304.47349,1127.747066,1986.592805,8055.674518,1511.13,90.95323116,9.95,3609.853333,121.58,0.0,16.95,28.3,75.39,156.34,50.13,35.51445818,156.8091414,522.2424242,0.64,6.83,1.16,6.01,1.01,656.03,548.78,103.67,30.03,1.44
(주)티씨케이,64760,201612,200308,,0,0,0,제조업,1,26.37,21.86,-0.8,71.93,84.08,7661.382869,1947.838458,2129.452934,9763.511777,1852.69,86.66247629,15.39,3609.853333,121.58,0.0,18.27,26.86,86.78,161.76,54.5,30.99217389,193.4506746,521.952381,0.76,6.65,1.45,7.8,1.2,386.5,307.44,31.88,37.06,1.78
(주)티씨케이,64760,201712,200308,,0,0,0,제조업,1,34.37,28.06,-0.58,71.93,87.13,11161.46124,3194.850364,3394.376188,12458.32976,2391.66,86.17188697,16.05,3609.853333,121.58,0.0,18.84,24.75,122.94,229.84,57.33,25.05069214,241.7767961,546.2524272,0.87,6.37,1.56,8.16,1.26,442.07,361.79,108.64,44.26,1.92
(주)티씨케이,64760,201812,200308,,0,0,0,제조업,1,34.37,28.06,-0.77,71.93,89.39,14605.46724,4013.443426,3393.136874,15771.73448,3054.35,85.98958632,16.29,3609.853333,121.58,0.0,18.5,23.24,143.43,310.91,55.24,27.05107774,278.6826923,633.5414201,0.89,6.39,1.39,7.73,1.15,488.91,401.36,123.96,43.99,1.7
(주)티씨케이,64760,201912,200308,,0,0,0,제조업,1,29.25,23.15,-0.92,71.93,90.66,14679.12754,4011.139443,3102.290792,18882.91221,3676.58,87.87752058,13.79,3609.853333,121.58,3052.28,15.11,22.12,124.64,340.9,54.2,27.36768055,266.9024138,720.8908046,0.74,5.67,1.15,5.67,0.96,520.76,404.19,93.09,37.02,1.44
(주)티씨케이,64760,202012,200308,,0,0,0,제조업,1,32.7,24.65,-0.61,71.93,90.82,19546.87323,5183.20257,5643.201884,23166.08137,4533.22,87.64846429,14.09,3609.853333,121.58,3052.28,16.54,22.37,129.15,266.07,53.09,26.13928447,302.1627681,769.5236908,0.82,6.66,1.29,7.03,1.09,537.78,455.6,106.22,39.27,1.58
(주)티에스넥스젠,43220,201112,200107,,1,0,1,제조업,1,-23.25,-42.5,2.21,108.86,-0.07,854.9333006,-122.8043717,-3.407971416,594.1197573,18.83,61.19635154,63.41,-3.12,10.51,13.47,4.08,2.08,178.83,229.31,1.57,170.9206997,17.4326087,567.0,1.57,2.38,2.53,9.95,1.51,181.49,125.56,46.73,3.07,3.39
(주)티에스엠텍,66350,201112,200301,42144.0,0,0,0,제조업,1,29.89,11.3,3.74,96.21,62.53,31348.18894,942.5354184,1129.112306,8678.171297,1675.67,23.61828813,323.4,2.07,-3.08,-4.44,-2.35,-2.76,56.22,300.59,14.91,37.50320793,151.8903947,1194.118421,0.9,1.18,1.28,4.6,0.68,111.89,84.34,6.56,12.72,1.78
(주)티에스엠텍,66350,201212,200301,42144.0,0,0,0,제조업,1,23.79,2.17,3.63,99.31,62.37,32513.02446,187.6899918,-561.0846938,8705.127561,1680.66,25.04499832,299.28,1.72,1.07,1.47,0.8,0.86,49.83,239.55,12.37,51.19317033,115.3140805,996.4310345,0.91,1.21,1.28,4.99,0.67,109.34,79.94,1.38,11.57,1.73
(주)티에스엠텍,66350,201312,200301,42144.0,0,0,0,제조업,1,-21.99,-31.66,5.3,114.44,46.49,19521.35615,-2238.020276,3125.524604,6179.535066,1173.81,20.233591,388.92,-1.48,5.31,7.55,4.24,6.63,8.78,50.3,3.26,170.9206997,21.70408497,1041.055556,0.61,0.79,0.91,3.26,0.47,109.2,77.71,3.59,2.08,1.26
(주)티에스엠텍,66350,201412,200301,42144.0,0,0,0,제조업,1,-23.25,-42.5,3.97,109.82,6.62,21781.02773,-2238.020276,-1773.434398,4230.337723,782.55,19.72428395,388.92,-1.97,2.38,3.31,2.04,2.83,11.58,85.39,4.84,170.9206997,34.39930723,985.5692771,0.73,0.88,1.16,4.21,0.58,92.6,68.06,1.49,3.49,1.61
(주)티에스이,131290,201112,201101,,0,0,0,제조업,1,17.7,14.06,0.19,84.1,78.55,13389.72462,1668.983452,3890.040777,11666.825,2334.66,71.83722249,39.2,14.85,53.42,91.63,15.04,19.63,100.14,198.89,49.05,45.08324306,103.8501583,349.707124,0.86,3.46,1.85,10.52,1.29,200.32,164.81,17.37,37.6,2.24
(주)티에스이,131290,201212,201101,,0,0,0,제조업,1,3.85,3.24,0.19,94.71,79.15,9131.762132,363.5807959,1342.923531,10885.87968,2190.73,75.65573315,32.18,3.84,64.08,99.45,15.6,26.75,73.3,141.88,52.86,55.50859284,79.03250774,391.749226,0.58,2.2,1.44,6.86,0.97,210.21,158.03,37.82,30.82,1.83
(주)티에스이,131290,201312,201101,,0,0,0,제조업,1,2.48,-0.4,0.3,95.03,81.79,10162.95025,-50.8580761,1120.040014,10434.05768,2184.39,73.21889667,36.58,2.92,29.33,46.77,7.85,12.12,73.35,140.84,43.82,59.5608218,64.69905028,347.5307263,0.65,2.54,1.62,6.99,1.12,234.72,183.92,35.68,28.4,2.1
(주)티에스이,131290,201412,201101,,0,0,0,제조업,1,7.22,5.34,0.12,92.29,84.68,13375.44103,697.6205143,2498.839589,10928.6742,2307.76,73.98476301,35.16,8.73,42.22,78.55,10.98,13.53,95.95,182.44,41.08,55.52610535,84.59026525,354.5649867,0.83,3.15,1.82,8.87,1.29,252.07,202.81,27.02,33.35,2.29
(주)티에스이,131290,201512,201101,,0,0,0,제조업,1,0.36,1.47,-0.53,97.45,81.22,11953.64695,215.5438506,303.9666936,11400.33535,2404.93,80.20468486,24.68,0.53,40.01,77.74,7.92,11.56,91.07,178.1,40.86,63.84249842,61.08764249,353.0466321,0.71,3.12,1.42,7.33,1.05,304.68,245.86,67.29,27.99,1.77
(주)티에스이,131290,201612,201101,,0,0,0,제조업,1,-8.5,-11.48,-0.04,109.16,78.1,11455.31947,-1246.385526,1060.609529,10409.32415,2230.11,75.44826298,32.54,-21.04,16.24,40.84,3.99,5.96,70.41,138.97,36.99,96.84616238,40.37520513,321.3487179,0.66,2.99,1.34,6.07,0.98,238.54,178.64,27.9,24.76,1.72
(주)티에스이,131290,201712,201101,,0,0,0,제조업,1,15.05,11.15,0.29,88.36,79.83,16792.53512,1526.684753,2319.932895,11605.19134,2495.03,77.74186299,28.63,29.57,40.74,87.09,9.07,10.07,103.93,213.68,42.37,54.21866434,88.47943311,317.5646259,0.94,4.02,2.01,8.2,1.46,292.4,222.19,62.89,38.17,2.67
(주)티에스이,131290,201812,201101,,0,0,0,제조업,1,8.76,8.91,-0.01,91.49,83.0,16673.35866,1157.395758,2536.790048,12873.56272,2769.31,77.65821746,28.77,22.89,52.38,123.82,11.7,14.56,100.95,189.6,46.19,60.83030514,91.74336538,307.6903846,0.85,3.8,1.78,8.73,1.33,298.83,247.0,57.65,37.12,2.24
(주)티에스이,131290,201912,201101,,0,0,0,제조업,1,11.08,10.33,-0.04,88.93,83.27,17311.53488,1445.581217,925.6762395,14022.41971,3053.19,73.90878528,35.3,33.85,27.84,62.6,7.26,10.0,112.61,218.99,48.5,57.9582779,103.0098975,371.1536885,0.78,3.19,1.56,8.13,1.13,236.72,187.71,47.09,35.23,1.93
(주)티에스이,131290,202012,201101,,0,0,0,제조업,1,20.35,15.1,-0.03,88.21,82.42,25811.18452,2660.086775,5420.473792,16612.68178,3522.17,74.70518637,33.86,132.84,46.09,106.09,11.66,12.29,117.16,196.2,42.03,52.25368268,123.3787943,371.2695035,1.01,3.94,2.04,9.47,1.44,244.05,189.75,55.66,39.86,2.6
(주)티에이치엔,19180,201112,199607,,0,0,0,제조업,1,15.86,16.4,1.06,94.26,58.91,8115.981667,420.1754444,201.5031111,2549.166667,528.17,37.00411649,170.24,4.15,6.17,15.28,3.89,3.7,85.34,409.52,21.44,54.79837738,77.34369718,450.4014085,1.18,1.9,3.74,12.93,1.38,58.85,41.78,3.56,22.54,5.25
(주)티에이치엔,19180,201212,199607,,0,0,0,제조업,1,-23.25,-19.09,1.54,105.13,61.43,9051.393889,-560.5389444,-1321.1975,2803.111111,395.49,23.25923589,329.94,-4.36,-7.69,-14.22,-5.9,-6.19,37.08,125.99,11.47,107.4658408,63.84356287,501.4311377,1.05,1.49,2.92,7.52,1.08,58.13,33.02,1.72,10.94,4.79
(주)티에이치엔,19180,201312,199607,,1,0,1,제조업,1,-23.25,-42.5,2.02,111.07,46.6,12527.56056,-1483.403889,-971.3281667,2556.166667,192.45,19.72428395,388.92,-4.34,-11.13,-18.51,-8.35,-9.15,41.09,129.99,10.52,156.2173339,27.98871148,540.4285714,1.2,1.42,3.21,7.84,1.12,51.15,33.02,4.85,11.55,5.43
(주)티엘아이,62860,201112,200607,,0,0,0,제조업,1,-0.32,-3.65,2.63,101.04,48.85,14453.00092,-193.0530891,4479.764484,11803.85149,2184.18,55.27867144,80.9,-0.06,25.72,35.69,11.5,17.84,45.56,142.24,31.78,54.13834481,25.23472222,1054.787037,0.79,2.33,1.64,12.36,1.05,96.67,82.71,13.38,20.49,1.89
(주)티엘아이,62860,201212,200607,,0,0,0,제조업,1,10.47,4.76,0.75,90.17,46.82,15915.71009,824.0577693,3311.84008,11376.34362,2312.03,63.63920525,57.14,4.17,46.79,66.39,17.01,24.48,50.48,131.55,37.48,42.75931848,36.14851852,1053.861111,0.7,1.73,2.24,13.03,1.06,83.93,67.09,7.27,26.05,2.7
(주)티엘아이,62860,201312,200607,,0,0,0,제조업,1,-3.98,-4.79,0.54,108.73,42.35,11800.72274,-1107.623774,904.1096086,10921.76996,2061.92,69.53472871,43.81,-2.86,31.31,43.89,9.54,15.47,36.81,77.2,30.51,68.59004713,103.6420896,874.4104478,0.62,1.85,1.94,11.24,0.98,125.03,106.53,19.56,18.81,2.35
(주)티엘아이,62860,201412,200607,,0,0,0,제조업,1,5.45,1.39,0.8,96.29,45.62,13568.87254,-146.958687,2089.147336,11138.86454,2094.53,65.98253807,51.56,4.19,22.08,33.2,7.51,11.03,41.92,90.29,32.76,51.76215285,155.6723009,1102.849558,0.69,2.15,2.06,12.25,1.12,115.52,93.83,18.64,22.31,2.48
(주)티엘아이,62860,201512,200607,,0,0,0,제조업,1,2.22,1.28,0.98,100.46,47.15,13504.90737,-270.7907991,1801.463649,11343.14098,2126.39,69.85901498,43.15,1.63,34.13,52.71,10.29,14.4,41.78,99.76,29.63,60.12277596,128.8580303,941.8257576,0.7,2.16,1.97,11.85,1.1,135.63,115.89,28.55,21.16,2.37
(주)티엘아이,62860,201612,200607,,0,0,0,제조업,1,-0.87,-0.99,-0.89,90.69,47.38,7842.75296,-48.17021044,566.0913102,11186.88669,2114.31,90.46661575,10.54,-19.01,102.17,0.0,9.74,15.04,46.24,2785.77,18.46,80.98050025,62.39054795,831.1438356,0.51,2.3,1.1,8.15,0.77,712.75,623.2,119.83,11.95,1.27
(주)티엘아이,62860,201712,200607,,1,0,1,제조업,1,-3.94,-3.84,-1.01,98.34,43.23,6810.851316,-364.2083438,-383.9458629,8802.336134,1959.63,90.16759813,10.9,-21.04,8.82,0.0,0.87,1.34,37.63,464.07,18.36,92.67029955,2.678791946,648.5704698,0.6,6.23,1.06,5.82,0.92,617.12,459.54,127.29,11.91,1.29
(주)티웨이항공,91810,201812,201808,,0,0,0,운수 및 창고업,0,21.18,16.78,-0.37,93.38,9.95,15578.32719,806.3968196,668.7844541,4786.69292,860.97,52.38303268,90.9,47.07,15.31,0.0,7.29,4.29,635.22,91612.42,43.35,37.66224128,151.3018478,212.4980237,1.7,3.57,2.25,78.37,1.47,187.8,182.41,126.81,50.49,2.32
(주)티웨이항공,91810,201912,201808,,0,0,0,운수 및 창고업,0,-9.28,-20.84,2.97,106.86,-9.21,17252.86109,-919.8544956,2790.010549,3976.577916,708.06,23.38320651,327.66,-0.64,13.13,22.52,10.06,10.02,526.16,91612.42,34.34,56.56669851,116.7078575,352.1587232,1.31,1.97,2.78,76.9,1.59,99.21,94.71,47.17,34.45,2.88
(주)티웨이항공,91810,202012,201808,,1,0,1,운수 및 창고업,0,-23.25,-42.5,5.3,128.63,-92.25,2440.106283,-1249.616572,-588.969407,1032.336735,114.17,19.72428395,388.92,-5.89,5.61,9.68,4.68,12.27,217.69,5016.61,48.5,77.68631046,55.47096154,314.5966011,0.36,0.58,1.41,23.59,0.65,67.32,61.22,17.67,18.5,1.5
(주)티웨이홀딩스,4870,201112,197706,,1,0,1,제조업,1,-23.25,-42.5,5.3,128.63,-92.25,2551.269412,-1619.574034,-470.9285269,1902.171493,280.46,30.56584814,227.16,-1.95,-18.27,-32.47,-8.35,-13.66,-8.26,-62.13,-5.86,-49.52426252,-20.10177419,349.3387097,0.34,0.58,1.49,6.04,0.48,51.15,33.02,1.52,-3.59,1.98
(주)티이씨앤코,8900,201112,198409,42507.0,0,0,0,제조업,1,-9.74,-2.92,5.3,74.42,-21.64,694.7452343,-36.19051514,-26.50913443,594.1197573,18.83,45.45855145,119.98,-1.5,-19.54,-33.35,-8.35,-13.66,-17.67,-33.12,-5.86,-49.52426252,70.15590909,1973.166667,0.26,0.58,0.51,0.28,0.34,120.37,33.02,6.22,-0.94,0.84
(주)티이씨앤코,8900,201212,198409,42507.0,0,0,0,제조업,1,0.0,-42.5,5.3,128.63,-92.25,1357.197106,-2238.020276,-66.60458411,726.9906356,18.83,19.72428395,8.48,-5.88,-3.96,-5.14,-4.43,-9.29,-17.67,-62.13,-5.86,-3.922855962,-75.62221774,1672.945455,0.38,0.58,0.6,0.84,0.34,53.68,33.02,1.33,-3.59,2.13
(주)티이씨앤코,8900,201312,198409,42507.0,0,0,0,제조업,1,-8.39,-42.5,1.42,95.52,-92.25,1510.447107,-324.8218836,102.4331118,594.1197573,18.83,19.72428395,388.92,-1.04,6.26,25.43,5.61,3.43,-17.67,-62.13,-5.86,-13.41302841,-75.62221774,1239.923077,1.13,1.63,2.84,16.98,1.04,51.15,40.92,3.49,-3.59,3.41
(주)티이씨앤코,8900,201412,198409,42507.0,0,0,0,제조업,1,4.84,28.06,-2.91,74.13,45.88,13919.31086,5395.143887,-1345.847377,6344.643879,1180.61,53.18682851,88.02,1.45,-2.88,-33.94,-1.35,-1.15,458.27,559.89,38.2,9.698448525,679.8090244,1525.219512,1.32,2.01,1.97,20.81,1.0,184.45,173.44,5.34,44.57,2.17
(주)티이씨앤코,8900,201512,198409,42507.0,0,0,0,제조업,1,4.41,10.86,1.4,92.71,41.87,3313.876486,268.291884,2093.070977,2895.171269,482.81,67.78792534,47.52,1.64,60.28,1604.82,18.84,25.03,148.38,211.16,18.08,32.96481462,226.2567442,1613.232558,0.82,2.09,0.98,14.85,0.67,265.85,246.91,181.7,14.03,1.04
(주)티케이케미칼,104480,201112,201104,,0,0,0,제조업,1,15.74,26.99,0.01,95.7,12.79,11192.79498,424.0560778,57.29292222,2214.388889,391.5,33.19369122,201.26,3.8,8.09,27.22,5.41,3.58,54.04,141.99,11.6,45.11160045,113.0814,585.5494118,1.79,2.4,3.71,26.77,1.67,83.93,71.65,20.55,17.54,4.31
(주)티케이케미칼,104480,201212,201104,,0,0,0,제조업,1,-7.05,-14.67,0.68,101.4,7.96,9475.152244,-316.7015222,-456.7960778,2102.3,342.68,39.91459401,150.53,-1.81,-6.64,-10.76,-3.99,-2.22,22.53,58.7,5.58,110.726417,56.92594498,567.0215311,1.76,2.92,4.08,15.32,1.91,83.67,55.52,22.36,10.04,5.55
(주)티케이케미칼,104480,201312,201104,,1,0,1,제조업,1,0.17,6.0,0.72,98.29,14.4,9422.505267,129.2403778,624.2524111,2205.077778,363.26,37.2531106,168.43,0.05,2.25,4.32,1.41,0.89,49.47,137.67,11.61,54.24305517,120.6549755,652.8517157,1.68,2.74,4.81,13.1,1.93,54.22,33.02,2.79,18.48,7.52
(주)티플랙스,81150,201112,200904,,0,0,0,제조업,1,20.01,10.24,1.14,95.8,56.81,20204.4026,667.9718372,-1222.521961,6833.649497,1267.89,42.87667389,133.23,5.21,-9.65,-11.36,-5.52,-4.42,38.19,221.4,7.83,22.57996377,282.1669231,2816.205128,1.4,2.54,2.1,5.65,1.33,164.79,106.69,10.61,9.77,3.34
(주)티플랙스,81150,201212,200904,,0,0,0,제조업,1,10.25,5.03,1.03,97.41,54.27,7211.303206,157.8101564,378.0098811,3090.376683,520.36,39.30919073,154.39,3.55,-1.23,-1.35,-0.75,-0.83,29.56,194.09,6.68,32.59320564,192.8423684,3521.578947,0.99,1.67,1.7,4.54,1.08,180.13,108.47,14.19,6.01,2.72
(주)티플랙스,81150,201312,200904,,0,0,0,제조업,1,7.65,1.11,0.79,99.34,53.97,6523.991414,37.99040941,566.776522,3131.504838,528.52,37.66787264,165.48,3.03,8.93,10.12,5.57,7.24,9.1,79.03,5.13,51.32974097,136.5651351,3814.459459,0.79,1.28,1.51,4.14,0.96,172.43,114.46,7.19,3.95,2.38
(주)티플랙스,81150,201412,200904,,0,0,0,제조업,1,8.19,2.6,1.79,98.13,67.11,6107.079944,96.57853573,395.0610079,3138.161418,538.14,47.34891379,111.2,2.08,13.27,15.24,6.99,7.87,16.94,130.12,8.28,35.43061537,181.5692105,2989.842105,0.79,1.37,1.49,4.21,0.97,211.45,131.54,13.33,7.34,2.31
(주)티플랙스,81150,201512,200904,,0,0,0,제조업,1,4.71,1.82,1.59,98.74,54.4,5541.245566,46.49650824,262.5694506,3999.65362,704.59,55.18033959,81.22,1.78,9.93,11.92,4.45,5.93,11.96,140.61,8.44,44.92004098,205.0685,3065.525,0.78,1.6,1.58,3.96,1.09,234.15,134.95,18.48,6.33,2.64
(주)티플랙스,81150,201612,200904,,0,0,0,제조업,1,5.27,1.93,1.11,97.72,50.12,4671.461862,64.10973474,-32.56453223,3523.731822,604.75,58.62301356,70.58,3.01,4.07,11.06,1.68,2.17,13.89,184.88,8.92,42.62355848,199.0375556,2870.844444,0.8,1.85,1.75,4.23,1.21,225.5,139.32,18.05,6.93,3.0
(주)티플랙스,81150,201712,200904,,0,0,0,제조업,1,4.85,3.62,0.82,97.24,49.11,4849.692946,117.8178522,-64.33563281,3385.224952,577.05,60.94273683,64.09,3.63,-2.15,-2.75,-0.84,-0.96,15.17,185.87,8.32,38.45923665,203.9922917,2808.4375,0.89,2.22,1.81,4.6,1.25,227.59,135.92,13.74,7.26,2.98
