,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,순이익증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액순이익률,금융비용부담률,사내유보 대 자기자본비율,1주당순이익,1주당 CASH FLOW,이자보상배율,CASH FLOW 대 부채비율,설비투자효율,부가가치율,종업원1인당부가가치율_계산,재고자산회전률
3687,한국철강(주),104700,201912,200809,,0,0,0,제조업,1,-3.940500582,56.77560721,1.071632935,-7.506950854,-2.47,-51.94338451,2.65,-0.64,16.11,414.4224104,309.7787405,63.31,21.19,32.27,12.33,172.5690467,8.76
3688,한국컴퓨터(주),54040,201212,200201,,0,0,0,제조업,1,2.200494361,12.51286242,6.388763854,26.84569765,-5.77,5.086906752,1.45,-0.1,69.21,381.2738741,713.0025654,123.22,47.83,75.02,6.18,73.6285034,29.88
3689,한국컴퓨터(주),54040,201812,200201,,0,0,0,제조업,1,-7.359695349,-945.0634599,-8.639920064,-35.1056083,-27.47,-257.5124763,-5.29,0.54,79.59,-375.9030545,-343.5723579,-5.09,-1.85,36.53,11.07,88.94371429,10.49
3690,한국컴퓨터(주),54040,201912,200201,,0,0,0,제조업,1,-4.968034636,179.6839548,8.677203961,-3.322074562,-21.9,173.7783659,6.87,0.73,77.31,471.7424675,1201.991439,6.23,19.94,75.26,20.94,44.24987805,14.35
3691,한국콜마(주),161890,201812,201210,,0,0,0,제조업,1,78.45578966,-24.27051463,95.66329653,65.26763288,8.22,34.32769312,2.71,2.3,45.81,1647.016127,2808.451701,2.69,2.48,78.48,23.52,150.186935,9.61
3692,한국콜마(주),161890,201912,201210,,0,0,0,제조업,1,9.782729971,-8.605757333,4.698051199,13.46638497,11.34,30.94749048,2.18,3.28,47.87,1470.116095,7204.284875,2.21,7.33,97.39,25.8,126.2344289,9.13
3693,한국콜마홀딩스(주),24720,201812,200204,,0,0,0,"전문, 과학 및 기술 서비스업",0,18.0529144,74.65288691,26.31148181,14.49977472,29.11,15.95994067,16.06,1.3,10.04,4626.968487,1971.943492,10.12,13.82,122.77,30.06,378.2266667,11.87
3694,한국콜마홀딩스(주),24720,201912,200204,,0,0,0,"전문, 과학 및 기술 서비스업",0,24.20397155,-19.94445493,21.87145614,5.650329389,-27.45,6.68882128,12.17,1.85,8.61,3704.144842,4312.605489,8.04,12.47,81.52,27.36,384.4477027,9.6
3695,한국타이어앤테크놀로지(주),161390,201812,201210,,0,0,0,제조업,1,2.916927554,-12.54436455,6.539677016,-0.260818089,1.82,-11.44158518,7.81,0.64,40.76,4281.577304,9069.944082,12.32,32.85,58.78,35.13,161.6305138,4.39
3696,한국타이어앤테크놀로지(주),161390,201912,201210,,0,0,0,제조업,1,3.758156754,-18.99883481,5.845152467,1.297698432,-3.59,-22.58387995,6.24,0.58,42.39,3468.127505,6138.017933,9.49,31.64,59.56,34.06,163.4267087,4.14
3697,한국프랜지공업(주),10100,201212,198710,,0,0,0,제조업,1,2.206773699,47.02172451,2.591303891,-1.874304488,2.45,87.87363434,1.35,0.59,42.77,2111.135249,923.8289652,2.96,3.08,60.0,11.2,133.3073112,6.99
3698,한국프랜지공업(주),10100,201812,198710,,0,0,0,제조업,1,1.27643673,95.64091286,-1.075750658,-19.42605328,-9.26,643.2236429,-0.13,0.99,40.42,-33.78866367,1377.707729,0.24,8.1,46.87,13.37,143.941875,6.43
3699,한국프랜지공업(주),10100,201912,198710,,0,0,0,제조업,1,1.820796577,109.4221647,3.517982047,20.20576928,1.25,643.2236429,1.14,0.73,43.17,358.6082885,1766.625912,1.97,11.29,60.88,14.56,186.4784568,8.04
3700,한국항공우주산업(주),47810,201212,201106,,0,0,0,제조업,1,7.806762803,1.09174055,4.939621689,19.31988692,-1.03,19.10169491,4.82,1.04,29.64,759.4691125,4599.522953,6.52,15.93,115.07,28.98,149.0824377,4.83
3701,한국항공우주산업(주),47810,201812,201106,,0,0,0,제조업,1,18.62283548,523.4571889,-7.672629632,34.44442826,11.19,242.6900247,1.99,0.8,23.17,569.7810006,1412.287785,5.68,4.48,138.2,25.96,160.8757304,3.17
3702,한국항공우주산업(주),47810,201912,201106,,0,0,0,제조업,1,16.27514142,203.0136661,12.37095785,11.63429033,7.01,88.2495451,5.41,0.44,31.92,1726.514299,3637.222753,16.22,7.73,133.13,29.48,184.2468635,2.5
3703,한국화장품(주),123690,201212,201006,,1,0,1,도매 및 소매업,1,-7.93659072,-21.45607901,-27.0911252,4.434501974,-23.26,-2.728943737,-27.16,2.13,-9.74,-1240.727969,-836.53118,-7.37,-19.99,-10.41,-4.32,6.624545455,6.2
3704,한라아이엠에스(주),92460,201212,200705,,0,0,0,제조업,1,16.14069194,-26.32525387,6.398600822,-1.16254136,4.32,-86.32168334,7.07,-1.3,56.75,304.5025556,496.9568889,2.0,18.61,51.23,23.31,65.91103448,8.79
3705,한라아이엠에스(주),92460,201812,200705,,0,0,0,제조업,1,6.053247436,30.08813954,4.130505825,-7.043436374,4.17,53.88836881,7.56,-2.53,62.44,216.9820294,50.47383385,-0.8,7.62,25.76,27.05,49.92206667,3.91
3706,한라아이엠에스(주),92460,201912,200705,,0,0,0,제조업,1,7.287559063,75.52698445,5.776149193,47.0890689,17.33,124.0701388,9.02,-2.46,62.9,371.6046978,-52.08268589,2.87,-0.05,29.95,25.56,61.90676136,4.4
3707,한미반도체(주),42700,201212,200507,,0,0,0,제조업,1,13.02404164,47.9361648,7.80063849,-1.377341071,-0.93,20.40042076,14.09,-0.43,14.05,960.599329,1467.596168,38.7,31.57,114.26,37.88,121.5802991,4.74
3708,한미반도체(주),42700,201812,200507,,0,0,0,제조업,1,-13.69350833,418.6492625,4.551404373,10.04298666,2.46,9.938519992,22.69,-0.07,23.4,861.0557758,797.3414251,228.42,117.39,166.8,49.69,184.9205993,5.99
3709,한미반도체(주),42700,201912,200507,,0,0,0,제조업,1,4.652189546,-60.90640463,1.924379032,-35.1056083,-2.91,-75.83091598,16.0,-0.34,9.15,336.6176609,474.8108701,129.96,96.37,78.18,58.33,124.9661023,2.96
3710,한미사이언스(주),8930,201212,198806,,0,0,0,"전문, 과학 및 기술 서비스업",0,19.50676682,217.6709159,5.812899495,16.3366513,0.0,-6.036479549,24.25,5.58,32.23,251.3058159,-3.536528262,2.99,-4.29,91.19,64.5,58.69150685,2.14
3711,한미사이언스(주),8930,201812,198806,,0,0,0,"전문, 과학 및 기술 서비스업",0,-2.368728421,-41.5228896,-1.812865723,8.534249329,3.8,-33.05833986,2.55,0.11,2.52,283.8083942,42.54175092,23.82,-5.88,235.94,8.56,254.115122,6.73
3712,한미사이언스(주),8930,201912,198806,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.623381617,70.5888287,-1.13410839,15.34239838,3.66,45.2347965,3.76,0.18,2.48,474.8458595,201.1651941,21.94,2.97,333.82,10.18,288.2432941,8.02
3713,한미약품(주),128940,201212,201007,,0,0,0,제조업,1,6.073040781,429.9417013,8.228156842,11.18671811,-9.69,112.3029235,4.27,2.29,-7.61,3645.713425,8021.552942,2.76,14.61,107.26,37.44,98.44447201,6.0
3714,한미약품(주),128940,201812,201007,,0,0,0,제조업,1,1.822804605,-50.47934948,-0.399759466,10.84197113,7.22,1.715965094,3.36,1.49,2.32,2999.920339,2282.009586,4.3,-2.05,59.47,38.26,113.7374488,4.23
3715,한미약품(주),128940,201912,201007,,0,0,0,제조업,1,13.15606179,86.98599837,4.181778067,9.615272024,0.84,24.29508341,5.73,1.84,3.81,5500.020323,1071.858662,4.16,1.76,73.07,42.32,133.0021941,3.88
3716,한성기업(주),3680,201212,198901,,0,0,0,제조업,1,8.061340344,-47.10855745,6.031468986,1.73612993,2.9,-31.76061181,1.47,0.79,61.47,732.5008931,268.9848814,2.17,1.3,86.76,16.91,63.64201058,7.73
3717,한성기업(주),3680,201812,198901,,0,0,0,제조업,1,3.21325168,-201.5290551,-3.799704154,-11.13048064,26.04,-88.56763968,-0.92,1.32,50.37,-443.7160835,-466.9361703,0.17,2.08,60.43,13.15,47.82290241,13.93
3718,한성기업(주),3680,201912,198901,,0,0,0,제조업,1,5.098858921,-559.7606719,-7.662890951,-5.847245008,-4.44,-358.1124348,-6.43,1.24,18.15,-2136.550778,-875.7709752,-1.77,-2.94,27.7,7.83,28.05497347,9.72
3719,한세실업(주),105630,201212,200903,,0,0,0,제조업,1,13.95305743,5.968260353,24.21742374,13.4999723,10.43,-5.78552822,4.66,-0.03,70.44,1315.054375,1035.140175,10.03,21.4,383.14,21.16,162.1180687,7.87
3720,한세실업(주),105630,201812,200903,,0,0,0,제조업,1,-2.117717185,-208.0374068,-14.10807233,0.079040996,1.01,-31.67942456,-2.91,0.36,86.31,-1245.059025,-533.963975,2.63,3.72,161.15,16.67,-11.80950083,6.39
3721,한세실업(주),105630,201912,200903,,0,0,0,제조업,1,0.745377404,65.32751329,-7.643029488,12.24582877,7.15,52.73456738,-0.9,0.54,85.5,-431.692925,2198.2767,3.05,4.59,190.72,17.74,129.2346739,6.52
3722,한세엠케이(주),69640,201212,201106,,0,0,0,도매 및 소매업,1,-3.353768028,-28.50187276,5.352890621,5.687383073,5.75,-35.56986299,3.62,0.06,53.29,1174.330375,592.827,24.41,-18.77,75.68,12.84,78.63453368,3.58
3723,한세엠케이(주),69640,201812,201106,,0,0,0,도매 및 소매업,1,-3.403510897,-46.41532278,-6.348681801,-1.796154414,-11.62,-74.77382489,1.24,0.03,52.07,310.1260469,1351.156474,3.74,18.93,93.47,10.15,67.71549296,3.53
3724,한세엠케이(주),69640,201912,201106,,0,0,0,도매 및 소매업,1,-10.15678526,-945.0634599,-27.0911252,-4.800280387,-3.76,-358.1124348,-14.24,0.4,33.28,-2136.550778,63.90808131,-14.32,10.86,-17.08,-5.03,-74.09165854,3.43
3725,한세예스24홀딩스(주),16450,201212,200001,,0,0,0,제조업,1,12.15627897,8.085298169,17.11796091,8.871437898,7.14,-3.448356269,3.93,-0.09,42.96,1818.860173,1562.587235,9.71,18.93,269.72,18.4,358.124,8.93
3726,한세예스24홀딩스(주),16450,201812,200001,,0,0,0,제조업,1,-0.905068809,-175.1704407,-11.90584098,2.404365371,30.0,-27.99578017,-1.8,0.7,38.75,-1135.118625,362.91915,2.8,5.2,134.04,15.57,361.6134615,6.87
3727,한세예스24홀딩스(주),16450,201912,200001,,0,0,0,제조업,1,3.16471259,767.8950912,-3.534094382,9.893879456,11.54,72.94191482,0.11,0.57,34.71,78.709575,3622.880775,3.82,7.02,154.87,16.72,348.3493103,6.85
3728,한솔로지스틱스(주),9180,201212,198911,,0,0,0,운수 및 창고업,0,12.54912008,-12.58351132,8.045796757,11.10230222,1.94,58.59689292,1.25,-0.08,33.36,113.2167614,172.1091131,8.26,13.52,297.71,8.23,110.0303165,0.0
3729,한솔로지스틱스(주),9180,201812,198911,,0,0,0,운수 및 창고업,0,37.99879973,-49.35087913,19.26469726,22.2073138,21.07,69.57979053,0.33,0.05,91.63,52.92464632,2.265678098,5.62,1.2,340.46,8.1,68.08233038,0.0
3730,한솔로지스틱스(주),9180,201912,198911,,0,0,0,운수 및 창고업,0,31.52791107,306.3140501,-16.40273366,6.119457483,4.13,143.8852614,1.28,0.31,91.63,215.040274,1066.557001,5.05,12.27,605.36,14.34,129.8793201,0.0
3731,한솔아이원스(주),114810,201812,201302,,0,0,0,제조업,1,2.87800144,-93.39596299,-2.175994843,31.67076633,17.15,-59.59786346,0.16,2.2,37.97,20.13197903,926.4376894,1.18,3.85,24.45,23.16,64.99047697,4.79
3732,한솔아이원스(주),114810,201912,201302,,0,0,0,제조업,1,-5.661341138,-945.0634599,-6.328412275,-28.31468752,-11.51,-147.6150513,-5.06,2.74,34.7,-461.5964065,596.9750563,-0.61,6.2,22.08,26.62,60.51892193,3.49
3733,한솔인티큐브(주),70590,201212,200401,,0,0,0,정보통신업,0,-2.44496196,-270.04366,-8.324391974,-9.072577141,-14.9,-319.134137,-4.55,0.07,30.08,-187.9920431,-323.514433,-17.38,-19.99,748.72,26.17,54.80311284,72.84
3734,한솔인티큐브(주),70590,201812,200401,,0,0,0,정보통신업,0,-19.73938415,-155.1875561,-11.69320703,37.6536542,-12.03,643.2236429,-3.62,0.03,32.31,-166.2449302,-457.5464096,1.29,18.96,1049.42,21.72,65.29533019,27.8
3735,한솔인티큐브(주),70590,201912,200401,,0,0,0,정보통신업,0,1.0480024,61.47308659,-3.266748314,-7.483534289,1.89,-358.1124348,-1.51,0.13,29.5,-64.04904031,337.1566641,-5.31,-4.88,923.77,26.37,71.99388889,13.27
3736,한솔제지(주),213500,201812,201501,,0,0,0,제조업,1,3.55025422,-9.224339179,7.919013738,2.003704148,8.19,64.87937208,2.13,1.5,4.96,1600.502735,5212.213313,4.09,9.4,26.65,16.73,237.404114,6.42
3737,한솔제지(주),213500,201912,201501,,0,0,0,제조업,1,-3.30362099,5.060112108,4.180515835,6.708494741,2.05,-5.436584506,2.09,1.32,4.25,1681.489967,8379.120051,4.12,14.3,21.41,11.93,154.2773997,6.4
3738,한솔피엔에스(주),10420,201212,198905,,0,0,0,도매 및 소매업,1,-2.078491812,767.8950912,5.04863192,-2.700636427,-23.82,643.2236429,0.23,0.3,7.85,17.4183462,234.9166048,3.06,7.94,235.31,12.28,98.16345679,31.7
3739,한솔피엔에스(주),10420,201812,198905,,0,0,0,도매 및 소매업,1,-10.20687327,45.22607112,7.072852015,10.98080924,-0.99,45.83099901,1.44,-0.07,35.07,174.6771046,-403.5759116,106.37,-5.6,298.73,8.22,102.12875,44.22
3740,한솔피엔에스(주),10420,201912,198905,,0,0,0,도매 및 소매업,1,13.24202747,-11.82528508,6.676273732,-5.821948537,5.5,-20.50580645,1.35,-0.01,39.09,154.021039,810.220967,18.33,6.68,317.3,8.93,98.9828436,51.82
3741,한솔홀딩스(주),4150,201212,197205,,0,0,0,"전문, 과학 및 기술 서비스업",0,-4.27467748,140.1744122,-0.42005699,0.763343339,-0.67,3.462959002,1.26,3.96,6.44,512.9904386,4608.422131,1.55,8.72,17.39,16.41,252.9368764,9.45
3742,한솔홀딩스(주),4150,201812,197205,,0,1,1,"전문, 과학 및 기술 서비스업",0,-17.30870172,52.15971286,-17.4228142,-20.93029498,17.24,100.9187399,-5.94,3.86,-10.18,-894.790885,-81.13281851,1.34,2.89,17.84,18.6,-77.36723404,37.1
3743,한신기계공업(주),11700,201212,198707,,0,0,0,제조업,1,8.626047485,-2.640772683,5.706017085,5.739488999,-2.2,-17.65604983,7.36,-0.86,58.68,154.6434275,111.1929424,206.89,8.87,91.76,18.48,136.0975281,3.53
3744,한신기계공업(주),11700,201812,198707,,0,0,0,제조업,1,0.42846064,-28.5690739,2.202314512,-5.0996774,1.03,-22.5079192,6.28,-0.46,67.08,103.1125695,85.88960213,91.24,0.97,69.87,22.76,112.2637755,3.81
3745,한신기계공업(주),11700,201912,198707,,0,0,0,제조업,1,3.625060552,-51.72088405,1.447826596,-1.008459428,-6.12,-54.88027501,3.06,-0.82,67.44,49.78183699,7.974875048,40.93,11.73,39.16,18.12,91.20597826,3.62
3746,한양디지텍(주),78350,201212,200405,,0,0,0,제조업,1,1.68873558,-474.6689398,-10.6904899,-11.32838638,36.84,-358.1124348,-4.0,0.79,47.54,-308.7633,-111.1571,-2.62,-2.21,40.72,12.49,17.15326923,19.23
3747,한양디지텍(주),78350,201812,200405,,0,0,0,제조업,1,11.66450839,332.0384123,2.457668262,22.53966313,4.35,191.1023842,1.0,0.17,59.38,93.7303,623.6873,13.7,24.22,61.97,14.27,100.844375,23.9
3748,한양디지텍(주),78350,201912,200405,,0,0,0,제조업,1,43.17443531,-945.0634599,-27.0911252,-27.67039915,-2.08,-358.1124348,-18.81,2.81,51.86,-1278.226,-969.8349,-3.94,-2.65,-0.92,-0.59,-77.36723404,11.08
3749,한양이엔지(주),45100,201212,200008,,0,0,0,"전문, 과학 및 기술 서비스업",0,2.880114485,-65.15428881,9.721680546,-23.14979266,-2.71,-49.0836603,2.54,0.21,58.19,422.65,953.2935556,7.14,6.13,170.96,21.28,96.91478664,420.07
3750,한양이엔지(주),45100,201812,200008,,0,0,0,"전문, 과학 및 기술 서비스업",0,13.02180384,120.7341038,28.30494071,10.47469872,10.59,167.9110158,9.65,-0.17,88.06,4228.314556,2494.158167,292.87,14.19,273.69,30.21,218.162286,81.14
3751,한양이엔지(주),45100,201912,200008,,0,0,0,"전문, 과학 및 기술 서비스업",0,10.74910456,-61.19029802,7.209242594,-2.116477775,0.9,-65.60062191,3.83,-0.28,88.18,1640.996278,1886.989722,136.36,19.55,261.2,28.9,177.9440179,80.57
3752,한온시스템(주),18880,201212,199607,,0,0,0,제조업,1,9.204398906,4.923239095,12.12867656,10.29430069,0.48,1.648134805,6.71,-0.14,11.9,2296.224616,2601.352838,53.16,32.84,123.5,20.55,238.935637,17.46
3753,한온시스템(주),18880,201812,199607,,0,0,0,제조업,1,30.00790491,-4.928153784,4.932992727,6.300257316,4.95,-7.399224049,4.78,0.3,2.78,531.4676283,882.849423,17.76,16.1,121.47,23.18,151.8017382,12.19
3754,한온시스템(주),18880,201912,199607,,0,0,0,제조업,1,32.23784235,13.71743282,9.656623701,20.48926415,-2.49,11.53462368,4.51,0.88,5.3,604.3713432,1458.18041,6.78,13.17,106.85,23.98,208.0684991,12.79
3755,한올바이오파마(주),9420,201212,198912,,1,0,1,제조업,1,17.84519215,79.87988908,55.16474045,-13.31138299,-6.9,69.42448183,-3.84,2.11,8.13,-70.93591097,53.32862465,-1.29,10.54,240.92,28.12,52.65041975,4.79
3756,한일건설(주),6440,201212,199301,41380.0,0,0,0,건설업,1,-20.81814264,-945.0634599,-27.0911252,-35.1056083,-3.5,-358.1124348,-33.34,6.06,0.0,-2136.550778,-606.8989523,-8.85,10.36,-17.08,-5.79,-77.36723404,8.71
3757,한일네트웍스(주),46110,201212,200601,,0,0,0,정보통신업,0,18.08079168,275.1919799,6.777412702,53.24185936,14.04,545.8480809,2.56,-0.34,7.13,202.6820218,461.6473652,14.41,2.85,183.26,19.27,122.1147692,39.19
3758,한일네트웍스(주),46110,201812,200601,,0,0,0,정보통신업,0,0.278238318,-69.40780978,7.926914613,9.077034787,7.74,-17.07671147,4.03,-0.48,7.05,426.761011,236.5526437,391.37,34.15,211.44,23.55,163.4893923,13.8
3759,한일네트웍스(주),46110,201912,200601,,0,0,0,정보통신업,0,50.26587261,38.01422613,7.961581206,-3.923671045,-1.1,46.92918956,5.79,0.08,10.12,588.9909067,2600.511769,11.39,29.49,105.36,38.32,258.2872067,12.59
3760,한일단조공업(주),24740,201212,199611,,0,0,0,제조업,1,4.491175664,-263.9339154,-3.309025226,9.07278966,6.77,-50.71778698,-1.71,3.04,40.07,-182.4212287,-80.0863747,0.64,1.25,17.73,14.18,83.62897561,3.74
3761,한일단조공업(주),24740,201812,199611,,0,0,0,제조업,1,-1.512637289,58.55914196,18.10916115,14.56040442,-7.83,-17.72174005,-0.58,2.35,24.73,-29.52297737,77.16626039,0.14,0.86,19.64,17.25,94.3171,4.04
3762,한일단조공업(주),24740,201912,199611,,0,0,0,제조업,1,2.543110971,124.8842821,5.923122758,-7.487919946,-11.5,643.2236429,2.51,2.61,25.47,118.6410654,800.6185941,1.47,11.01,23.85,22.93,131.4833898,3.51
3763,한일사료(주),5860,201212,199411,,0,0,0,제조업,1,-1.969398408,60.55041403,6.408370567,16.06547054,6.1,-65.58714567,1.8,0.74,47.68,136.264756,-65.08150389,0.88,-0.35,26.57,6.89,127.0977011,6.24
3764,한일사료(주),5860,201812,199411,,1,0,1,제조업,1,3.969053097,-78.90325761,-3.906764861,2.903493539,1.28,141.6265201,0.13,0.77,32.77,10.06847456,-597.7605648,0.67,-0.52,29.75,5.59,82.59379747,6.79
3765,한일시멘트(주),300720,201912,201808,,0,0,0,제조업,1,1.137654655,-24.60969077,2.170099503,77.87372983,0.0,5.038411898,4.28,0.5,53.42,9772.041293,26708.71309,7.84,24.2,20.94,16.59,255.1740976,13.51
3766,한일철강(주),2220,201212,198810,,0,0,0,제조업,1,-18.12677516,-750.3228588,-7.973928844,-11.06534315,-5.17,-11.78794091,-8.6,3.06,91.63,-2136.550778,7728.438235,0.84,8.88,1.52,0.79,96.71872727,8.04
3767,한일철강(주),2220,201812,198810,,0,0,0,제조업,1,-2.404592148,-187.6543041,-1.664413694,8.245982332,4.13,-145.9294181,-4.87,2.18,89.34,-2136.550778,1849.374147,-0.55,2.61,9.22,5.52,83.09769841,5.67
3768,한일철강(주),2220,201912,198810,,1,0,1,제조업,1,2.29626716,-32.56398241,-7.625864512,2.618450579,0.0,-254.5798232,-6.29,2.72,88.67,-487.5351722,131.3123675,-1.49,2.07,8.67,4.87,55.71563492,6.22
3769,한일현대시멘트(주),6390,201212,197512,,0,0,0,제조업,1,-15.34912733,59.0652078,-27.0911252,1.295211196,-3.48,-100.4442819,-9.8,6.06,-60.73,-2136.550778,6944.527914,0.0,5.6,16.86,12.49,63.28260309,3.62
3770,한일현대시멘트(주),6390,201812,197512,,0,0,0,제조업,1,10.65032868,-147.7301956,-15.73478436,-2.601242905,4.57,-17.82391526,-8.64,0.89,9.66,-1751.591248,1299.679256,5.46,6.15,14.98,12.14,105.9995373,7.51
3771,한일현대시멘트(주),6390,201912,197512,,0,0,0,제조업,1,2.051208086,171.0438589,15.98950413,13.10293697,3.34,72.15736398,10.76,0.94,20.96,2456.310188,2429.392454,8.41,8.81,38.29,29.16,278.6010945,9.35
3772,한일홀딩스(주),3300,201212,196911,,0,0,0,제조업,1,-2.489214639,-511.5264529,-3.196651146,14.64882028,1.12,84.48700224,-7.26,2.3,0.6,-2136.550778,4285.078962,2.54,1.78,6.31,6.71,45.0007571,12.38
3773,한일홀딩스(주),3300,201812,196911,,0,0,0,제조업,1,-2.459847079,692.8492281,5.207257013,-24.62118417,-27.47,-69.04740635,24.25,5.8,46.29,15144.68944,21135.88062,0.53,6.44,33.7,34.12,342.5519048,7.05
3774,한일홀딩스(주),3300,201912,196911,,0,0,0,제조업,1,1.407365261,-90.54036594,1.023298284,39.19756635,4.76,103.3614179,2.98,0.42,42.75,8212.788663,20884.0943,2.31,8.09,27.27,19.89,-77.36723404,10.89
3775,한일화학공업(주),7770,201212,199209,,0,0,0,제조업,1,-2.329773613,767.8950912,-1.321586482,-15.44595064,-7.77,116.3124746,0.01,0.47,3.47,2.427065527,762.5475783,1.26,7.51,16.35,8.45,78.71063158,5.97
3776,한일화학공업(주),7770,201812,199209,,0,0,0,제조업,1,-4.395016275,-14.87237411,1.996367632,0.645561393,3.85,-25.56518785,1.86,0.57,6.69,810.1404558,3829.822507,4.75,17.22,30.48,9.21,94.73092593,6.16
3777,한일화학공업(주),7770,201912,199209,,0,1,1,제조업,1,2.417200666,-41.32296711,1.284046444,-28.87667196,1.85,-49.08235948,1.53,0.35,6.45,475.3663818,3008.990313,4.64,43.67,22.3,10.98,90.65818182,5.15
3778,한전산업개발(주),130660,201212,201012,,0,0,0,"전문, 과학 및 기술 서비스업",0,15.59058339,-52.35468531,-2.862368483,-7.675624299,23.63,-1.965602217,2.19,-0.45,3.14,170.8401534,216.6066564,25.63,8.69,457.78,64.5,40.67595317,550.07
3779,한전산업개발(주),130660,201812,201012,,0,0,0,"전문, 과학 및 기술 서비스업",0,-3.815992259,-13.70785337,5.402126835,-1.68680578,-5.26,-24.41309944,3.62,-0.16,18.31,369.1704294,297.8180675,47.35,11.78,1874.95,64.5,71.00527461,192.03
3780,한전산업개발(주),130660,201912,201012,,0,0,0,"전문, 과학 및 기술 서비스업",0,27.24830939,43.79349621,13.8671964,-5.635949813,-17.86,52.09316543,5.52,-0.06,22.59,530.8430675,316.9128221,35.5,9.72,1874.95,64.5,81.81679245,170.8
