,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,총자본순이익률,총자본정상영업이익률,금융비용부담률,사내유보 대 자기자본비율,유동비율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,노동소득분배율
5340,제이씨케미칼(주),137950,202012,201108,,0,0,0,제조업,1,1.678508018,7.93083287,32.28052231,0.0,47.96243684,3.09,8.03,1.3,56.83,89.49,2.92,1.56,28.12027615
5341,제이씨현시스템(주),33320,201312,199711,,0,0,0,도매 및 소매업,1,6.883225534,3.820442115,5.683799562,-2.04,137.2681353,2.95,2.98,-0.22,2.68,278.21,-2.95,-0.5,73.78432514
5342,제이씨현시스템(주),33320,201412,199711,,0,0,0,도매 및 소매업,1,10.76739965,4.884970222,-0.868685363,-4.17,-36.59328076,2.69,1.73,-0.18,3.19,234.87,-3.56,-0.77,76.00538221
5343,제이씨현시스템(주),33320,201512,199711,,0,0,0,도매 및 소매업,1,10.03678307,1.902862492,15.64974266,-28.87,85.44497665,1.16,2.91,-0.08,2.39,210.43,0.5,0.12,67.49960907
5344,제이씨현시스템(주),33320,201612,199711,,0,0,0,도매 및 소매업,1,4.74445665,7.51859963,30.93087728,11.9,185.5071881,4.6,7.76,-0.09,3.04,233.63,8.76,1.6,14.97612568
5345,제이씨현시스템(주),33320,202012,199711,,0,0,0,도매 및 소매업,1,8.670320134,12.67591945,14.62082274,5.68,358.7031174,8.03,8.59,-0.08,8.74,288.96,32.42,5.68,39.66422366
5346,제이에스전선(주),5560,201312,200711,41739.0,0,0,0,제조업,1,-4.27663819,-18.6602549,-9.488349919,-0.29,-262.6225298,-11.48,-9.98,0.23,-16.52,159.95,17.34,2.62,163.5949843
5347,제이엔케이히터(주),126880,201312,201101,,0,0,0,제조업,1,-3.513880274,-1.696845858,-16.48208281,42.07,-91.12727165,0.27,0.36,0.45,66.94,135.71,-12.97,-7.85,80.74968997
5348,제이엔케이히터(주),126880,201412,201101,,0,0,0,제조업,1,10.86320002,-24.34052739,24.24413768,-3.66,249.7822048,-11.5,1.23,1.18,54.64,102.99,3.02,2.2,163.5949843
5349,제이엔케이히터(주),126880,201512,201101,,0,0,0,제조업,1,0.643239315,6.934021139,21.23155805,21.52,388.6383823,2.02,5.7,0.67,56.76,105.79,9.55,5.58,60.79749114
5350,제이엔케이히터(주),126880,201612,201101,,0,0,0,제조업,1,9.516345618,22.64035292,-16.29823248,-20.83,-72.15131061,-1.01,1.51,1.22,39.1,145.54,0.98,0.69,85.75764293
5351,제이엔케이히터(주),126880,202012,201101,,0,0,0,제조업,1,7.294450388,17.509332,-14.92930976,-1.33,-59.86262069,1.23,3.79,0.16,4.38,149.72,7.65,3.39,77.66097127
5352,제이엠티(주),94970,201312,200710,,0,0,0,제조업,1,14.49858147,13.14473199,-5.242724019,14.23,10.62367078,5.36,11.39,0.57,64.36,88.76,28.81,9.86,46.24391111
5353,제이엠티(주),94970,201412,200710,,0,0,0,제조업,1,-11.64509148,10.06451962,2.835796782,1.78,-4.55423393,5.35,10.82,0.32,67.38,113.39,50.43,12.02,48.9568074
5354,제이엠티(주),94970,201512,200710,,0,0,0,제조업,1,-19.85291941,-17.66715934,-37.25156403,4.9,-100.7017066,-11.2,-0.1,0.1,61.93,233.7,103.18,10.87,93.66705436
5355,제이엠티(주),94970,201612,200710,,0,0,0,제조업,1,24.32427708,2.2309648,7.808631374,-28.87,107.9310802,1.4,1.62,-0.02,65.55,144.79,-3.95,-0.81,68.96424218
5356,제이엠티(주),94970,202012,200710,,0,0,0,제조업,1,67.44088857,4.499552185,-4.624534905,42.07,430.5756179,5.54,11.24,-0.61,69.74,157.97,16.33,12.8,54.179377
5357,제일모직(주),1300,201312,197505,41835.0,0,0,0,제조업,1,-7.95002305,-5.11467453,-26.60253056,-25.0,-39.25940958,4.9,3.76,0.42,9.92,187.88,15.4,6.62,39.55813978
5358,제일약품(주),271980,202012,201707,,0,0,0,제조업,1,2.011573043,1.431982271,2.966600841,-3.11,522.1526616,1.72,3.19,0.14,2.77,127.27,2.09,0.72,72.45412559
5359,제일연마공업(주),1560,201312,200512,,0,0,0,제조업,1,-7.968889119,-17.94166134,-0.20759656,-3.03,-23.7359557,7.08,5.45,0.07,10.28,179.91,36.86,11.95,43.5339121
5360,제일연마공업(주),1560,201412,200512,,0,0,0,제조업,1,7.309919126,5.36901028,2.704910671,2.08,33.97591844,6.97,7.35,0.14,10.59,175.62,27.3,9.62,45.39221487
5361,제일연마공업(주),1560,201512,200512,,0,0,0,제조업,1,0.764814716,1.938679024,-1.889123378,-12.24,-39.80169697,2.72,4.26,0.11,4.92,188.11,30.22,10.67,55.88681305
5362,제일연마공업(주),1560,201612,200512,,0,0,0,제조업,1,0.999393094,5.375020785,-0.191641849,-6.98,1.13835209,4.8,4.27,0.08,5.91,214.9,37.22,12.04,48.23002496
5363,제일연마공업(주),1560,202012,200512,,0,0,0,제조업,1,-3.695912654,2.303183084,-9.75317161,-10.96,-48.30228205,3.25,3.56,-0.11,10.66,581.45,67.58,11.79,53.08561138
5364,제일파마홀딩스(주),2620,201312,198801,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.364562991,-1.575295376,5.892197321,2.99,-78.27988297,0.12,0.35,0.08,6.55,183.63,2.83,0.99,84.4950192
5365,제일파마홀딩스(주),2620,201412,198801,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.400623556,-1.005706662,13.44519255,6.87,522.1526616,0.52,2.12,0.08,7.13,177.33,2.62,0.89,70.2421968
5366,제일파마홀딩스(주),2620,201512,198801,,0,0,0,"전문, 과학 및 기술 서비스업",0,8.691835982,2.625517574,15.98861359,-1.54,53.76078778,2.28,3.08,0.07,10.59,165.23,-0.26,-0.09,70.26082408
5367,제일파마홀딩스(주),2620,201612,198801,,0,0,0,"전문, 과학 및 기술 서비스업",0,10.51717334,4.42907429,3.794119898,-6.99,-28.86482907,1.6,1.9,0.12,13.46,161.58,4.73,1.84,71.55349259
5368,제일파마홀딩스(주),2620,202012,198801,,0,0,0,"전문, 과학 및 기술 서비스업",0,4.834230843,3.363541899,4.22030746,-5.0,149.6022674,1.72,2.59,0.4,6.42,102.37,0.2,0.1,65.63064185
5369,조광아이엘아이(주),44060,201312,200101,,0,0,0,제조업,1,3.897705978,4.869980272,-7.867592293,-9.28,-16.29207556,5.16,5.3,0.03,28.95,245.63,19.37,10.79,62.84168224
5370,조광아이엘아이(주),44060,201412,200101,,0,0,0,제조업,1,23.22939758,11.77992972,27.99868003,13.64,161.778005,9.66,12.19,-0.33,37.16,457.56,15.58,10.5,49.3222659
5371,조광아이엘아이(주),44060,201512,200101,,0,0,0,제조업,1,21.15347022,17.51843576,17.21924886,25.0,41.70239184,12.79,14.15,0.03,46.43,239.24,13.93,10.28,47.34759306
5372,조광아이엘아이(주),44060,201612,200101,,0,0,0,제조업,1,-5.129497263,15.37630599,-21.61071837,-8.0,-59.12502235,5.54,5.42,0.46,46.1,321.13,46.72,25.27,57.96769787
5373,조광아이엘아이(주),44060,202012,200101,,0,0,0,제조업,1,21.10746534,31.80592819,40.41687673,-7.19,65.43703858,-3.59,6.72,4.47,36.95,121.9,12.94,14.4,93.78236351
5374,조광페인트(주),4910,201312,197612,,0,0,0,제조업,1,4.075123082,7.522385551,6.707214815,5.33,44.3632002,5.29,4.61,0.98,9.88,118.48,9.69,4.71,56.6460655
5375,조광페인트(주),4910,201412,197612,,0,0,0,제조업,1,6.705397595,9.94766336,5.001884577,3.04,60.04887516,7.16,6.99,0.89,12.57,116.24,16.04,7.56,51.70062285
5376,조광페인트(주),4910,201512,197612,,0,0,0,제조업,1,-0.34441621,10.52625982,-2.224401078,3.44,11.91388046,8.0,7.59,0.55,12.08,147.49,27.2,10.73,51.50178445
5377,조광페인트(주),4910,201612,197612,,0,0,0,제조업,1,4.814844158,10.34787875,-0.414581622,4.04,-9.041664085,7.38,6.76,0.3,11.01,206.23,28.47,10.43,55.65318156
5378,조광피혁(주),4700,201312,197705,,0,0,0,제조업,1,7.844619527,8.341654757,-2.142746145,-8.71,117.2822385,5.92,5.02,-0.34,7.18,288.64,46.09,10.09,35.9773726
5379,조광피혁(주),4700,201412,197705,,0,0,0,제조업,1,5.545134684,12.47028592,4.44878301,-2.27,-13.73407095,3.97,4.06,-0.35,5.17,349.04,8.47,1.43,44.4070002
5380,조광피혁(주),4700,201512,197705,,0,0,0,제조업,1,-3.378233494,3.944315135,-8.218235821,-7.91,-7.992147751,3.73,3.7,-0.43,4.98,479.71,40.52,4.4,41.845716
5381,조광피혁(주),4700,201612,197705,,0,0,0,제조업,1,15.12936511,15.84043299,9.172132827,-2.53,259.1524282,10.22,12.56,-0.4,11.01,565.82,101.64,10.99,22.82731671
5382,조광피혁(주),4700,202012,197705,,0,0,0,제조업,1,16.00275739,14.49559341,-10.09228721,-6.37,-4.607822883,6.15,4.73,-1.34,6.47,849.42,89.14,25.91,20.38248379
5383,조선내화(주),480,201312,197806,,0,0,0,제조업,1,-2.918392131,3.505648621,1.505941557,-0.53,15.03774762,3.81,4.36,0.51,8.46,152.06,16.95,9.47,51.89031197
5384,조선내화(주),480,201412,197806,,0,0,0,제조업,1,-1.966653585,-1.354947887,0.941195032,-1.43,19.37462799,4.34,5.34,0.38,6.07,126.24,16.91,9.09,51.54787381
5385,조선내화(주),480,201512,197806,,0,0,0,제조업,1,-18.65244475,-7.557400694,-14.93394974,1.27,-56.79602333,1.7,2.57,-0.09,7.93,148.26,20.25,8.41,64.15053245
5386,조선내화(주),480,201612,197806,,0,0,0,제조업,1,7.361858168,5.473134891,-1.899950093,0.0,39.21015047,2.0,3.84,-0.11,2.51,124.71,17.26,8.12,58.68596822
5387,조선내화(주),480,202012,197806,,0,0,0,제조업,1,16.5770535,4.167786816,-6.858119577,-10.58,7.467817538,3.43,1.98,-0.13,7.86,111.23,16.95,12.34,61.07229767
5388,조선선재(주),120030,201312,201002,,0,0,0,제조업,1,20.16484602,20.59965515,-1.608834357,7.5,9.460251042,16.49,20.28,-0.72,74.55,482.82,76.24,12.56,36.97645668
5389,조선선재(주),120030,201412,201002,,0,0,0,제조업,1,23.23126433,25.81787437,-1.806043712,-1.55,41.06001526,17.6,20.35,-1.14,80.18,537.36,104.27,19.72,31.7253228
5390,조선선재(주),120030,201512,201002,,0,0,0,제조업,1,19.8523551,23.69084281,-6.477600107,4.72,11.56511848,17.6,20.35,-1.46,83.97,644.98,113.74,23.56,30.94697225
5391,조선선재(주),120030,201612,201002,,0,0,0,제조업,1,13.3242187,16.76018647,-4.894718371,-2.26,-2.515064573,15.23,18.09,-1.58,87.86,740.62,125.38,25.81,32.79586615
5392,조선선재(주),120030,202012,201002,,0,0,0,제조업,1,4.056398608,5.851667861,-7.067376351,3.28,-9.980220154,7.45,10.29,-2.17,91.0,1083.24,127.32,20.54,44.98261507
5393,조아제약(주),34940,201312,199908,,0,0,0,제조업,1,11.64432743,2.639563032,7.02180154,3.57,121.9106329,2.48,2.33,-0.13,-37.09,396.03,17.49,8.04,77.68580675
5394,조아제약(주),34940,201412,199908,,0,0,0,제조업,1,4.563682959,-8.960167386,-1.881286927,-0.77,-345.2024173,-5.57,-5.46,0.39,-49.97,216.91,2.24,1.45,106.6098356
5395,조아제약(주),34940,201512,199908,,1,0,1,제조업,1,0.406379517,2.310030232,16.32312542,4.25,522.1526616,1.27,0.19,0.46,-46.16,200.24,3.33,1.81,82.4522666
5396,조일알미늄(주),18470,201312,198811,,0,0,0,제조업,1,3.345342963,0.758223853,-9.145277335,1.18,-56.75944911,0.99,1.03,0.22,47.95,212.49,27.67,7.3,67.20794502
5397,조일알미늄(주),18470,201412,198811,,0,0,0,제조업,1,10.07261539,-1.374891634,-5.25323137,6.1,-255.3864415,-0.73,-1.5,0.16,47.04,169.78,10.48,3.88,88.82678512
5398,조일알미늄(주),18470,201512,198811,,1,0,1,제조업,1,-3.267926474,-3.110774981,-12.0572574,5.21,-32.28523135,-2.03,-1.92,0.44,45.28,156.28,13.09,5.32,103.873018
5399,지나인제약(주),78650,201312,201010,,0,0,0,제조업,1,18.90344101,41.30728178,49.24857851,15.6,284.2106902,8.21,12.92,2.32,40.47,52.21,21.78,14.21,24.24664415
5400,지나인제약(주),78650,201412,201010,,0,0,0,제조업,1,3.880947015,-13.09577154,-36.97935087,-5.56,-146.7230949,-5.84,-5.45,4.16,21.85,51.85,17.51,20.22,63.85796827
5401,지나인제약(주),78650,201512,201010,,1,0,1,제조업,1,2.400728789,-23.87461173,7.0353104,39.92,43.58953441,-10.36,-2.98,3.52,-32.5,51.85,12.66,15.26,49.07380387
5402,지니언스(주),263860,202012,201708,,0,0,0,정보통신업,0,3.286309077,3.154660583,7.576994942,9.85,12.93504762,7.89,5.97,-0.93,69.01,534.24,31.28,10.73,74.40635874
5403,지더블유바이텍(주),36180,201312,199912,,0,0,0,도매 및 소매업,1,18.18504998,20.88533273,14.53611385,5.19,522.1526616,3.63,1.11,-2.14,-2.06,432.08,17.66,4.4,87.03324218
5404,지더블유바이텍(주),36180,201412,199912,,0,0,0,도매 및 소매업,1,2.758884748,1.577371493,4.485532763,8.64,6.654508712,1.21,1.08,-0.51,-0.48,401.37,17.82,4.54,90.45307804
5405,지더블유바이텍(주),36180,201512,199912,,0,0,0,도매 및 소매업,1,8.169995628,9.557668231,33.27200496,4.55,204.2756925,7.06,3.11,-0.25,8.29,325.76,-2.93,-0.58,72.60053776
5406,지더블유바이텍(주),36180,201612,199912,,0,0,0,도매 및 소매업,1,21.54710242,25.99831065,17.1714857,9.78,63.9314409,5.73,4.43,-0.26,13.05,429.78,2.02,0.36,74.5336888
5407,지더블유바이텍(주),36180,202012,199912,,0,0,0,도매 및 소매업,1,-19.85291941,95.59557518,17.77514317,-11.48,-83.95915628,-8.28,0.05,4.47,-62.5,138.66,-1.08,-0.59,56.51907269
5408,지에스건설(주),6360,201312,198108,,0,0,0,건설업,1,8.350699775,-20.9702157,2.973317044,2.14,-417.5185649,-6.92,-7.83,0.73,-30.86,137.11,-8.0,-7.75,163.5949843
5409,지에스건설(주),6360,201412,198108,,0,0,0,건설업,1,5.37039657,13.36800378,-0.817567242,-3.03,522.1526616,-0.18,0.4,0.59,-29.48,141.22,-3.06,-3.07,74.82752987
5410,지에스건설(주),6360,201512,198108,,0,0,0,건설업,1,-0.681312906,-6.521842478,11.43676214,-1.96,138.5590266,0.23,0.94,0.72,-30.5,133.76,2.92,2.67,68.82980213
5411,지에스건설(주),6360,201612,198108,,0,0,0,건설업,1,2.853381432,0.153523708,4.379009553,-3.78,17.13009622,-0.15,1.08,0.7,-31.64,134.76,0.37,0.33,69.35145722
5412,지에스건설(주),6360,202012,198108,,0,0,0,건설업,1,4.551384035,4.081281206,-2.819141269,-4.83,-2.198563191,2.45,5.57,0.72,7.45,126.59,6.94,6.49,56.96153941
5413,지에이치신소재(주),130500,201312,201308,,0,0,0,제조업,1,18.63700951,46.12584584,5.088183749,0.0,-38.92814158,3.78,5.89,0.33,15.0,159.46,7.8,2.84,56.74566717
5414,지에이치신소재(주),130500,201412,201308,,0,0,0,제조업,1,1.56161372,3.267318785,-3.028381631,0.0,-72.89192655,2.51,1.46,0.07,14.87,153.42,10.23,3.82,66.53659592
5415,지에이치신소재(주),130500,201512,201308,,0,0,0,제조업,1,-7.140619108,5.98883092,8.886399868,-1.18,190.8448327,4.75,4.37,-0.06,19.75,194.28,17.58,4.49,60.55466473
5416,지에이치신소재(주),130500,201612,201308,,0,0,0,제조업,1,10.41590862,6.629948643,-1.877509351,-3.57,19.18006619,5.41,5.14,-0.1,24.83,191.12,22.23,6.82,59.36499208
5417,지에이치신소재(주),130500,202012,201308,,0,0,0,제조업,1,6.239119528,2.922693516,-11.39766244,-12.7,-47.55225683,0.06,1.03,0.9,18.57,69.01,4.34,3.0,77.01035934
5418,지엠비코리아(주),13870,201312,201211,,0,0,0,제조업,1,6.743224729,12.65815718,6.000117761,9.43,10.6384443,5.43,6.85,0.5,85.95,148.79,16.6,6.58,59.63165755
5419,지엠비코리아(주),13870,201412,201211,,0,0,0,제조업,1,13.97745384,7.21652116,-0.730844018,-4.02,-23.50498151,4.33,4.74,0.59,86.76,134.93,15.51,7.51,62.79841849
5420,지엠비코리아(주),13870,201512,201211,,0,0,0,제조업,1,6.634444,2.780531847,1.765336475,5.09,-11.7840207,2.69,3.8,0.66,87.06,126.95,7.45,3.91,63.46090656
5421,지엠비코리아(주),13870,201612,201211,,0,0,0,제조업,1,1.509333716,6.837107382,5.899466243,-2.56,43.6201448,4.22,5.25,0.62,87.57,127.58,11.84,5.68,59.40666406
5422,지엠비코리아(주),13870,202012,201211,,0,0,0,제조업,1,0.327804021,-2.386214139,-6.651800116,7.1,-213.4674742,-1.63,-1.98,0.72,86.89,122.76,8.71,5.09,79.95063327
5423,진양산업(주),3780,201312,197306,,0,0,0,제조업,1,21.97384556,27.4729671,-0.509403778,0.0,3.857349504,8.25,10.9,-0.32,57.67,480.94,51.44,9.31,43.95954779
5424,진양산업(주),3780,201412,197306,,0,0,0,제조업,1,1.659362294,3.016425494,6.34452123,0.0,7.872549601,7.78,10.61,-0.15,59.36,465.09,46.74,7.55,42.09636329
5425,진양산업(주),3780,201512,197306,,0,0,0,제조업,1,9.167948992,9.942361321,13.67921904,10.71,67.95558795,12.88,16.9,-0.2,61.73,478.06,69.13,10.32,34.54858196
5426,진양산업(주),3780,201612,197306,,0,0,0,제조업,1,8.256566939,-2.981195955,-2.999316346,-3.23,-25.74252354,2.99,11.55,-0.28,59.09,195.4,47.05,12.4,48.9375497
5427,진양산업(주),3780,202012,197306,,0,0,0,제조업,1,29.6965205,5.765498678,4.00414145,-8.22,-13.68999021,8.2,12.6,-0.38,61.12,157.98,32.09,13.62,43.40345234
5428,진양제약(주),7370,201312,200007,,0,0,0,제조업,1,6.561297327,4.588110851,8.318640321,1.84,21.91371468,5.84,6.8,-1.15,7.69,436.42,31.09,11.68,62.68268163
5429,진양제약(주),7370,201412,200007,,0,0,0,제조업,1,3.443455677,4.174201028,12.43275155,3.17,25.40003624,5.32,8.12,-0.9,14.35,383.98,0.16,0.05,66.66587818
5430,진양제약(주),7370,201512,200007,,0,0,0,제조업,1,13.32726127,-3.745702609,-11.24725287,2.63,-117.3598842,-1.23,-1.3,-0.43,11.63,364.32,-10.53,-7.27,101.6762839
5431,진양제약(주),7370,201612,200007,,1,0,1,제조업,1,-11.64078708,-16.94823428,-10.00422876,-0.43,-417.5185649,-11.12,-9.98,0.77,3.76,237.53,-5.01,-3.83,163.5949843
5432,진양폴리우레탄(주),10640,201312,198909,,0,0,0,제조업,1,-1.715146736,-4.290959527,-0.494657832,6.25,-11.1598222,5.36,7.0,0.37,50.2,165.55,21.69,7.09,55.76906329
5433,진양폴리우레탄(주),10640,201412,198909,,0,0,0,제조업,1,-6.318121924,-4.30342276,3.426308652,-11.76,-47.12941545,2.42,3.86,0.36,47.17,151.31,30.53,8.58,69.86003118
5434,진양폴리우레탄(주),10640,201512,198909,,0,0,0,제조업,1,-10.90903287,-26.87745177,-14.69768068,-28.87,-33.68167038,-16.92,2.8,0.35,20.96,51.85,21.16,9.93,0.0
5435,진양폴리우레탄(주),10640,201612,198909,,0,0,0,제조업,1,74.29506522,65.15098248,-9.080899321,39.13,-126.2826592,17.6,-0.56,0.6,53.7,51.85,3.58,3.56,17.7135443
5436,진양폴리우레탄(주),10640,202012,198909,,0,0,0,제조업,1,3.229045433,1.242548966,5.704913924,17.39,-27.73714866,3.66,5.09,0.44,69.27,119.87,17.0,8.19,50.35845693
5437,진양화학(주),51630,201312,200101,,0,0,0,제조업,1,9.318777498,7.471411719,9.153087556,7.55,71.86935428,8.44,12.03,-0.14,57.42,113.5,21.83,5.29,55.69740981
5438,진양화학(주),51630,201412,200101,,0,0,0,제조업,1,3.839573534,9.406902734,12.8812675,-2.34,18.60172324,11.61,13.4,-0.09,60.34,128.86,23.77,4.84,51.74389367
5439,진양화학(주),51630,201512,200101,,0,0,0,제조업,1,-7.622301903,1.010680883,-10.74690391,-5.39,-52.73565732,5.8,6.46,-0.04,59.88,147.55,21.25,3.7,64.96948658
5440,진양화학(주),51630,201612,200101,,0,0,0,제조업,1,1.720080027,1.309579403,-18.62417543,-13.92,-55.04978037,3.06,3.0,-0.05,59.91,158.58,16.37,3.6,69.90693347
5441,진원생명과학(주),11000,201312,198711,,0,0,0,제조업,1,-19.85291941,-11.33081885,6.423108653,0.0,24.8539694,-16.92,-9.98,2.8,-14.88,304.33,-16.38,-11.04,163.5949843
5442,진원생명과학(주),11000,201412,198711,,0,0,0,제조업,1,28.11316994,46.47817023,19.2088324,-8.33,-1.860712867,-16.92,-9.98,-0.19,-15.35,688.51,-16.38,-11.04,163.5949843
5443,진원생명과학(주),11000,201512,198711,,0,0,0,제조업,1,16.98734482,13.55466198,15.18588702,22.73,43.56858429,3.2,-8.2,-0.9,-9.35,527.32,-16.38,-5.96,82.45383428
5444,진원생명과학(주),11000,201612,198711,,0,0,0,제조업,1,37.68058738,-9.094317126,10.60002394,14.81,-285.8440246,-16.92,-9.98,2.89,-47.03,184.5,-16.38,-11.04,163.5949843
5445,진원생명과학(주),11000,202012,198711,,0,0,0,제조업,1,74.29506522,102.2875763,0.634020534,2.7,-124.8642952,-16.92,-9.98,0.16,-62.5,296.31,-16.38,-11.04,163.5949843
5446,진흥기업(주),2780,201312,197706,,0,0,0,건설업,1,-9.705991023,-26.87745177,2.749612385,-15.9,80.60908628,-14.09,-0.58,3.9,-62.5,109.92,4.51,4.26,0.0
5447,진흥기업(주),2780,201412,197706,,0,0,0,건설업,1,-9.363100837,102.2875763,33.03552412,3.09,113.469306,-3.78,4.72,2.35,-30.75,146.32,2.5,1.3,53.49042819
5448,진흥기업(주),2780,201512,197706,,0,0,0,건설업,1,19.98171531,-26.87745177,14.06121767,-16.0,-56.6782964,-8.8,1.96,0.88,-62.5,77.83,12.05,7.69,163.5949843
5449,진흥기업(주),2780,201612,197706,,0,0,0,건설업,1,-19.85291941,-26.87745177,-11.1630692,-13.49,522.1526616,-16.92,14.3,0.66,0.0,85.92,9.2,4.44,0.0
5450,진흥기업(주),2780,202012,197706,,0,0,0,건설업,1,-13.16519729,22.00661853,-30.97462362,1.65,-47.64330022,6.7,4.82,0.06,32.49,149.39,-0.82,-0.36,51.16012946
5451,참엔지니어링(주),9310,201312,198711,,0,0,0,제조업,1,74.29506522,18.54962912,57.95116332,6.33,234.0246366,3.51,3.22,3.26,14.87,119.99,0.16,0.51,31.75642482
5452,참엔지니어링(주),9310,201412,198711,,0,0,0,제조업,1,10.28406578,-16.8907961,-1.452411546,3.4,-90.15803071,-3.1,0.21,3.46,-9.15,267.07,0.7,2.68,163.5949843
5453,참엔지니어링(주),9310,201512,198711,,0,0,0,제조업,1,9.352056352,-26.87745177,46.9991105,8.23,522.1526616,-2.84,2.72,3.36,-62.5,216.45,2.72,8.53,49.07802707
5454,참엔지니어링(주),9310,201612,198711,,0,0,0,제조업,1,6.790480229,102.2875763,-6.118426659,1.9,63.89088353,1.96,4.13,2.99,-62.5,184.49,2.4,8.21,31.33080987
5455,참엔지니어링(주),9310,202012,198711,,0,0,0,제조업,1,4.914269075,9.779747225,49.91221197,4.72,293.6162978,0.93,0.96,1.41,-62.5,219.97,0.33,1.29,70.91596915
5456,참존글로벌(주),158310,201312,201304,,0,0,0,제조업,1,37.16878352,85.94496793,1.338925177,0.0,-38.62704119,14.64,14.53,-1.87,44.65,326.88,46.46,14.18,40.68723827
5457,참존글로벌(주),158310,201412,201304,,0,1,1,제조업,1,-8.958241888,-6.342138904,-37.25156403,-16.67,-122.8119711,-3.0,-3.0,-2.31,41.01,346.54,-16.38,-11.04,163.5949843
5458,참좋은여행(주),94850,201312,200704,,0,0,0,임대업,1,-0.345315887,6.482674534,15.18297264,21.5,82.23088452,5.73,6.72,0.7,23.72,121.44,13.62,6.31,57.9954797
5459,참좋은여행(주),94850,201412,200704,,0,0,0,임대업,1,13.77643724,2.780092229,5.881128526,19.75,4.233037193,3.63,6.56,0.36,25.53,107.15,10.43,6.0,62.53553948
5460,참좋은여행(주),94850,201512,200704,,0,0,0,임대업,1,13.57571577,5.636059215,4.806453436,10.31,5.92188181,5.46,6.12,0.5,30.86,130.8,10.08,6.85,64.60373268
5461,참좋은여행(주),94850,201612,200704,,0,0,0,임대업,1,29.79692263,8.059892887,-7.135198148,4.05,31.45348162,5.35,6.58,1.23,37.14,106.71,16.37,18.38,60.1000879
5462,참좋은여행(주),94850,202012,200704,,0,0,0,임대업,1,-19.85291941,-2.343489191,-37.25156403,-9.63,-268.3325211,-1.72,-9.81,-2.61,59.59,1083.24,-16.38,-11.04,127.6221036
