,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,자기자본증가율,매출액증가율,종업원수증가율,정상영업손익증가율,매출액순이익률,총자본정상영업이익률,자기자본순이익률,금융비용부담률,유동비율,당좌비율,부채비율,CASH FLOW 대 부채비율,CASH FLOW 대 매출액비율,종업원1인당부가가치율_계산
24,(주)SH에너지화학,2360,201312,198512,,0,0,0,제조업,1,6.556925846,7.271657822,19.57313536,3.57,194.259531,1.99,6.0,7.35,0.52,168.09,134.09,58.75,6.23,1.1,161.4256897
25,(주)SH에너지화학,2360,201412,198512,,0,0,0,제조업,1,0.228489815,21.03194923,-0.431038523,20.69,231.1201021,7.25,19.23,21.7,0.34,291.69,224.49,31.46,57.91,6.65,241.4039286
26,(주)SH에너지화학,2360,201512,198512,,0,0,0,제조업,1,4.315747045,8.795430361,-6.266970193,4.29,7.889598239,5.82,20.29,14.62,0.09,399.36,329.69,26.05,103.42,11.41,239.0107534
27,(주)SH에너지화학,2360,201612,198512,,0,0,0,제조업,1,7.763107375,13.57684568,0.903853572,1.37,5.015146943,8.26,20.08,18.66,-0.07,673.11,580.63,19.6,89.01,8.31,266.2941892
28,(주)SH에너지화학,2360,201712,198512,,0,0,0,제조업,1,0.661449466,3.46298736,-13.86592358,0.0,-41.15662483,5.25,11.35,9.21,-0.1,1057.37,816.13,16.36,73.48,6.88,184.1913514
29,(주)SIMPAC,9160,201112,198907,,0,0,0,제조업,1,26.19510961,30.34391494,19.08811364,11.74,18.41861158,11.6,9.42,15.9,-0.29,130.69,108.07,84.02,14.71,9.7,185.7798054
30,(주)SIMPAC,9160,201312,198907,,0,0,0,제조업,1,13.59431263,11.16256187,-8.698414966,0.73,-6.319362055,9.74,6.93,10.11,-1.49,81.19,62.03,73.34,8.23,6.13,159.2655235
31,(주)SIMPAC,9160,201412,198907,,0,0,0,제조업,1,5.512201318,4.929441837,27.8983174,10.11,-26.51534583,5.44,4.66,6.7,0.53,105.96,76.17,74.3,14.28,8.84,114.8911475
32,(주)SIMPAC,9160,201512,198907,,0,0,0,제조업,1,10.70698041,5.879098316,2.422845961,-2.95,22.48387432,6.1,5.28,7.29,0.44,102.82,69.62,82.25,11.71,8.29,163.8898649
33,(주)SIMPAC,9160,201612,198907,,0,0,0,제조업,1,-1.174925271,3.624312421,-0.910436635,3.38,10.94655434,6.06,5.61,6.85,0.42,113.8,84.21,73.81,12.82,8.52,149.7325817
34,(주)SIMPAC,9160,201712,198907,,0,0,0,제조업,1,-8.784458112,0.170358502,-13.64390495,-0.33,-50.36145424,5.59,2.93,5.36,0.37,115.32,85.28,58.27,9.16,5.57,109.5472459
35,(주)SIMPAC,9160,202012,198907,,0,0,0,제조업,1,8.559551973,5.16566483,-14.93235868,-1.43,-30.10362597,9.33,1.1,7.54,0.6,141.82,88.93,58.9,3.74,2.79,142.1464256
36,(주)SNT에너지,100840,201112,200802,,0,0,0,제조업,1,9.49985093,-3.661690281,-8.657168282,2.22,-183.0175364,-2.13,-2.49,-2.53,0.15,151.52,135.46,72.18,-14.12,-8.38,-27.57027174
37,(주)SNT에너지,100840,201312,200802,,0,0,0,제조업,1,6.445735983,8.105755924,-12.98465446,7.18,11.0463951,8.06,5.56,8.49,-0.56,197.1,177.76,57.28,20.6,11.65,172.9437321
38,(주)SNT에너지,100840,201412,200802,,0,0,0,제조업,1,-2.298373815,4.818130776,20.91940132,4.31,-18.01169455,4.64,4.47,5.55,-0.31,222.54,199.37,46.6,-2.4,-0.96,146.4270642
39,(주)SNT에너지,100840,201512,200802,,0,0,0,제조업,1,3.837053075,11.40395236,7.146191304,6.42,146.181537,10.39,10.93,12.31,-0.18,286.28,269.65,36.64,-13.31,-4.34,231.4545259
40,(주)SNT에너지,100840,201612,200802,,0,0,0,제조업,1,10.07167717,-0.691604331,-2.308449238,-6.03,-96.47637586,0.65,0.36,0.72,-0.09,207.24,200.61,51.45,15.74,7.32,96.55591743
41,(주)SNT에너지,100840,201712,200802,,0,1,1,제조업,1,-13.72696557,1.748375357,-27.54850128,-10.55,558.2374493,2.49,5.92,1.98,-0.1,351.97,347.24,28.42,22.15,8.0,116.3751282
42,(주)SNT홀딩스,36530,201112,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,6.886024318,7.591926828,11.02629503,0.0,0.091018683,5.24,5.79,6.88,-0.01,174.28,128.31,62.08,9.54,4.66,-75.62221774
43,(주)SNT홀딩스,36530,201312,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,3.579555216,4.274764453,-5.53596676,-11.11,-1.044982685,3.41,4.01,4.41,-0.19,188.1,133.44,56.38,9.78,4.8,680.751875
44,(주)SNT홀딩스,36530,201412,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,-5.108346682,-1.333292015,-1.52208437,0.0,-22.75182731,4.32,3.13,5.51,-0.24,208.24,148.81,50.39,13.86,6.1,680.751875
45,(주)SNT홀딩스,36530,201512,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,6.370655606,12.77307699,3.889017186,0.0,146.5975508,7.22,7.68,5.75,-0.28,263.0,201.03,41.85,16.84,6.68,680.751875
46,(주)SNT홀딩스,36530,201612,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.883875307,0.107472354,-4.653343476,0.0,-55.25201112,0.66,3.3,0.47,-0.3,247.45,198.81,44.37,19.44,8.59,680.751875
47,(주)SNT홀딩스,36530,201712,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,-2.895851587,-0.757692402,-1.921580134,-12.5,-16.11155647,1.71,2.78,1.14,-0.3,264.63,216.54,41.26,19.79,8.22,629.3057143
48,(주)SNT홀딩스,36530,202012,200210,,0,0,0,"전문, 과학 및 기술 서비스업",0,1.511469219,-0.516871344,-5.049873056,-10.0,0.640743452,5.42,5.64,4.62,-0.43,269.15,222.26,40.37,26.84,12.21,680.751875
49,(주)STX,11810,201112,199009,,0,0,0,도매 및 소매업,1,-23.18877172,-33.4889481,-40.31154594,-31.52,-45.16695439,3.73,4.14,14.56,2.05,70.06,54.61,173.19,-0.52,-0.29,604.1530612
50,(주)STX,11810,201312,199009,,1,1,1,도매 및 소매업,1,-23.18877172,-33.4889481,-40.31154594,-31.52,-134.1164185,-34.09,-11.54,-44.9,3.01,62.06,54.71,8.57,10.3,7.79,-75.62221774
51,(주)TCC스틸,2710,201112,198412,,0,0,0,제조업,1,42.93297362,41.81268227,16.27230507,-2.78,-27.43072417,0.89,2.63,2.02,1.36,110.8,62.71,101.53,-6.46,-2.87,150.4366667
52,(주)TCC스틸,2710,201312,198412,,1,0,1,제조업,1,-0.604258967,-8.964950568,-0.1006749,-2.51,-230.532425,-3.98,-1.42,-8.85,2.24,141.27,66.03,164.27,-5.0,-3.38,119.2485209
53,(주)가비아,79940,201112,200510,,0,0,0,정보통신업,0,27.48236786,36.62566069,29.67804843,23.23,23.63744105,13.28,13.88,18.06,-0.44,207.38,207.27,33.47,61.1,18.83,78.62586387
54,(주)가비아,79940,201312,200510,,0,0,0,정보통신업,0,7.023066528,16.3795734,2.342114784,8.06,-7.696337593,13.45,7.97,15.65,-2.84,249.42,248.8,32.99,57.53,18.42,73.94438596
55,(주)가비아,79940,201412,200510,,0,0,0,정보통신업,0,8.015646473,10.07208766,13.80460418,8.33,19.18224544,8.4,8.83,8.18,-0.32,258.29,258.29,30.51,63.03,18.05,78.66740891
56,(주)가비아,79940,201512,200510,,0,0,0,정보통신업,0,6.634083479,11.37131491,13.94540537,6.07,35.38728866,9.31,11.15,11.99,-0.42,395.42,395.42,24.95,84.54,19.36,85.64938931
57,(주)가비아,79940,201612,200510,,0,0,0,정보통신업,0,19.71343442,14.09778365,11.48992289,2.29,10.5749851,9.96,10.87,10.68,-0.36,295.5,288.81,31.1,62.2,18.17,86.31679104
58,(주)가비아,79940,201712,200510,,0,0,0,정보통신업,0,6.030227139,4.111102986,13.73958056,2.61,1.298068675,8.32,9.81,8.88,-0.28,224.87,219.17,33.52,57.21,16.48,82.95625455
59,(주)가비아,79940,202012,200510,,0,0,0,정보통신업,0,30.06717252,28.33782898,13.98321998,7.58,20.25832179,14.05,12.41,14.99,-0.29,244.16,238.12,50.13,50.12,25.74,104.7991611
60,(주)강원랜드,35250,201112,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,3.866238169,7.469802391,-3.683470629,2.14,-13.66902279,24.5,18.36,17.5,-2.84,263.97,263.46,20.11,99.17,28.89,249.0287059
61,(주)강원랜드,35250,201312,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,6.721867694,6.141140325,5.022050284,14.86,-4.156014781,21.86,12.92,12.17,-2.84,189.47,189.21,23.21,74.52,28.89,225.4613809
62,(주)강원랜드,35250,201412,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,8.803584759,7.453677967,9.935809491,-1.8,32.24675992,24.01,15.85,13.76,-2.84,219.66,219.47,24.76,69.79,28.89,250.6071039
63,(주)강원랜드,35250,201512,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,9.352670699,10.80809917,9.166161006,0.81,16.02354386,24.5,16.85,15.49,-2.49,263.38,263.14,23.12,78.31,28.89,276.6015608
64,(주)강원랜드,35250,201612,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,7.808507152,8.505439456,3.844954676,0.25,3.899205631,24.5,16.13,14.55,-2.29,251.71,251.53,22.33,80.65,28.89,286.0012565
65,(주)강원랜드,35250,201712,200309,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,5.194032632,7.640002955,-5.426507031,1.76,-14.17986492,24.5,13.0,12.96,-2.33,317.65,317.46,19.55,77.4,28.89,273.9177633
66,(주)강원랜드,35250,202012,200309,,0,1,1,"예술, 스포츠 및 여가관련 서비스업",0,-17.94650054,-12.66167297,-40.31154594,-27.86,-186.1181601,-34.09,-10.68,-7.92,-2.84,454.03,453.38,12.15,-19.47,-14.6,1.955149475
67,(주)갤럭시아에스엠,11420,201112,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,28.7682389,15.7754875,10.83353815,12.12,37.16385178,6.15,11.45,12.95,0.97,157.4,157.27,78.49,30.0,12.57,403.7189189
68,(주)갤럭시아에스엠,11420,201312,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,-14.42142299,-17.03827947,-15.64481368,25.0,-63.98137074,-3.74,1.83,-7.07,0.31,147.37,146.43,75.11,22.7,7.89,78.5672
69,(주)갤럭시아에스엠,11420,201412,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,20.29248395,7.967235255,-5.494311212,26.0,-156.651855,-0.58,-1.02,-1.14,0.7,149.66,146.81,95.1,10.1,5.08,53.96857143
70,(주)갤럭시아에스엠,11420,201512,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,51.71372899,106.7705723,42.35269766,44.44,120.1462037,2.98,3.69,5.11,0.24,263.29,263.23,38.09,6.28,1.91,109.8562366
71,(주)갤럭시아에스엠,11420,201612,198911,,0,0,0,"예술, 스포츠 및 여가관련 서비스업",0,-14.91168226,-9.835754376,-15.76114765,15.05,-276.7631379,-2.97,-5.84,-3.3,-0.15,304.3,304.3,30.32,4.62,1.19,46.85299065
72,(주)갤럭시아에스엠,11420,201712,198911,,1,1,1,"예술, 스포츠 및 여가관련 서비스업",0,-14.73788188,-9.705247407,-29.15850432,17.76,4.526226848,-15.82,-6.55,-13.83,-0.03,328.78,328.78,23.06,-19.47,-11.51,-2.18984127
73,(주)경농,2100,201112,197706,,0,0,0,제조업,1,-13.26769375,-6.054754713,-15.23268875,-4.94,-45.34691591,0.42,4.42,0.36,0.81,379.4,97.18,21.53,46.0,11.68,93.53707792
74,(주)경농,2100,201312,197706,,0,0,0,제조업,1,-4.984212111,7.525104588,43.35862475,1.63,47.54082458,7.1,7.15,8.89,1.75,178.73,42.31,56.89,14.74,6.97,136.6358199
75,(주)경농,2100,201412,197706,,0,0,0,제조업,1,11.18751832,3.52934286,-4.010922303,9.32,-21.98556127,3.77,5.42,4.73,1.45,154.43,45.72,68.5,14.38,8.83,113.3140882
76,(주)경농,2100,201512,197706,,0,0,0,제조업,1,11.14413908,3.405095672,4.210224164,1.76,-17.34904953,3.55,4.03,4.13,1.45,140.92,39.99,81.11,1.71,1.24,106.0123699
77,(주)경농,2100,201612,197706,,0,0,0,제조업,1,1.445682244,5.32524718,3.852091789,-3.18,-24.29962062,3.12,2.88,3.86,1.2,138.91,35.77,74.44,2.24,1.51,112.5188358
78,(주)경농,2100,201712,197706,,0,0,0,제조업,1,4.661277896,4.448493022,1.249819233,0.9,-7.860416182,4.88,2.57,5.83,1.4,135.0,36.12,74.8,11.07,7.7,133.9497041
79,(주)경농,2100,202012,197706,,0,0,0,제조업,1,0.175683612,4.699184297,9.135641085,1.1,64.33551193,5.35,3.85,6.69,1.05,143.61,40.76,75.77,4.64,2.99,132.1256831
80,(주)경동나비엔,9450,201112,199308,,0,0,0,제조업,1,12.51894039,9.344704821,10.83480968,6.88,-3.313199158,2.77,4.95,5.8,0.07,158.59,84.15,56.57,19.97,5.56,71.81128755
81,(주)경동나비엔,9450,201312,199308,,0,0,0,제조업,1,18.36654987,6.485042473,9.277567312,-7.91,42.07705702,2.69,6.05,6.19,0.13,89.68,41.69,89.44,14.5,5.86,77.38862881
82,(주)경동나비엔,9450,201412,199308,,0,0,0,제조업,1,13.21357111,1.46351855,3.575230616,5.68,-31.94244252,2.19,3.56,4.92,0.49,85.84,41.02,111.38,1.81,0.89,73.76486239
83,(주)경동나비엔,9450,201512,199308,,0,0,0,제조업,1,0.105913485,8.448884413,19.35864525,4.46,79.89887838,3.27,6.03,8.48,0.45,89.35,40.12,95.11,7.77,2.97,96.07010038
84,(주)경동나비엔,9450,201612,199308,,0,0,0,제조업,1,6.88172339,15.86088841,13.90965924,14.3,89.20849172,6.42,11.02,16.79,0.24,98.83,48.13,79.99,27.5,9.01,100.3787816
85,(주)경동나비엔,9450,201712,199308,,0,0,0,제조업,1,17.20574729,7.431791022,17.38663508,7.03,4.200339602,3.95,10.23,10.73,0.17,105.03,54.82,96.37,16.47,5.95,90.60926154
86,(주)경동나비엔,9450,202012,199308,,0,0,0,제조업,1,20.47863012,15.65267449,12.8011759,17.99,49.69175791,4.77,9.98,12.83,0.39,106.64,53.98,111.02,17.62,7.8,97.66051561
87,(주)경동도시가스,267290,202012,201705,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-6.712179241,5.02504206,-23.60830514,0.0,-35.35800761,1.75,2.5,5.46,-0.11,126.07,125.6,96.16,5.0,1.58,287.8704676
88,(주)경방,50,201112,195603,,0,0,0,도매 및 소매업,1,-5.543875393,-13.91583703,4.310769767,10.63,-42.15448855,-0.32,1.66,-0.18,5.14,50.76,32.91,114.76,-0.29,-0.6,133.6539292
89,(주)경방,50,201312,195603,,0,0,0,도매 및 소매업,1,-2.850161043,2.534919189,4.067118968,16.75,396.7193566,4.2,2.74,2.32,3.97,76.48,46.74,103.79,5.22,9.93,147.3551479
90,(주)경방,50,201412,195603,,0,0,0,도매 및 소매업,1,0.374115468,1.764547247,-5.228710233,0.44,-15.02448161,3.49,2.36,1.79,3.74,50.76,32.91,101.0,5.73,11.39,143.6907511
91,(주)경방,50,201512,195603,,0,0,0,도매 및 소매업,1,1.29062828,2.359864126,8.689663442,-9.43,27.2496937,4.67,2.97,2.55,2.75,58.13,32.91,98.9,4.86,8.91,175.5282276
92,(주)경방,50,201612,195603,,0,0,0,도매 및 소매업,1,-1.268906599,2.547764787,5.541193338,-6.67,11.48584304,7.81,3.32,4.39,2.0,68.2,38.72,91.5,8.67,14.29,191.6241289
93,(주)경방,50,201712,195603,,0,0,0,도매 및 소매업,1,-2.140601305,2.837517291,-4.412897886,-12.37,-2.595363828,7.02,3.28,3.67,1.78,50.76,32.91,82.23,10.95,17.44,217.4026441
94,(주)경방,50,202012,195603,,0,0,0,도매 및 소매업,1,-7.721394842,0.050786511,-4.26510078,-31.52,-31.75004599,3.96,1.66,1.76,1.75,50.76,32.91,70.49,9.61,15.26,525.3051852
95,(주)경보제약,214390,201512,201506,,0,0,0,제조업,1,16.33824365,79.74156275,4.860010275,0.0,-7.359355815,14.67,14.1,27.32,0.49,162.85,86.12,59.17,13.95,5.7,161.653794
96,(주)경보제약,214390,201612,201506,,0,0,0,제조업,1,4.218930942,5.3617829,4.883114911,4.52,-39.16189454,6.8,7.81,10.08,0.5,140.58,75.17,57.44,19.89,7.92,149.1036779
97,(주)경보제약,214390,201712,201506,,0,0,0,제조업,1,0.556317544,9.356288302,2.643016777,-1.44,57.66507054,9.37,12.03,13.26,0.51,183.24,103.8,44.77,40.35,13.34,171.4966341
98,(주)경보제약,214390,202012,201506,,0,0,0,제조업,1,6.485008108,4.621297982,12.29950171,1.82,39.83419311,4.37,3.53,6.16,0.57,147.38,81.08,62.27,22.88,10.33,144.8270179
99,(주)경인양행,12610,201112,199510,,0,0,0,제조업,1,5.67178615,2.040767234,-17.08158922,29.9,-45.54721588,1.24,1.98,1.65,1.4,155.11,66.12,81.29,0.33,0.21,67.81293651
100,(주)경인양행,12610,201312,199510,,0,0,0,제조업,1,10.25981675,8.432333211,19.30596812,17.44,206.1008468,3.92,3.69,6.41,0.65,162.42,78.7,67.04,8.59,4.19,111.4189327
101,(주)경인양행,12610,201412,199510,,0,0,0,제조업,1,-1.232287467,4.47673652,6.277671655,2.09,26.44211441,3.66,4.47,5.48,0.6,190.69,86.73,57.91,8.46,3.5,107.0889545
102,(주)경인양행,12610,201512,199510,,0,0,0,제조업,1,4.359938075,1.456142257,-5.057133496,6.59,-52.33055511,1.39,2.1,1.01,0.57,161.62,74.26,62.43,9.48,4.52,75.99113006
103,(주)경인양행,12610,201612,199510,,0,0,0,제조업,1,5.390803565,3.563893681,4.449755427,3.62,57.44224512,2.49,3.15,2.7,0.57,160.17,76.98,65.3,8.99,4.45,82.88602881
104,(주)경인양행,12610,201712,199510,,0,0,0,제조업,1,3.965441152,1.268278105,9.136523905,6.38,-30.37088994,1.59,2.1,1.85,0.75,155.35,77.25,69.7,8.28,4.06,76.2383559
105,(주)경인양행,12610,202012,199510,,0,0,0,제조업,1,6.994805508,-3.812182647,-8.21909473,-0.16,-85.69374175,-2.3,0.69,-4.18,1.37,121.69,71.09,121.17,11.08,9.31,67.32116883
106,(주)고려시멘트,198440,202012,201408,,0,0,0,제조업,1,-9.208480525,4.428446221,-1.042091709,-2.06,110.7370771,6.33,3.53,4.92,-0.06,367.97,334.7,24.88,23.56,7.71,192.8147368
107,(주)고영테크놀러지,98460,201112,200806,,0,0,0,제조업,1,26.06068668,26.16660991,20.9571866,22.73,0.012960672,18.15,20.72,25.06,-0.49,424.78,329.07,24.97,67.32,13.59,171.1048765
108,(주)고영테크놀러지,98460,201312,200806,,0,0,0,제조업,1,17.02885088,17.88767162,3.765764338,10.89,-21.77766971,12.45,14.96,15.35,-0.54,532.19,415.02,23.02,54.53,11.03,128.1584375
109,(주)고영테크놀러지,98460,201412,200806,,0,0,0,제조업,1,17.17120326,17.81499253,27.64669126,26.79,67.85653007,15.48,20.72,20.68,-0.45,530.61,442.26,22.35,75.11,13.61,149.9883803
110,(주)고영테크놀러지,98460,201512,200806,,0,0,0,제조업,1,12.09222818,13.50228739,2.145265465,8.1,-16.71342931,16.13,15.6,18.99,-0.37,579.96,487.87,20.83,77.01,14.45,141.4647557
111,(주)고영테크놀러지,98460,201612,200806,,0,0,0,제조업,1,22.827745,19.61727026,17.74408757,2.61,41.51413204,17.3,18.75,20.61,-0.25,563.7,492.5,24.07,60.5,13.33,168.208
112,(주)고영테크놀러지,98460,201712,200806,,0,0,0,제조업,1,5.169167615,2.574968725,18.37946274,7.94,31.83540756,13.15,20.72,16.76,-0.17,499.8,430.73,27.21,56.02,12.09,171.7920588
113,(주)고영테크놀러지,98460,202012,200806,,0,0,0,제조업,1,-0.951522762,0.980666243,-19.14458643,-8.25,-52.46840868,5.1,5.21,3.74,-0.51,620.36,503.7,22.97,59.24,18.65,81.92753456
114,(주)골드앤에스,35290,201112,199912,,0,0,0,정보통신업,0,3.678874897,-1.559648915,-5.871718808,-9.04,294.9893732,2.11,2.82,4.57,1.03,108.02,94.83,108.04,36.32,18.53,91.04881988
115,(주)골드앤에스,35290,201312,199912,,1,0,1,정보통신업,0,-0.978046339,-33.4889481,-9.889194095,-27.39,-178.5695164,-34.09,-11.54,-44.9,4.03,52.99,42.48,291.87,2.97,2.88,-17.18298246
116,(주)골드퍼시픽,38530,201112,200006,,0,0,0,도매 및 소매업,1,19.32716441,3.881209027,4.840897721,44.44,122.9968956,8.81,6.82,4.62,-2.56,609.29,446.04,25.85,14.46,7.26,75.16355932
117,(주)골드퍼시픽,38530,201312,200006,,0,0,0,도매 및 소매업,1,12.8125743,-29.38452928,-31.67668283,-20.0,-488.7035721,-34.09,-11.54,-44.9,3.84,155.04,95.34,108.06,-13.34,-14.6,-64.325
118,(주)골드퍼시픽,38530,201412,200006,,1,0,1,도매 및 소매업,1,24.52316837,2.327935416,85.86773437,-31.52,5.185560046,-34.09,-11.54,-44.9,5.14,133.18,90.47,153.19,-19.33,-14.6,-75.62221774
119,(주)골프존,215000,201612,201504,,0,0,0,정보통신업,0,5.491410362,10.83536375,7.642351296,0.0,-8.349679173,16.84,20.72,28.33,-0.16,159.04,136.62,55.75,52.38,16.24,249.7857857
120,(주)골프존,215000,201712,201504,,0,0,0,정보통신업,0,34.99372794,56.9697785,-7.770410955,-12.86,-17.57143081,24.5,16.96,28.33,-0.43,309.32,284.03,33.95,89.92,28.89,293.9283607
121,(주)골프존,215000,202012,201504,,0,0,0,정보통신업,0,17.50115471,12.76117057,20.85109804,6.78,59.68085326,12.56,15.17,18.02,0.08,145.96,133.04,62.83,44.77,21.26,273.0631294
122,(주)골프존뉴딘홀딩스,121440,201112,201105,,0,0,0,도매 및 소매업,1,78.12143123,106.7705723,17.0831733,0.0,-12.60339332,21.54,19.23,18.23,-2.84,1016.66,944.43,8.57,123.47,27.66,148.8878182
123,(주)골프존뉴딘홀딩스,121440,201312,201105,,0,0,0,도매 및 소매업,1,17.91700237,3.135515963,26.0667601,-18.47,16.6464771,0.77,13.66,0.67,-1.06,133.05,117.72,50.24,29.23,17.08,196.0024401
124,(주)골프존뉴딘홀딩스,121440,201412,201105,,0,0,0,도매 및 소매업,1,19.4715245,14.56670033,17.65505546,-9.15,27.21429761,18.44,14.63,17.4,-0.01,91.84,75.96,56.67,16.73,10.73,264.8879856
125,(주)골프존뉴딘홀딩스,121440,201512,201105,,0,0,0,도매 및 소매업,1,0.693920812,13.35862317,-40.31154594,-31.52,-109.1310114,24.5,-1.22,28.33,2.22,93.81,70.63,39.17,3.13,4.11,23.24387324
126,(주)골프존뉴딘홀딩스,121440,201612,201105,,0,0,0,도매 및 소매업,1,-0.853907211,-4.221015334,47.85506674,15.49,125.2650537,1.18,4.84,0.75,2.11,70.74,47.34,44.06,0.14,0.13,-56.71182927
127,(주)골프존뉴딘홀딩스,121440,201712,201105,,0,0,0,도매 및 소매업,1,-0.561531678,-5.145885364,-12.13380551,-30.49,-50.21717433,-10.1,2.43,-4.2,2.5,97.2,63.78,51.02,2.88,3.44,-55.51412281
128,(주)골프존뉴딘홀딩스,121440,202012,201105,,0,0,0,도매 및 소매업,1,2.496735188,4.983007195,27.55793024,-16.67,112.0847891,9.75,3.82,6.14,2.76,187.91,132.06,69.5,4.79,5.35,680.751875
129,(주)광림,14200,201112,199307,,0,0,0,제조업,1,-23.18877172,-0.643898279,13.97860677,4.74,98.44261495,2.43,5.35,4.63,1.04,208.74,102.38,52.36,12.77,3.56,78.88266332
130,(주)광림,14200,201312,199307,,0,0,0,제조업,1,13.17483025,2.038552162,21.23654411,11.86,150.5267929,1.58,3.46,2.54,-0.07,236.97,164.18,56.79,23.49,8.36,54.50023041
131,(주)광림,14200,201412,199307,,0,0,0,제조업,1,78.12143123,99.0389109,85.86773437,0.0,-33.99136855,-0.1,0.89,1.09,1.02,174.84,85.19,89.88,-5.47,-2.74,58.16520737
132,(주)광림,14200,201512,199307,,1,0,1,제조업,1,-23.18877172,-33.4889481,2.495860012,9.22,-39.29666148,3.89,1.0,12.54,1.0,105.95,66.32,80.89,-4.77,-1.32,198.1575949
133,(주)광명전기,17040,201112,199009,,0,0,0,제조업,1,13.80608365,4.551859147,-0.431385618,13.64,-87.55941736,-1.98,0.41,-2.51,0.92,135.22,110.69,96.84,8.19,5.4,48.70897143
134,(주)광명전기,17040,201312,199009,,0,0,0,제조업,1,-7.747019985,10.8830515,0.542850131,2.23,157.4528804,5.49,8.56,9.64,0.38,171.73,140.2,73.11,6.43,2.79,91.74437158
135,(주)광명전기,17040,201412,199009,,0,0,0,제조업,1,14.61347064,12.66806894,14.36161004,5.46,15.58393219,6.76,9.6,12.46,0.05,175.86,143.94,76.1,12.19,5.41,103.8820207
136,(주)광명전기,17040,201512,199009,,0,0,0,제조업,1,-5.139571957,11.60580273,-13.69761904,1.04,-25.03331418,7.64,6.92,8.63,-0.04,220.4,185.96,49.67,34.34,12.88,74.97671795
137,(주)광명전기,17040,201612,199009,,0,0,0,제조업,1,11.71610896,11.65217052,-16.65625245,3.08,-61.2856324,11.96,2.6,11.75,0.06,166.95,145.67,49.76,23.57,11.86,150.1038308
138,(주)광명전기,17040,201712,199009,,0,0,0,제조업,1,3.988729513,-1.443086388,4.763884179,-5.47,-39.23375046,-2.01,1.47,-2.2,0.15,177.22,152.9,58.01,9.94,5.49,46.38152632
139,(주)광명전기,17040,202012,199009,,0,0,0,제조업,1,5.852738615,4.163561162,-6.306460034,17.53,-46.93814812,3.67,2.63,4.67,-0.15,206.7,181.07,51.1,22.97,10.43,83.77736842
140,(주)광무,29480,201112,199608,,0,1,1,제조업,1,-23.18877172,-16.52423621,-35.5196456,3.4,-368.8016653,-34.09,-11.54,-44.9,5.14,111.42,78.43,100.75,22.2,16.35,-75.62221774
141,(주)광주신세계,37710,201112,200202,,0,0,0,도매 및 소매업,1,14.98002391,17.6372217,3.06076421,-0.96,11.70967637,23.81,16.63,18.32,-2.84,394.26,386.78,22.74,82.68,26.56,261.8523226
142,(주)광주신세계,37710,201312,200202,,0,0,0,도매 및 소매업,1,52.40590828,13.0179537,-3.365945369,34.93,-3.787852592,23.51,10.3,12.61,-2.84,50.76,32.91,60.6,22.95,27.51,195.6203807
143,(주)광주신세계,37710,201412,200202,,0,0,0,도매 및 소매업,1,-0.54804421,9.77122496,-0.86454806,-1.27,-7.406136821,20.62,7.92,9.85,-1.71,50.76,32.91,45.5,26.34,26.26,194.2058869
144,(주)광주신세계,37710,201512,200202,,0,0,0,도매 및 소매업,1,1.032000052,9.53042676,0.249697221,-4.11,5.665520866,22.35,8.35,9.77,-2.48,50.76,32.91,34.21,30.44,24.92,211.2322788
145,(주)광주신세계,37710,201612,200202,,0,0,0,도매 및 소매업,1,-0.605377,8.732410861,2.479742407,-2.68,2.327758183,21.65,8.52,8.88,-2.84,50.76,32.91,22.69,42.18,24.3,218.1837741
146,(주)광주신세계,37710,201712,200202,,0,0,0,도매 및 소매업,1,-0.073799083,8.436173297,-0.368891143,-4.13,0.432455633,22.82,8.59,8.59,-2.84,50.76,37.15,13.06,67.03,24.19,228.1333046
147,(주)광주신세계,37710,202012,200202,,0,0,0,도매 및 소매업,1,4.253609376,5.607775344,-4.759210993,-1.15,-12.32636836,24.5,6.29,6.35,-2.84,201.12,197.04,12.34,72.56,28.89,472.0613953
148,(주)구영테크,53270,201112,200202,,0,0,0,제조업,1,17.15983448,60.08027859,-1.80262006,-5.91,-16.68400045,-0.44,3.53,-1.4,3.38,56.43,41.77,308.02,3.77,2.88,84.84445026
