,회사명,거래소코드,회계년도,상장일,상장폐지일_x,부실기업1,부실기업2,부실기업,업종,경기민감도,총자본증가율,종업원수증가율,총자본정상영업이익률,자기자본정상영업이익률,금융비용부담률,수지비율,CASH FLOW 대 총자본비율,총자본투자효율,순운전자본회전률
10125,에스엔유프리시젼(주),80000,201112,200501,,0,0,0,제조업,1,-6.18780924,25.0,-4.4,-6.68,0.27,121.82,-2.48,0.18,0.65
10126,에스엔유프리시젼(주),80000,201212,200501,,0,0,0,제조업,1,-20.91604768,-31.39,-10.78,-17.74,4.33,158.01,-0.55,-5.39,0.44
10127,에스엔유프리시젼(주),80000,201312,200501,,0,0,0,제조업,1,5.802237644,-2.02,9.53,15.91,1.88,92.88,-1.74,21.36,1.01
10128,에스엔유프리시젼(주),80000,201412,200501,,0,0,0,제조업,1,-3.699139133,11.16,-8.09,-14.06,2.5,115.12,1.72,7.64,0.76
10129,에스엔유프리시젼(주),80000,201512,200501,,0,0,0,제조업,1,-0.476573978,-5.2,2.06,3.8,2.97,98.79,1.98,17.72,0.59
10130,에스엔유프리시젼(주),80000,201612,200501,,0,0,0,제조업,1,5.909225263,3.14,-12.16,-19.91,2.35,129.43,1.05,1.52,0.49
10131,에스엔유프리시젼(주),80000,201712,200501,,0,0,0,제조업,1,11.61635254,-26.24,4.17,6.4,0.71,96.2,2.22,16.47,0.93
10132,에스엔유프리시젼(주),80000,201812,200501,,0,1,1,제조업,1,-8.849982925,-16.49,8.04,10.18,0.05,87.14,15.31,20.24,0.78
10133,에스엔케이폴리텍(주),91340,201112,200707,,0,0,0,제조업,1,5.65892195,2.6,2.44,2.69,-3.94,88.38,9.41,14.17,0.49
10134,에스엔케이폴리텍(주),91340,201212,200707,,0,0,0,제조업,1,-5.644657928,-2.53,-1.93,-2.12,-4.01,97.05,1.92,10.98,0.5
10135,에스엔케이폴리텍(주),91340,201312,200707,,0,0,0,제조업,1,38.80590202,-5.19,-2.59,-3.58,-0.66,82.69,2.35,15.25,0.34
10136,에스엔케이폴리텍(주),91340,201412,200707,,0,0,0,제조업,1,3.904285141,0.0,4.28,5.97,2.06,87.66,3.68,14.79,0.48
10137,에스엔케이폴리텍(주),91340,201512,200707,,0,0,0,제조업,1,29.44240357,2.74,4.37,6.83,0.17,89.59,3.62,9.17,0.46
10138,에스엔케이폴리텍(주),91340,201612,200707,,0,0,0,제조업,1,65.16020392,0.0,3.23,6.7,0.72,94.34,1.18,9.63,0.7
10139,에스엔케이폴리텍(주),91340,201712,200707,,0,0,0,제조업,1,60.51571357,8.0,5.46,15.41,0.89,97.61,2.31,11.57,1.18
10140,에스엔케이폴리텍(주),91340,201812,200707,,0,0,0,제조업,1,-10.70231528,25.93,6.44,18.92,1.08,95.96,7.04,31.04,1.64
10141,에스엔케이폴리텍(주),91340,201912,200707,,0,0,0,제조업,1,24.48626828,-6.86,11.55,31.64,0.79,93.79,8.16,30.49,1.74
10142,에스엔케이폴리텍(주),91340,202012,200707,,0,0,0,제조업,1,0.251981562,3.16,1.42,3.35,0.83,103.11,9.25,18.18,1.15
10143,에스엘(주),5850,201212,198811,,0,0,0,제조업,1,9.714594013,0.0,3.3,6.04,0.11,93.61,5.93,19.48,1.21
10144,에스엘(주),5850,201312,198811,,0,0,0,제조업,1,8.249491024,8.51,3.01,5.41,0.17,92.46,7.0,27.34,1.24
10145,에스엘(주),5850,201412,198811,,0,0,0,제조업,1,13.23339752,2.06,4.6,8.14,-0.14,91.22,7.05,27.48,1.22
10146,에스엘(주),5850,201512,198811,,0,0,0,제조업,1,12.23905813,1.64,4.32,7.79,0.03,92.16,7.92,25.55,1.11
10147,에스엘(주),5850,201612,198811,,0,0,0,제조업,1,5.364217395,35.15,7.01,12.38,0.16,90.27,7.71,30.6,1.23
10148,에스엘(주),5850,201712,198811,,0,0,0,제조업,1,-1.904179564,4.63,3.92,6.4,0.1,92.42,7.76,30.03,1.17
10149,에스엘(주),5850,201812,198811,,0,0,0,제조업,1,6.814773918,3.02,0.28,0.45,0.02,98.2,5.97,24.43,1.21
10150,에스엘(주),5850,201912,198811,,0,0,0,제조업,1,33.01406256,0.0,2.19,3.63,0.08,96.52,0.35,25.54,1.28
10151,에스엘(주),5850,202012,198811,,0,0,0,제조업,1,2.873399928,7.13,4.04,6.65,0.07,96.55,2.6,31.39,1.15
10152,에스와이(주),109610,201612,201512,,0,0,0,제조업,1,26.31896752,-6.32,3.76,17.25,1.54,98.48,0.23,20.17,1.2
10153,에스와이(주),109610,201712,201512,,0,0,0,제조업,1,24.95594726,116.85,3.08,11.17,1.24,98.82,-1.62,15.25,1.24
10154,에스와이(주),109610,201812,201512,,0,0,0,제조업,1,-2.335931337,-7.77,2.69,7.72,1.13,98.35,-0.85,19.49,1.24
10155,에스와이(주),109610,201912,201512,,0,0,0,제조업,1,7.946845137,-5.9,-2.42,-6.89,2.18,104.24,0.01,9.37,1.08
10156,에스와이(주),109610,202012,201512,,0,0,0,제조업,1,-4.04296885,-9.55,-3.52,-8.94,2.61,109.39,1.39,5.81,0.92
10157,에스지씨에너지(주),5090,201112,199301,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,-54.70185446,3.56,2.63,6.21,2.67,90.92,2.15,13.74,1.04
10158,에스지씨에너지(주),5090,201212,199301,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,17.76193923,-6.02,1.99,5.04,3.81,94.06,1.17,11.29,0.82
10159,에스지씨에너지(주),5090,201312,199301,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,21.75535051,8.01,1.91,5.55,4.03,96.85,0.61,9.32,0.63
10160,에스지씨에너지(주),5090,201412,199301,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,6.087447805,1.06,1.1,3.12,5.18,94.13,2.04,11.12,0.62
10161,에스지씨에너지(주),5090,201512,199301,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,3.426234705,5.45,1.81,4.95,4.48,93.84,1.98,11.19,0.6
10162,에스지씨에너지(주),5090,201612,199301,,0,0,0,"전기, 가스, 증기 및 공기조절 공급업",0,1.555063738,0.6,0.17,0.44,4.5,94.08,1.82,11.09,0.51
10163,에스지씨에너지(주),5090,201712,199301,,1,0,1,"전기, 가스, 증기 및 공기조절 공급업",0,-6.616314095,-5.34,-2.06,-5.21,3.62,98.06,0.76,9.55,0.54
10164,에스지씨이테크건설(주),16250,201112,199912,,0,0,0,건설업,1,-52.03051364,44.52,5.21,14.95,0.37,95.04,6.58,21.93,1.33
10165,에스지씨이테크건설(주),16250,201212,199912,,0,0,0,건설업,1,25.1348715,11.99,3.43,8.51,0.23,96.64,3.14,18.79,1.7
10166,에스지씨이테크건설(주),16250,201312,199912,,0,0,0,건설업,1,115.5424546,-6.1,0.17,0.59,1.2,99.79,1.04,8.36,1.0
10167,에스지씨이테크건설(주),16250,201412,199912,,0,0,0,건설업,1,27.97679902,-6.78,4.97,20.88,0.78,92.91,2.87,11.59,1.03
10168,에스지씨이테크건설(주),16250,201512,199912,,0,0,0,건설업,1,13.67146636,3.56,5.69,25.22,1.32,93.96,3.51,12.71,1.34
10169,에스지씨이테크건설(주),16250,201612,199912,,0,0,0,건설업,1,9.82795143,-2.99,5.73,24.85,1.85,94.4,5.52,13.29,1.43
10170,에스지씨이테크건설(주),16250,201712,199912,,0,0,0,건설업,1,8.452665227,9.24,8.49,34.88,1.94,93.65,8.73,15.03,1.3
10171,에스지씨이테크건설(주),16250,201812,199912,,0,0,0,건설업,1,7.397608586,20.73,6.12,23.96,1.9,94.78,6.19,13.78,1.05
10172,에스지씨이테크건설(주),16250,201912,199912,,0,0,0,건설업,1,6.34849325,2.69,3.9,15.12,1.79,97.15,3.61,12.35,1.19
10173,에스지씨이테크건설(주),16250,202012,199912,,0,0,0,건설업,1,-67.37969812,1.93,-2.7,-11.09,-0.06,103.86,12.18,6.04,0.95
10174,에스지에이(주),49470,201112,200110,,0,0,0,정보통신업,0,2.044159615,-0.66,5.31,8.2,0.27,95.69,-14.64,25.28,1.33
10175,에스지에이(주),49470,201212,200110,,0,0,0,정보통신업,0,36.76409795,-10.0,-2.25,-3.74,0.35,109.3,-4.9,6.43,0.82
10176,에스지에이(주),49470,201312,200110,,0,0,0,정보통신업,0,31.00182959,51.11,3.7,7.09,0.94,97.52,-4.46,15.02,0.85
10177,에스지에이(주),49470,201412,200110,,0,0,0,정보통신업,0,16.67686567,-21.57,5.97,11.8,1.14,91.35,-0.38,16.95,0.77
10178,에스지에이(주),49470,201512,200110,,0,0,0,정보통신업,0,51.62388341,-19.38,5.21,9.21,1.23,95.92,-1.49,11.15,0.77
10179,에스지에이(주),49470,201612,200110,,0,0,0,정보통신업,0,30.76238964,55.04,2.68,4.8,1.68,96.39,-2.0,12.32,0.85
10180,에스지에이(주),49470,201712,200110,,0,0,0,정보통신업,0,-10.12830046,-13.5,-2.94,-5.57,1.92,116.9,-1.32,2.03,0.73
10181,에스지에이(주),49470,201812,200110,,1,0,1,정보통신업,0,-9.749248128,-17.92,-5.73,-10.87,1.94,116.37,0.53,-4.2,0.75
10182,에스지에이솔루션즈(주),184230,201612,201312,,0,0,0,정보통신업,0,179.1679105,0.0,7.12,14.12,2.28,92.58,0.19,11.41,0.74
10183,에스지에이솔루션즈(주),184230,201712,201312,,0,0,0,정보통신업,0,-11.55025111,4.83,4.36,8.41,2.16,96.95,-2.06,13.99,0.72
10184,에스지에이솔루션즈(주),184230,201812,201312,,0,0,0,정보통신업,0,-5.972801496,-23.03,-11.48,-20.72,2.31,131.46,-3.43,-5.31,0.68
10185,에스지에이솔루션즈(주),184230,201912,201312,,0,0,0,정보통신업,0,-38.55572403,7.69,-13.48,-30.7,2.93,159.46,-2.06,-33.69,0.73
10186,에스지에이솔루션즈(주),184230,202012,201312,,0,0,0,정보통신업,0,-3.259893267,7.94,8.25,19.06,3.27,88.6,4.87,39.96,0.77
10187,에스지이(주),255220,201812,201801,,0,0,0,제조업,1,62.9657689,65.17,9.36,31.05,1.86,91.15,-3.49,14.86,0.84
10188,에스지이(주),255220,201912,201801,,0,0,0,제조업,1,13.8845592,21.77,5.98,19.24,3.58,90.82,-7.4,16.02,0.57
10189,에스지이(주),255220,202012,201801,,0,0,0,제조업,1,2.058295653,5.59,2.28,7.3,3.74,101.27,2.43,11.17,0.56
10190,에스케이가스(주),18670,201112,199708,,0,0,0,도매 및 소매업,1,15.12388961,6.35,8.24,21.29,-0.06,97.85,2.99,6.64,3.25
10191,에스케이가스(주),18670,201212,199708,,0,0,0,도매 및 소매업,1,42.04999395,6.72,5.72,15.69,0.09,98.31,6.76,9.09,2.74
10192,에스케이가스(주),18670,201312,199708,,0,0,0,도매 및 소매업,1,-9.125961246,1.75,4.47,11.79,0.03,98.08,8.52,9.6,2.28
10193,에스케이가스(주),18670,201412,199708,,0,0,0,도매 및 소매업,1,26.993865,2.06,4.03,9.53,-0.03,97.78,4.11,8.21,2.49
10194,에스케이가스(주),18670,201512,199708,,0,0,0,도매 및 소매업,1,22.23318483,9.09,2.52,6.17,0.43,97.43,0.98,8.33,1.83
10195,에스케이가스(주),18670,201612,199708,,0,0,0,도매 및 소매업,1,-0.221467539,7.1,4.44,10.83,0.44,96.16,-3.28,12.6,1.81
10196,에스케이가스(주),18670,201712,199708,,0,0,0,도매 및 소매업,1,6.898495014,10.09,2.98,7.18,0.37,96.99,-2.48,12.42,1.86
10197,에스케이가스(주),18670,201812,199708,,0,0,0,도매 및 소매업,1,-13.69887179,21.73,2.54,6.01,0.44,99.68,-2.65,5.81,2.04
10198,에스케이가스(주),18670,201912,199708,,0,0,0,도매 및 소매업,1,8.701923815,0.43,4.84,11.48,0.83,98.33,2.66,7.3,1.54
10199,에스케이가스(주),18670,202012,199708,,0,0,0,도매 및 소매업,1,10.20236463,10.28,4.43,10.69,0.76,92.11,5.96,14.04,1.34
10200,에스케이네트웍스(주),1740,201112,197706,,0,0,0,도매 및 소매업,1,21.24677259,6.05,3.33,10.75,0.38,99.22,3.69,6.74,2.83
10201,에스케이네트웍스(주),1740,201212,197706,,0,0,0,도매 및 소매업,1,-4.344738295,-4.24,2.31,7.94,0.35,99.57,1.64,6.08,2.58
10202,에스케이네트웍스(주),1740,201312,197706,,0,0,0,도매 및 소매업,1,-16.44571716,-6.42,2.47,8.55,0.32,102.3,2.79,-3.11,2.59
10203,에스케이네트웍스(주),1740,201412,197706,,0,0,0,도매 및 소매업,1,-4.21950334,-9.83,2.32,7.92,0.33,99.81,1.2,5.94,2.47
10204,에스케이네트웍스(주),1740,201512,197706,,0,0,0,도매 및 소매업,1,-3.545767983,-3.85,2.29,7.61,0.35,99.43,-0.7,7.74,2.39
10205,에스케이네트웍스(주),1740,201612,197706,,0,0,0,도매 및 소매업,1,5.085418138,-4.25,1.99,6.8,0.35,99.71,0.78,6.39,2.31
10206,에스케이네트웍스(주),1740,201712,197706,,0,0,0,도매 및 소매업,1,-16.15885729,-26.75,1.8,6.01,0.36,99.59,-4.29,9.74,2.24
10207,에스케이네트웍스(주),1740,201812,197706,,0,0,0,도매 및 소매업,1,7.494702085,1.53,1.84,5.92,0.46,99.58,-5.37,9.59,2.18
10208,에스케이네트웍스(주),1740,201912,197706,,0,0,0,도매 및 소매업,1,30.50221636,-2.08,1.22,4.74,0.73,99.99,1.32,12.9,1.69
10209,에스케이네트웍스(주),1740,202012,197706,,0,0,0,도매 및 소매업,1,-13.46602922,-17.62,1.31,5.45,0.98,99.01,1.8,16.85,1.43
10210,에스케이디스커버리(주),6120,201112,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,11.1949184,6.99,6.03,15.06,0.26,97.01,0.23,14.41,2.49
10211,에스케이디스커버리(주),6120,201212,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,23.78035306,17.09,4.22,11.35,0.4,98.0,3.62,9.68,2.3
10212,에스케이디스커버리(주),6120,201312,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,-2.676581318,-5.74,3.94,11.02,0.46,96.84,4.83,6.7,1.95
10213,에스케이디스커버리(주),6120,201412,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,14.28928815,1.25,2.87,7.89,0.51,97.35,2.15,6.53,1.93
10214,에스케이디스커버리(주),6120,201512,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,18.7266422,-5.73,1.88,4.98,1.12,97.55,0.92,7.58,1.44
10215,에스케이디스커버리(주),6120,201612,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,-0.74395197,1.01,3.51,8.78,0.83,96.96,-0.75,9.2,1.49
10216,에스케이디스커버리(주),6120,201712,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,-23.18877172,-98.94,1.9,4.59,0.47,96.63,-1.62,8.26,1.54
10217,에스케이디스커버리(주),6120,201812,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,-4.423345476,44.44,2.03,4.5,0.55,99.08,-3.0,4.82,1.91
10218,에스케이디스커버리(주),6120,201912,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,4.04733876,11.54,3.55,7.49,0.98,97.03,0.59,8.24,1.4
10219,에스케이디스커버리(주),6120,202012,197606,,0,0,0,"전문, 과학 및 기술 서비스업",0,12.4302812,17.24,3.26,7.0,0.91,90.48,3.39,13.85,1.19
10220,에스케이디앤디(주),210980,201512,201506,,0,0,0,부동산업,1,95.24310459,0.0,4.71,14.36,0.84,88.9,-18.08,6.42,0.45
10221,에스케이디앤디(주),210980,201612,201506,,0,0,0,부동산업,1,35.25231002,3.26,4.55,14.96,2.12,87.8,-18.08,7.03,0.29
10222,에스케이디앤디(주),210980,201712,201506,,0,0,0,부동산업,1,-7.840641274,54.74,2.41,8.69,1.01,78.32,-15.98,14.68,0.29
10223,에스케이디앤디(주),210980,201812,201506,,0,0,0,부동산업,1,58.29678053,29.25,7.0,28.07,2.24,86.62,-9.8,8.87,0.42
10224,에스케이디앤디(주),210980,201912,201506,,0,0,0,부동산업,1,-6.251158046,22.63,5.7,23.2,6.59,86.75,5.11,10.56,0.3
10225,에스케이디앤디(주),210980,202012,201506,,0,0,0,부동산업,1,22.58484346,7.73,8.99,31.32,4.58,79.97,2.66,11.92,0.45
10226,에스케이렌터카(주),68400,201212,201207,,0,0,0,임대업,1,11.50578423,0.0,7.26,33.15,6.86,94.57,-7.72,7.28,1.17
10227,에스케이렌터카(주),68400,201312,201207,,0,0,0,임대업,1,15.17089367,5.65,6.07,24.77,4.75,94.99,-6.45,33.91,1.33
10228,에스케이렌터카(주),68400,201412,201207,,0,0,0,임대업,1,12.91366188,10.7,5.23,21.92,3.89,95.73,-7.0,32.42,1.49
10229,에스케이렌터카(주),68400,201512,201207,,0,0,0,임대업,1,16.52005193,19.81,4.19,18.46,3.45,96.46,-5.98,28.74,1.35
10230,에스케이렌터카(주),68400,201612,201207,,0,0,0,임대업,1,11.98446373,-18.95,2.99,14.17,3.71,98.17,-5.4,26.85,1.02
10231,에스케이렌터카(주),68400,201712,201207,,0,0,0,임대업,1,5.08586196,-7.21,3.44,17.01,4.02,97.15,-5.0,27.24,0.89
10232,에스케이렌터카(주),68400,201812,201207,,0,0,0,임대업,1,-3.560606084,-3.22,1.83,8.86,4.34,99.38,-3.19,28.91,0.93
10233,에스케이렌터카(주),68400,201912,201207,,0,0,0,임대업,1,40.22822805,1.11,2.95,14.04,4.16,96.5,-2.44,22.32,0.9
10234,에스케이렌터카(주),68400,202012,201207,,0,0,0,임대업,1,35.37488075,63.84,3.66,17.53,4.3,97.45,-4.01,19.73,1.06
10235,에스케이브로드밴드(주),33630,201112,199811,42186.0,0,0,0,정보통신업,0,5.734176428,-2.33,1.95,5.85,3.39,100.53,9.82,1.88,1.05
10236,에스케이브로드밴드(주),33630,201212,199811,42186.0,0,0,0,정보통신업,0,-9.316817259,0.84,2.52,7.4,2.29,99.11,12.45,2.59,1.21
10237,에스케이브로드밴드(주),33630,201312,199811,42186.0,0,0,0,정보통신업,0,-1.130375957,9.58,2.41,5.84,1.82,99.44,12.54,23.37,1.83
10238,에스케이브로드밴드(주),33630,201412,199811,42186.0,0,0,0,정보통신업,0,2.190584737,0.51,1.89,5.17,1.83,99.76,14.01,22.4,1.87
10239,에스케이씨(주),11790,201112,199707,,0,0,0,제조업,1,15.40968503,17.81,8.27,22.18,2.15,91.8,8.02,12.41,1.34
10240,에스케이씨(주),11790,201212,199707,,0,0,0,제조업,1,9.802631474,4.04,4.34,12.37,2.4,96.34,4.92,15.59,1.32
10241,에스케이씨(주),11790,201312,199707,,0,0,0,제조업,1,2.706831685,2.89,3.5,10.35,2.8,97.56,3.98,13.6,1.33
10242,에스케이씨(주),11790,201412,199707,,0,0,0,제조업,1,2.815310528,4.07,4.19,12.16,2.49,96.18,4.6,16.27,1.33
10243,에스케이씨(주),11790,201512,199707,,0,0,0,제조업,1,0.039216507,-8.68,5.91,15.26,2.29,86.05,4.04,23.9,1.25
10244,에스케이씨(주),11790,201612,199707,,0,0,0,제조업,1,-4.320739499,-19.46,4.14,9.69,1.77,94.99,5.07,16.45,1.35
10245,에스케이씨(주),11790,201712,199707,,0,0,0,제조업,1,3.924018065,-3.75,4.88,11.27,1.69,93.1,6.25,16.29,1.41
10246,에스케이씨(주),11790,201812,199707,,0,0,0,제조업,1,4.521482639,-1.06,5.36,12.23,1.84,93.64,5.75,16.36,1.35
10247,에스케이씨(주),11790,201912,199707,,0,0,0,제조업,1,3.648718387,2.22,3.97,9.07,2.16,96.33,3.42,13.88,1.26
10248,에스케이씨(주),11790,202012,199707,,0,0,0,제조업,1,36.07906235,-29.72,4.07,10.48,3.03,90.59,3.49,14.12,1.08
10249,에스케이씨솔믹스(주),57500,201112,200112,44188.0,0,0,0,제조업,1,44.01324036,22.44,-2.26,-7.27,6.21,112.81,-7.52,8.92,0.46
10250,에스케이씨솔믹스(주),57500,201212,200112,44188.0,1,0,1,제조업,1,1.318142447,1.63,-8.34,-35.31,10.45,135.71,-5.85,4.96,0.45
10251,에스케이커뮤니케이션즈(주),66270,201112,200311,42793.0,0,0,0,정보통신업,0,1.203755528,22.88,1.68,2.33,-1.11,96.67,9.35,1.42,1.14
10252,에스케이커뮤니케이션즈(주),66270,201212,200311,42793.0,0,1,1,정보통신업,0,-15.92930226,-39.74,-16.02,-21.77,-1.34,118.92,-0.53,-17.11,1.05
10253,에스케이케미칼(주),285130,201812,201801,,0,0,0,제조업,1,2.007412828,0.0,2.37,6.28,2.27,99.63,1.45,15.31,1.04
10254,에스케이케미칼(주),285130,201912,201801,,0,0,0,제조업,1,9.27330707,10.2,3.94,11.13,2.27,98.44,4.44,15.87,1.01
10255,에스케이케미칼(주),285130,202012,201801,,0,0,0,제조업,1,-0.550834667,-4.43,5.0,12.67,1.86,98.51,8.71,17.0,0.79
10256,에스케이텔레콤(주),17670,201112,198911,,0,0,0,정보통신업,0,7.568226166,-10.54,8.97,16.96,0.64,85.7,21.85,9.38,1.24
10257,에스케이텔레콤(주),17670,201212,198911,,0,0,0,정보통신업,0,5.046053336,3.01,7.05,13.76,1.75,90.56,20.13,23.35,1.34
10258,에스케이텔레콤(주),17670,201312,198911,,0,0,0,정보통신업,0,3.832522635,2.9,7.71,14.89,1.54,89.56,14.22,25.4,1.47
10259,에스케이텔레콤(주),17670,201412,198911,,0,0,0,정보통신업,0,5.135051562,1.46,6.7,12.41,1.46,87.65,12.95,26.39,1.58
10260,에스케이텔레콤(주),17670,201512,198911,,0,0,0,정보통신업,0,2.291072838,-4.87,6.04,11.16,1.38,88.73,13.04,26.25,1.64
10261,에스케이텔레콤(주),17670,201612,198911,,0,0,0,정보통신업,0,9.503653549,8.72,5.13,9.75,1.27,88.53,12.81,24.53,1.5
10262,에스케이텔레콤(주),17670,201712,198911,,0,0,0,정보통신업,0,6.808834257,2.25,4.75,9.0,1.2,83.12,12.11,27.6,1.36
10263,에스케이텔레콤(주),17670,201812,198911,,0,0,0,정보통신업,0,26.7448339,9.94,3.17,5.95,1.2,80.58,9.66,23.98,1.2
10264,에스케이텔레콤(주),17670,201912,198911,,0,0,0,정보통신업,0,5.292792195,9.71,2.55,4.91,1.83,93.69,9.32,18.73,1.16
10265,에스케이텔레콤(주),17670,202012,198911,,0,0,0,정보통신업,0,7.386723459,-1.35,2.92,5.72,1.87,90.61,10.24,19.7,1.13
10266,에스케이하이닉스(주),660,201112,199612,,0,0,0,제조업,1,-1.968255571,8.27,1.88,4.12,2.44,99.6,25.35,29.39,1.01
10267,에스케이하이닉스(주),660,201212,199612,,0,0,0,제조업,1,8.182694568,4.89,-1.27,-2.58,2.34,101.82,13.59,25.65,1.04
10268,에스케이하이닉스(주),660,201312,199612,,0,0,0,제조업,1,11.52147767,0.95,17.14,29.64,1.33,79.65,20.64,39.37,1.45
10269,에스케이하이닉스(주),660,201412,199612,,0,0,0,제조업,1,29.26332065,3.83,21.43,32.85,0.68,72.64,22.76,41.04,1.32
10270,에스케이하이닉스(주),660,201512,199612,,0,0,0,제조업,1,10.39541383,2.73,18.87,27.07,0.41,73.27,25.59,39.49,1.22
10271,에스케이하이닉스(주),660,201612,199612,,0,0,0,제조업,1,8.552220632,0.52,10.59,14.43,0.5,82.22,23.08,31.14,1.2
10272,에스케이하이닉스(주),660,201712,199612,,0,0,0,제조업,1,40.98096395,5.2,35.35,47.44,0.23,56.92,22.28,47.3,1.53
10273,에스케이하이닉스(주),660,201812,199612,,0,0,0,제조업,1,40.15959456,10.93,38.22,51.67,0.07,49.5,29.0,49.25,1.39
10274,에스케이하이닉스(주),660,201912,199612,,0,0,0,제조업,1,1.776922064,8.75,4.22,5.72,0.77,91.38,22.16,22.47,0.98
10275,에스케이하이닉스(주),660,202012,199612,,0,0,0,제조업,1,9.85400349,2.7,7.37,10.04,0.7,82.13,13.21,28.18,1.33
10276,에스텍(주),69510,201112,200311,,0,0,0,제조업,1,15.04555905,1.57,11.1,18.51,-0.21,93.99,9.11,44.8,1.55
10277,에스텍(주),69510,201212,200311,,0,0,0,제조업,1,0.541310995,-0.62,7.27,11.84,-0.29,94.69,6.39,44.67,1.4
10278,에스텍(주),69510,201312,200311,,0,0,0,제조업,1,12.38667928,2.8,9.14,14.85,-0.27,94.08,6.63,43.39,1.4
10279,에스텍(주),69510,201412,200311,,0,0,0,제조업,1,15.52134679,9.09,11.12,18.77,-0.19,94.08,6.65,44.42,1.48
10280,에스텍(주),69510,201512,200311,,0,0,0,제조업,1,2.607677329,-4.72,9.09,14.95,-0.12,93.67,10.52,46.26,1.34
10281,에스텍(주),69510,201612,200311,,0,0,0,제조업,1,7.942614167,-0.58,9.35,14.6,-0.14,93.4,11.12,46.36,1.39
10282,에스텍(주),69510,201712,200311,,0,0,0,제조업,1,-3.59905684,-2.05,8.53,12.89,-0.14,94.97,9.95,47.06,1.45
10283,에스텍(주),69510,201812,200311,,0,0,0,제조업,1,5.821535393,-0.3,9.5,13.69,-0.21,93.19,9.41,47.14,1.5
10284,에스텍(주),69510,201912,200311,,0,0,0,제조업,1,9.610698708,4.5,8.55,11.93,-0.33,94.16,11.0,46.37,1.56
10285,에스텍(주),69510,202012,200311,,0,0,0,제조업,1,5.124471034,-2.3,6.07,8.57,-0.24,95.39,8.43,39.75,1.34
10286,에스트래픽(주),234300,201712,201712,,0,0,0,정보통신업,0,127.2071048,0.0,6.6,16.42,0.69,94.87,6.77,14.16,1.07
10287,에스트래픽(주),234300,201812,201712,,0,0,0,정보통신업,0,-4.72037578,9.17,-8.41,-20.5,1.91,129.39,-2.53,5.4,0.49
